booking_id,user_id,session_id,search_id,booking_ts,route_id,airline_code,travel_date,booking_window_days,price,coupon_code,discount_amount,booking_status,payment_method,is_new_user_booking,user_segment,is_problem_period
BKG_002318,USR_01785,SES_0007994,SCH_0007733,2024-04-30 11:04:00,ROUTE_BHO-BOM,SG,2024-05-05,5,6757,,0,confirmed,netbanking,False,returning_organic,False
BKG_002319,USR_01786,SES_0007999,SCH_0007736,2024-07-11 16:07:00,ROUTE_DEL-BOM,SG,2024-07-31,20,6908,,0,abandoned,UPI,False,returning_organic,True
BKG_002320,USR_01786,SES_0008002,SCH_0007739,2024-08-08 12:29:00,ROUTE_BLR-HYD,I5,2024-08-22,14,4989,MONSOON30,600,confirmed,credit_card,False,returning_organic,True
BKG_002321,USR_01786,SES_0008002,SCH_0007740,2024-08-08 12:31:00,ROUTE_BOM-HYD,6E,2024-08-14,6,7601,,0,abandoned,UPI,False,returning_organic,True
BKG_002322,USR_01786,SES_0008002,SCH_0007741,2024-08-08 12:23:00,ROUTE_DEL-BLR,UK,2024-09-25,48,5844,,0,confirmed,credit_card,False,returning_organic,True
BKG_002323,USR_01789,SES_0008012,SCH_0007748,2024-08-02 13:40:00,ROUTE_DEL-HYD,UK,2024-08-08,6,8517,,0,pending,netbanking,False,returning_organic,True
BKG_002324,USR_01789,SES_0008012,SCH_0007749,2024-08-02 13:37:00,ROUTE_BOM-HYD,6E,2024-08-22,20,7758,,0,confirmed,UPI,False,returning_organic,True
BKG_002325,USR_01790,SES_0008014,SCH_0007752,2024-07-20 14:58:00,ROUTE_DEL-HYD,SG,2024-08-02,13,8063,FIRST200,500,abandoned,UPI,False,corporate,True
BKG_002326,USR_01791,SES_0008021,SCH_0007754,2024-08-24 15:35:00,ROUTE_DEL-BOM,6E,2024-09-04,11,7494,,500,confirmed,UPI,False,returning_organic,True
BKG_002327,USR_01791,SES_0008022,SCH_0007755,2024-07-10 17:37:00,ROUTE_DEL-BOM,UK,2024-07-11,1,5057,FIRST200,600,confirmed,credit_card,False,returning_organic,True
BKG_002328,USR_01793,SES_0008027,SCH_0007759,2024-05-08 13:31:00,ROUTE_JAI-DEL,SG,2024-05-29,21,6523,PMT100,200,confirmed,UPI,False,returning_organic,False
BKG_002329,USR_01793,SES_0008028,SCH_0007760,2024-05-17 17:28:00,ROUTE_BHO-BOM,AI,2024-05-20,3,6525,,0,abandoned,UPI,False,returning_organic,False
BKG_002330,USR_01793,SES_0008030,SCH_0007762,2024-08-25 11:36:00,ROUTE_IXC-DEL,UK,2024-09-19,25,7077,PMT100,600,abandoned,UPI,False,returning_organic,True
BKG_002331,USR_01793,SES_0008034,SCH_0007766,2024-05-19 19:22:00,ROUTE_IXC-DEL,G8,2024-06-05,17,5898,,0,confirmed,UPI,False,returning_organic,False
BKG_002332,USR_01796,SES_0008041,SCH_0007771,2024-08-17 17:14:00,ROUTE_BLR-MYQ,SG,2024-10-04,48,4551,,0,confirmed,credit_card,False,returning_organic,True
BKG_002333,USR_01796,SES_0008042,SCH_0007773,2024-05-13 22:16:00,ROUTE_BOM-BLR,SG,2024-05-22,9,4991,SAVE500,300,confirmed,netbanking,False,returning_organic,False
BKG_002334,USR_01796,SES_0008044,SCH_0007774,2024-05-23 16:37:00,ROUTE_BLR-MYQ,SG,2024-06-05,13,4482,,0,abandoned,debit_card,False,returning_organic,False
BKG_002335,USR_01801,SES_0008058,SCH_0007784,2024-08-13 12:08:00,ROUTE_DEL-BLR,AI,2024-08-29,16,7177,MONSOON30,600,abandoned,UPI,False,returning_organic,True
BKG_002336,USR_01801,SES_0008058,SCH_0007785,2024-08-13 12:11:00,ROUTE_DEL-BLR,6E,2024-09-17,35,7450,FIRST200,500,failed,netbanking,False,returning_organic,True
BKG_002337,USR_01803,SES_0008064,SCH_0007791,2024-06-19 14:18:00,ROUTE_BLR-MYQ,AI,2024-07-24,35,7378,FIRST200,500,confirmed,credit_card,False,returning_organic,False
BKG_002338,USR_01803,SES_0008065,SCH_0007792,2024-07-21 10:17:00,ROUTE_DEL-GOI,UK,2024-08-21,31,4305,,0,abandoned,credit_card,False,returning_organic,True
BKG_002339,USR_01804,SES_0008069,SCH_0007794,2024-07-31 11:11:00,ROUTE_DEL-BLR,SG,2024-08-10,10,5010,MONSOON30,500,confirmed,debit_card,False,returning_organic,True
BKG_002340,USR_01805,SES_0008072,SCH_0007798,2024-06-25 17:50:00,ROUTE_IXC-DEL,6E,2024-07-02,7,8278,MONSOON30,200,confirmed,credit_card,False,corporate,False
BKG_002341,USR_01809,SES_0008084,SCH_0007805,2024-06-05 10:22:00,ROUTE_DEL-GOI,AI,2024-06-20,15,5257,,300,abandoned,credit_card,False,returning_organic,False
BKG_002342,USR_01810,SES_0008091,SCH_0007813,2024-07-31 11:49:00,ROUTE_DEL-BOM,SG,2024-08-04,4,4941,PMT100,400,abandoned,UPI,False,returning_organic,True
BKG_002343,USR_01810,SES_0008093,SCH_0007814,2024-07-22 08:48:00,ROUTE_BOM-HYD,SG,2024-08-08,17,7951,,0,confirmed,credit_card,False,returning_organic,True
BKG_002344,USR_01811,SES_0008097,SCH_0007816,2024-07-24 20:17:00,ROUTE_LKO-DEL,G8,2024-08-21,28,8041,,0,confirmed,credit_card,False,returning_organic,True
BKG_002345,USR_01811,SES_0008097,SCH_0007817,2024-07-24 20:16:00,ROUTE_DEL-BOM,SG,2024-07-25,1,5582,,0,confirmed,UPI,False,returning_organic,True
BKG_002346,USR_01811,SES_0008097,SCH_0007818,2024-07-24 20:12:00,ROUTE_LKO-DEL,SG,2024-09-14,52,5014,,0,abandoned,UPI,False,returning_organic,True
BKG_002347,USR_01811,SES_0008099,SCH_0007820,2024-06-17 22:01:00,ROUTE_JAI-DEL,UK,2024-07-01,14,8833,MONSOON30,200,confirmed,UPI,False,returning_organic,False
BKG_002348,USR_01813,SES_0008105,SCH_0007826,2024-08-18 11:47:00,ROUTE_BOM-BLR,6E,2024-08-29,11,4686,,0,confirmed,UPI,False,returning_organic,True
BKG_002349,USR_01813,SES_0008106,SCH_0007827,2024-08-02 15:46:00,ROUTE_DEL-GOI,AI,2024-10-15,74,6222,,0,abandoned,credit_card,False,returning_organic,True
BKG_002350,USR_01813,SES_0008106,SCH_0007828,2024-08-02 15:45:00,ROUTE_BOM-BLR,AI,2024-08-11,9,6521,SAVE500,500,confirmed,credit_card,False,returning_organic,True
BKG_002351,USR_01813,SES_0008107,SCH_0007829,2024-07-29 15:29:00,ROUTE_DEL-JAI,SG,2024-08-10,12,6431,,0,confirmed,UPI,False,returning_organic,True
BKG_002352,USR_01814,SES_0008110,SCH_0007832,2024-07-23 10:48:00,ROUTE_DEL-HYD,AI,2024-07-28,5,8320,,0,confirmed,UPI,False,returning_organic,True
BKG_002353,USR_01814,SES_0008112,SCH_0007835,2024-08-11 19:00:00,ROUTE_DEL-BOM,AI,2024-08-12,1,6671,,0,confirmed,UPI,False,returning_organic,True
BKG_002354,USR_01814,SES_0008116,SCH_0007838,2024-05-24 11:27:00,ROUTE_DEL-BLR,6E,2024-06-09,16,6533,,500,abandoned,UPI,False,returning_organic,False
BKG_002355,USR_01815,SES_0008118,SCH_0007842,2024-05-04 14:56:00,ROUTE_DEL-HYD,AI,2024-05-05,1,6048,,0,confirmed,debit_card,True,new_organic,False
BKG_002356,USR_01816,SES_0008121,SCH_0007844,2024-08-07 22:25:00,ROUTE_DEL-BOM,6E,2024-08-25,18,6599,,0,confirmed,wallet,False,returning_organic,True
BKG_002357,USR_01817,SES_0008129,SCH_0007851,2024-04-09 12:29:00,ROUTE_DEL-BOM,UK,2024-04-20,11,7168,,0,confirmed,debit_card,True,new_organic,False
BKG_002358,USR_01818,SES_0008130,SCH_0007855,2024-08-01 10:32:00,ROUTE_BOM-BLR,6E,2024-08-03,2,7459,,0,abandoned,credit_card,False,returning_organic,True
BKG_002359,USR_01819,SES_0008135,SCH_0007859,2024-08-12 14:48:00,ROUTE_JAI-DEL,AI,2024-08-29,17,8610,MONSOON30,600,confirmed,UPI,True,new_organic,True
BKG_002360,USR_01820,SES_0008138,SCH_0007863,2024-08-08 16:54:00,ROUTE_DEL-BOM,AI,2024-08-21,13,4389,,0,confirmed,UPI,False,corporate,True
BKG_002361,USR_01822,SES_0008145,SCH_0007873,2024-07-18 17:58:00,ROUTE_DEL-GOI,SG,2024-07-23,5,3999,MONSOON30,600,abandoned,UPI,True,new_organic,True
BKG_002362,USR_01823,SES_0008148,SCH_0007877,2024-07-29 12:07:00,ROUTE_BOM-HYD,UK,2024-08-05,7,6347,,0,abandoned,credit_card,False,returning_organic,True
BKG_002363,USR_01823,SES_0008153,SCH_0007881,2024-05-18 16:08:00,ROUTE_BOM-BLR,SG,2024-06-06,19,8454,,0,confirmed,netbanking,False,returning_organic,False
BKG_002364,USR_01825,SES_0008160,SCH_0007886,2024-06-28 10:49:00,ROUTE_BLR-HYD,6E,2024-07-22,24,7296,,0,failed,debit_card,True,new_organic,False
BKG_002365,USR_01826,SES_0008162,SCH_0007888,2024-07-30 10:01:00,ROUTE_BLR-HYD,I5,2024-08-02,3,6040,,0,confirmed,UPI,False,returning_organic,True
BKG_002366,USR_01826,SES_0008166,SCH_0007892,2024-05-13 14:45:00,ROUTE_BOM-HYD,6E,2024-05-30,17,6511,,0,confirmed,credit_card,False,returning_organic,False
BKG_002367,USR_01827,SES_0008167,SCH_0007894,2024-08-14 13:13:00,ROUTE_JAI-DEL,6E,2024-08-16,2,4987,,0,abandoned,UPI,False,returning_organic,True
BKG_002368,USR_01827,SES_0008168,SCH_0007895,2024-08-27 09:20:00,ROUTE_JAI-DEL,6E,2024-09-03,7,5951,,0,confirmed,netbanking,False,returning_organic,True
BKG_002369,USR_01827,SES_0008171,SCH_0007898,2024-08-27 11:08:00,ROUTE_LKO-DEL,6E,2024-09-19,23,7326,,0,abandoned,UPI,False,returning_organic,True
BKG_002370,USR_01828,SES_0008175,SCH_0007904,2024-06-04 12:06:00,ROUTE_LKO-DEL,SG,2024-07-17,43,7644,FLASH40,200,abandoned,UPI,False,returning_organic,False
BKG_002371,USR_01829,SES_0008179,SCH_0007906,2024-06-16 10:21:00,ROUTE_IXC-DEL,I5,2024-07-31,45,5637,PMT100,400,confirmed,UPI,False,returning_organic,False
BKG_002372,USR_01829,SES_0008182,SCH_0007908,2024-07-15 12:34:00,ROUTE_IXC-DEL,AI,2024-07-30,15,6053,MONSOON30,600,failed,UPI,False,returning_organic,True
BKG_002373,USR_01829,SES_0008183,SCH_0007910,2024-06-19 13:20:00,ROUTE_JAI-DEL,UK,2024-06-20,1,7554,MONSOON30,300,abandoned,UPI,False,returning_organic,False
BKG_002374,USR_01833,SES_0008194,SCH_0007917,2024-07-12 17:15:00,ROUTE_LKO-DEL,6E,2024-07-23,11,7970,FLASH40,800,abandoned,UPI,False,returning_organic,True
BKG_002375,USR_01834,SES_0008195,SCH_0007918,2024-06-24 16:05:00,ROUTE_DEL-BLR,6E,2024-07-05,11,7719,PMT100,200,confirmed,debit_card,False,returning_organic,False
BKG_002376,USR_01834,SES_0008196,SCH_0007919,2024-06-19 22:09:00,ROUTE_LKO-DEL,AI,2024-07-11,22,5157,,0,confirmed,UPI,False,returning_organic,False
BKG_002377,USR_01834,SES_0008196,SCH_0007920,2024-06-19 22:11:00,ROUTE_IXC-DEL,6E,2024-07-18,29,3682,PMT100,200,confirmed,UPI,False,returning_organic,False
BKG_002378,USR_01834,SES_0008198,SCH_0007922,2024-08-22 16:37:00,ROUTE_IXC-DEL,SG,2024-08-29,7,6282,,0,confirmed,UPI,False,returning_organic,True
BKG_002379,USR_01836,SES_0008205,SCH_0007927,2024-08-22 17:45:00,ROUTE_DEL-BOM,AI,2024-09-30,39,8974,SAVE500,600,confirmed,UPI,False,returning_organic,True
BKG_002380,USR_01837,SES_0008208,SCH_0007931,2024-07-06 14:43:00,ROUTE_DEL-BOM,6E,2024-07-08,2,4120,PMT100,600,abandoned,debit_card,False,returning_organic,True
BKG_002381,USR_01837,SES_0008210,SCH_0007932,2024-07-19 10:10:00,ROUTE_DEL-HYD,6E,2024-08-02,14,4791,,0,confirmed,UPI,False,returning_organic,True
BKG_002382,USR_01837,SES_0008210,SCH_0007933,2024-07-19 10:08:00,ROUTE_DEL-BLR,SG,2024-08-01,13,5727,PMT100,600,confirmed,UPI,False,returning_organic,True
BKG_002383,USR_01837,SES_0008211,SCH_0007935,2024-07-25 09:48:00,ROUTE_BOM-HYD,6E,2024-07-26,1,7994,PMT100,800,confirmed,UPI,False,returning_organic,True
BKG_002384,USR_01841,SES_0008230,SCH_0007948,2024-08-10 14:53:00,ROUTE_BLR-HYD,SG,2024-09-19,40,4194,,0,confirmed,UPI,False,returning_organic,True
BKG_002385,USR_01843,SES_0008237,SCH_0007950,2024-08-08 09:20:00,ROUTE_DEL-BOM,6E,2024-08-09,1,5797,,0,confirmed,credit_card,False,returning_organic,True
BKG_002386,USR_01844,SES_0008242,SCH_0007956,2024-06-17 14:04:00,ROUTE_LKO-DEL,SG,2024-06-23,6,8604,,0,confirmed,UPI,False,corporate,False
BKG_002387,USR_01844,SES_0008243,SCH_0007957,2024-05-12 11:05:00,ROUTE_JAI-DEL,6E,2024-05-26,14,8628,MONSOON30,200,abandoned,UPI,False,corporate,False
BKG_002388,USR_01845,SES_0008247,SCH_0007961,2024-06-05 10:50:00,ROUTE_BLR-HYD,SG,2024-08-08,64,5973,PMT100,300,confirmed,debit_card,False,returning_organic,False
BKG_002389,USR_01846,SES_0008252,SCH_0007964,2024-08-24 10:17:00,ROUTE_BOM-HYD,UK,2024-09-15,22,7322,SAVE500,1000,confirmed,debit_card,False,returning_organic,True
BKG_002390,USR_01846,SES_0008253,SCH_0007965,2024-07-08 16:36:00,ROUTE_BLR-HYD,UK,2024-07-17,9,4420,PMT100,400,abandoned,credit_card,False,returning_organic,True
BKG_002391,USR_01846,SES_0008257,SCH_0007967,2024-05-28 17:28:00,ROUTE_DEL-BOM,6E,2024-06-23,26,4805,,0,confirmed,UPI,False,returning_organic,False
BKG_002392,USR_01847,SES_0008261,SCH_0007971,2024-08-06 11:52:00,ROUTE_DEL-HYD,UK,2024-08-13,7,7780,,0,confirmed,credit_card,False,returning_organic,True
BKG_002393,USR_01848,SES_0008264,SCH_0007974,2024-08-12 13:51:00,ROUTE_BOM-BLR,AI,2024-10-23,72,3672,FLASH40,600,confirmed,UPI,True,new_organic,True
BKG_002394,USR_01849,SES_0008266,SCH_0007978,2024-07-14 15:23:00,ROUTE_BLR-HYD,AI,2024-09-10,58,5242,FLASH40,800,confirmed,credit_card,False,returning_organic,True
BKG_002395,USR_01849,SES_0008269,SCH_0007980,2024-05-28 16:25:00,ROUTE_DEL-HYD,SG,2024-06-05,8,5983,,0,confirmed,credit_card,False,returning_organic,False
BKG_002396,USR_01850,SES_0008271,SCH_0007983,2024-07-19 10:30:00,ROUTE_BLR-HYD,6E,2024-08-12,24,6351,FLASH40,600,confirmed,UPI,False,returning_organic,True
BKG_002397,USR_01850,SES_0008272,SCH_0007984,2024-08-27 14:06:00,ROUTE_DEL-BLR,SG,2024-09-03,7,4049,PMT100,600,abandoned,credit_card,False,returning_organic,True
BKG_002398,USR_01855,SES_0008287,SCH_0007996,2024-05-16 21:36:00,ROUTE_BLR-HYD,6E,2024-05-30,14,6965,SAVE500,500,confirmed,UPI,False,returning_organic,False
BKG_002399,USR_01855,SES_0008289,SCH_0008000,2024-06-03 14:39:00,ROUTE_DEL-BOM,UK,2024-06-06,3,5417,,0,failed,UPI,False,returning_organic,False
BKG_002400,USR_01855,SES_0008290,SCH_0008001,2024-06-26 12:48:00,ROUTE_DEL-BLR,6E,2024-06-27,1,5319,SAVE500,300,confirmed,netbanking,False,returning_organic,False
BKG_002401,USR_01857,SES_0008298,SCH_0008009,2024-08-16 19:32:00,ROUTE_DEL-BLR,SG,2024-09-11,26,4440,,0,abandoned,netbanking,False,returning_organic,True
BKG_002402,USR_01858,SES_0008300,SCH_0008010,2024-08-09 13:15:00,ROUTE_LKO-DEL,UK,2024-08-16,7,8387,,0,abandoned,UPI,False,corporate,True
BKG_002403,USR_01862,SES_0008314,SCH_0008024,2024-07-06 13:47:00,ROUTE_BOM-HYD,SG,2024-07-11,5,8315,,0,confirmed,wallet,False,returning_organic,True
BKG_002404,USR_01862,SES_0008316,SCH_0008027,2024-08-15 15:33:00,ROUTE_BLR-HYD,SG,2024-08-18,3,4689,FLASH40,500,confirmed,UPI,False,returning_organic,True
BKG_002405,USR_01862,SES_0008317,SCH_0008028,2024-04-30 14:02:00,ROUTE_DEL-BOM,AI,2024-05-12,12,7504,SAVE500,300,abandoned,UPI,False,returning_organic,False
BKG_002406,USR_01862,SES_0008318,SCH_0008029,2024-06-17 09:07:00,ROUTE_DEL-HYD,6E,2024-06-19,2,7542,,0,confirmed,credit_card,False,returning_organic,False
BKG_002407,USR_01864,SES_0008322,SCH_0008030,2024-07-12 15:17:00,ROUTE_JAI-DEL,6E,2024-07-14,2,8550,FIRST200,800,confirmed,UPI,False,returning_organic,True
BKG_002408,USR_01864,SES_0008325,SCH_0008033,2024-08-21 14:55:00,ROUTE_BOM-BLR,6E,2024-09-16,26,4435,MONSOON30,500,confirmed,UPI,False,returning_organic,True
BKG_002409,USR_01868,SES_0008344,SCH_0008048,2024-07-21 20:36:00,ROUTE_LKO-DEL,6E,2024-08-01,11,3999,MONSOON30,600,confirmed,UPI,False,returning_organic,True
BKG_002410,USR_01869,SES_0008348,SCH_0008052,2024-07-02 09:39:00,ROUTE_DEL-BOM,SG,2024-09-10,70,7201,,600,confirmed,UPI,False,returning_organic,True
BKG_002411,USR_01870,SES_0008351,SCH_0008054,2024-08-01 13:51:00,ROUTE_LKO-DEL,SG,2024-10-10,70,6360,,0,confirmed,UPI,True,new_organic,True
BKG_002411,USR_01870,SES_0008351,SCH_0008054,2024-08-01 13:51:00,ROUTE_LKO-DEL,SG,2024-10-10,70,6360,,0,confirmed,UPI,True,new_organic,True
BKG_002412,USR_01871,SES_0008353,SCH_0008055,2024-08-17 15:41:00,ROUTE_DEL-HYD,SG,2024-09-21,35,5093,PMT100,600,confirmed,UPI,True,new_organic,True
BKG_002413,USR_01872,SES_0008356,SCH_0008060,2024-05-15 20:40:00,ROUTE_JAI-DEL,SG,2024-06-10,26,4815,,0,confirmed,UPI,False,returning_organic,False
BKG_002414,USR_01872,SES_0008358,SCH_0008062,2024-06-06 12:54:00,ROUTE_JAI-DEL,AI,2024-07-29,53,4725,,0,confirmed,debit_card,False,returning_organic,False
BKG_002415,USR_01872,SES_0008359,SCH_0008063,2024-04-28 12:12:00,ROUTE_BHO-BOM,6E,2024-04-29,1,7538,,0,confirmed,UPI,False,returning_organic,False
BKG_002416,USR_01873,SES_0008363,SCH_0008065,2024-08-11 17:38:00,ROUTE_BOM-BLR,SG,2024-08-21,10,8101,,0,confirmed,UPI,False,corporate,True
BKG_002417,USR_01873,SES_0008364,SCH_0008066,2024-06-20 12:18:00,ROUTE_BOM-HYD,UK,2024-07-08,18,8158,,0,abandoned,debit_card,False,corporate,False
BKG_002418,USR_01873,SES_0008364,SCH_0008067,2024-06-20 12:15:00,ROUTE_BLR-HYD,G8,2024-07-05,15,7996,FLASH40,300,confirmed,UPI,False,corporate,False
BKG_002419,USR_01875,SES_0008368,SCH_0008070,2024-06-09 12:00:00,ROUTE_IXC-DEL,SG,2024-06-24,15,7589,PMT100,500,confirmed,UPI,False,returning_organic,False
BKG_002420,USR_01875,SES_0008370,SCH_0008072,2024-08-01 19:47:00,ROUTE_JAI-DEL,6E,2024-08-03,2,6088,PMT100,800,confirmed,debit_card,False,returning_organic,True
BKG_002421,USR_01875,SES_0008371,SCH_0008073,2024-06-26 09:37:00,ROUTE_IXC-DEL,6E,2024-07-09,13,4348,FIRST200,200,pending,credit_card,False,returning_organic,False
BKG_002422,USR_01876,SES_0008379,SCH_0008078,2024-06-26 13:24:00,ROUTE_BLR-HYD,6E,2024-08-18,53,8464,,0,abandoned,UPI,False,returning_organic,False
BKG_002423,USR_01877,SES_0008382,SCH_0008082,2024-04-22 21:57:00,ROUTE_BOM-HYD,6E,2024-05-02,10,5166,,0,confirmed,debit_card,False,returning_organic,False
BKG_002424,USR_01877,SES_0008382,SCH_0008084,2024-04-22 22:02:00,ROUTE_BLR-HYD,UK,2024-04-30,8,4798,,0,confirmed,credit_card,False,returning_organic,False
BKG_002425,USR_01878,SES_0008389,SCH_0008087,2024-05-02 17:12:00,ROUTE_DEL-HYD,UK,2024-05-08,6,5042,,500,abandoned,credit_card,False,returning_organic,False
BKG_002426,USR_01880,SES_0008394,SCH_0008090,2024-07-09 19:26:00,ROUTE_JAI-DEL,6E,2024-07-10,1,4403,,400,confirmed,debit_card,False,returning_organic,True
BKG_002427,USR_01880,SES_0008395,SCH_0008091,2024-06-09 15:49:00,ROUTE_BHO-BOM,6E,2024-06-13,4,5236,,0,confirmed,UPI,False,returning_organic,False
BKG_002428,USR_01881,SES_0008403,SCH_0008098,2024-05-29 13:13:00,ROUTE_DEL-BOM,6E,2024-06-24,26,4357,PMT100,300,abandoned,UPI,False,returning_organic,False
BKG_002429,USR_01881,SES_0008404,SCH_0008099,2024-04-14 17:46:00,ROUTE_BOM-BLR,6E,2024-04-26,12,8182,,0,failed,debit_card,False,returning_organic,False
BKG_002430,USR_01881,SES_0008405,SCH_0008100,2024-08-30 10:00:00,ROUTE_DEL-BOM,I5,2024-10-28,59,5422,,0,confirmed,debit_card,False,returning_organic,True
BKG_002431,USR_01883,SES_0008408,SCH_0008102,2024-06-18 16:11:00,ROUTE_BLR-HYD,SG,2024-07-07,19,4088,,0,confirmed,debit_card,False,returning_organic,False
BKG_002432,USR_01883,SES_0008408,SCH_0008103,2024-06-18 16:12:00,ROUTE_DEL-BLR,AI,2024-07-20,32,8739,FLASH40,200,confirmed,UPI,False,returning_organic,False
BKG_002433,USR_01883,SES_0008408,SCH_0008104,2024-06-18 16:11:00,ROUTE_DEL-BOM,AI,2024-06-26,8,8345,,0,confirmed,UPI,False,returning_organic,False
BKG_002434,USR_01883,SES_0008411,SCH_0008106,2024-07-19 19:22:00,ROUTE_DEL-HYD,SG,2024-07-24,5,6219,,0,confirmed,UPI,False,returning_organic,True
BKG_002435,USR_01886,SES_0008422,SCH_0008116,2024-07-18 08:31:00,ROUTE_DEL-BLR,6E,2024-07-22,4,8491,,0,confirmed,UPI,False,returning_organic,True
BKG_002436,USR_01886,SES_0008423,SCH_0008117,2024-06-21 20:20:00,ROUTE_LKO-DEL,UK,2024-06-24,3,7248,,0,abandoned,debit_card,False,returning_organic,False
BKG_002437,USR_01888,SES_0008429,SCH_0008125,2024-05-05 18:36:00,ROUTE_DEL-BLR,6E,2024-05-08,3,3692,,0,confirmed,debit_card,False,returning_organic,False
BKG_002438,USR_01888,SES_0008432,SCH_0008127,2024-05-11 18:02:00,ROUTE_DEL-BOM,6E,2024-05-16,5,8248,,0,confirmed,UPI,False,returning_organic,False
BKG_002439,USR_01888,SES_0008433,SCH_0008128,2024-04-22 19:06:00,ROUTE_DEL-HYD,6E,2024-05-03,11,6420,,0,confirmed,credit_card,False,returning_organic,False
BKG_002440,USR_01889,SES_0008434,SCH_0008129,2024-07-18 17:55:00,ROUTE_BOM-BLR,UK,2024-07-27,9,7864,,0,abandoned,UPI,False,returning_organic,True
BKG_002441,USR_01890,SES_0008440,SCH_0008135,2024-08-23 15:23:00,ROUTE_BLR-MYQ,SG,2024-10-10,48,4205,MONSOON30,800,abandoned,debit_card,True,new_organic,True
BKG_002442,USR_01890,SES_0008440,SCH_0008136,2024-08-23 15:25:00,ROUTE_DEL-BLR,6E,2024-10-08,46,4012,SAVE500,800,abandoned,debit_card,True,new_organic,True
BKG_002443,USR_01892,SES_0008446,SCH_0008143,2024-08-03 11:20:00,ROUTE_DEL-HYD,UK,2024-08-04,1,6944,,0,confirmed,debit_card,False,returning_organic,True
BKG_002444,USR_01892,SES_0008447,SCH_0008144,2024-08-30 11:07:00,ROUTE_BOM-BLR,AI,2024-10-15,46,3825,FIRST200,400,abandoned,credit_card,False,returning_organic,True
BKG_002445,USR_01894,SES_0008451,SCH_0008149,2024-08-12 11:02:00,ROUTE_BOM-BLR,SG,2024-08-13,1,8169,,0,abandoned,netbanking,False,returning_organic,True
BKG_002446,USR_01894,SES_0008452,SCH_0008150,2024-08-10 14:51:00,ROUTE_BOM-BLR,I5,2024-09-02,23,5044,,0,abandoned,UPI,False,returning_organic,True
BKG_002447,USR_01894,SES_0008454,SCH_0008153,2024-07-18 16:23:00,ROUTE_BOM-HYD,SG,2024-07-28,10,6477,,0,confirmed,UPI,False,returning_organic,True
BKG_002448,USR_01896,SES_0008463,SCH_0008157,2024-04-09 09:33:00,ROUTE_DEL-HYD,AI,2024-04-17,8,7862,,0,confirmed,netbanking,False,returning_organic,False
BKG_002449,USR_01896,SES_0008467,SCH_0008159,2024-06-16 16:17:00,ROUTE_DEL-HYD,6E,2024-06-29,13,3640,,0,abandoned,UPI,False,returning_organic,False
BKG_002450,USR_01896,SES_0008468,SCH_0008160,2024-04-05 08:43:00,ROUTE_BOM-BLR,SG,2024-04-10,5,5938,,0,confirmed,credit_card,False,returning_organic,False
BKG_002451,USR_01897,SES_0008469,SCH_0008161,2024-07-30 10:41:00,ROUTE_JAI-DEL,AI,2024-08-06,7,4770,FLASH40,600,pending,UPI,False,corporate,True
BKG_002451,USR_01897,SES_0008469,SCH_0008161,2024-07-30 10:41:00,ROUTE_JAI-DEL,AI,2024-08-06,7,4770,FLASH40,600,pending,UPI,False,corporate,True
BKG_002452,USR_01897,SES_0008472,SCH_0008165,2024-06-06 21:01:00,ROUTE_IXC-DEL,6E,2024-06-19,13,5321,PMT100,300,abandoned,UPI,False,corporate,False
BKG_002453,USR_01898,SES_0008474,SCH_0008168,2024-05-26 12:17:00,ROUTE_BOM-BLR,6E,2024-06-24,29,4774,,0,confirmed,debit_card,False,returning_organic,False
BKG_002454,USR_01898,SES_0008475,SCH_0008169,2024-04-13 21:55:00,ROUTE_BLR-HYD,G8,2024-04-23,10,7076,,0,confirmed,UPI,False,returning_organic,False
BKG_002455,USR_01898,SES_0008477,SCH_0008172,2024-05-09 17:30:00,ROUTE_DEL-BOM,6E,2024-05-10,1,4557,,0,confirmed,UPI,False,returning_organic,False
BKG_002456,USR_01898,SES_0008479,SCH_0008173,2024-07-17 20:58:00,ROUTE_DEL-BOM,SG,2024-07-18,1,6545,,0,abandoned,debit_card,False,returning_organic,True
BKG_002457,USR_01899,SES_0008482,SCH_0008175,2024-07-10 12:14:00,ROUTE_JAI-DEL,AI,2024-07-15,5,8305,,0,failed,netbanking,False,returning_organic,True
BKG_002458,USR_01899,SES_0008483,SCH_0008176,2024-07-22 22:37:00,ROUTE_LKO-DEL,SG,2024-07-23,1,7699,,0,confirmed,debit_card,False,returning_organic,True
BKG_002459,USR_01899,SES_0008487,SCH_0008180,2024-07-01 15:45:00,ROUTE_LKO-DEL,6E,2024-07-04,3,3908,,0,confirmed,UPI,False,returning_organic,True
BKG_002460,USR_01901,SES_0008495,SCH_0008186,2024-07-06 14:27:00,ROUTE_BLR-HYD,SG,2024-08-19,44,5340,SAVE500,500,abandoned,UPI,False,returning_organic,True
BKG_002461,USR_01901,SES_0008497,SCH_0008187,2024-08-05 10:51:00,ROUTE_DEL-HYD,AI,2024-08-06,1,5885,FLASH40,400,confirmed,UPI,False,returning_organic,True
BKG_002462,USR_01906,SES_0008516,SCH_0008204,2024-07-28 08:25:00,ROUTE_DEL-BOM,UK,2024-08-04,7,7907,PMT100,600,abandoned,UPI,False,returning_organic,True
