search_id,session_id,user_id,search_ts,origin_code,destination_code,travel_date,booking_window_days,trip_type,pax_count,results_returned,pmt_cheapest_price,competitor_cheapest_price,price_gap_pct,had_listing_click,route_id,user_segment,is_problem_period
SCH_0010502,SES_0010893,USR_02419,2024-06-08 09:15:00,DEL,BOM,2024-06-10,2,roundtrip,2,6,6431,6340.0,0.014,True,ROUTE_DEL-BOM,returning_organic,False
SCH_0010503,SES_0010894,USR_02419,2024-07-08 18:24:00,BOM,BLR,2024-07-09,1,oneway,2,9,5933,5203.0,0.14,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0010504,SES_0010895,USR_02419,2024-08-10 08:41:00,BOM,BLR,2024-08-30,20,oneway,1,5,5286,4751.0,0.113,False,ROUTE_BOM-BLR,returning_organic,True
SCH_0010505,SES_0010899,USR_02420,2024-04-21 15:01:00,LKO,DEL,2024-05-05,14,oneway,1,5,6826,6923.0,-0.014,True,ROUTE_LKO-DEL,returning_organic,False
SCH_0010506,SES_0010899,USR_02420,2024-04-21 14:57:00,LKO,DEL,2024-05-06,15,roundtrip,3,14,8492,8213.0,0.034,True,ROUTE_LKO-DEL,returning_organic,False
SCH_0010507,SES_0010900,USR_02420,2024-06-17 12:52:00,IXC,DEL,2024-06-18,1,roundtrip,1,17,6107,6343.0,-0.037,True,ROUTE_IXC-DEL,returning_organic,False
SCH_0010508,SES_0010900,USR_02420,2024-06-17 12:50:00,JAI,DEL,2024-06-19,2,oneway,1,5,7486,7367.0,0.016,True,ROUTE_JAI-DEL,returning_organic,False
SCH_0010509,SES_0010901,USR_02420,2024-08-08 18:06:00,IXC,DEL,2024-08-22,14,oneway,1,8,6080,6198.0,-0.019,True,ROUTE_IXC-DEL,returning_organic,True
SCH_0010510,SES_0010901,USR_02420,2024-08-08 18:01:00,DEL,BLR,2024-09-04,27,oneway,1,7,8799,7874.0,0.117,False,ROUTE_DEL-BLR,returning_organic,True
SCH_0010511,SES_0010904,USR_02421,2024-08-17 15:52:00,DEL,BOM,2024-08-18,1,oneway,2,5,8177,7070.0,0.157,True,ROUTE_DEL-BOM,new_organic,True
SCH_0010512,SES_0010905,USR_02422,2024-06-26 15:29:00,BLR,HYD,2024-06-28,2,oneway,2,13,4244,4053.0,0.047,True,ROUTE_BLR-HYD,new_organic,False
SCH_0010513,SES_0010906,USR_02423,2024-08-23 09:46:00,BOM,BLR,2024-09-03,11,oneway,1,8,8125,7219.0,0.125,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0010514,SES_0010908,USR_02423,2024-07-16 10:12:00,DEL,GOI,2024-09-11,57,oneway,2,10,5273,,,False,ROUTE_DEL-GOI,returning_organic,True
SCH_0010515,SES_0010910,USR_02423,2024-08-28 11:41:00,BOM,COK,2024-09-10,13,oneway,2,15,5139,5246.0,-0.02,False,ROUTE_BOM-COK,returning_organic,True
SCH_0010516,SES_0010910,USR_02423,2024-08-28 11:38:00,DEL,BOM,2024-09-14,17,oneway,1,11,5599,5062.0,0.106,True,ROUTE_DEL-BOM,returning_organic,True
SCH_0010517,SES_0010911,USR_02423,2024-07-24 11:12:00,DEL,BOM,2024-09-25,63,oneway,2,8,8805,,,True,ROUTE_DEL-BOM,returning_organic,True
SCH_0010518,SES_0010914,USR_02424,2024-07-30 14:29:00,BLR,HYD,2024-07-31,1,roundtrip,2,0,5787,5685.0,0.018,False,ROUTE_BLR-HYD,returning_organic,True
SCH_0010519,SES_0010915,USR_02424,2024-07-09 22:21:00,BLR,HYD,2024-09-17,70,oneway,3,7,4069,4086.0,-0.004,True,ROUTE_BLR-HYD,returning_organic,True
SCH_0010520,SES_0010916,USR_02424,2024-07-21 10:43:00,BOM,HYD,2024-07-27,6,oneway,1,17,6287,6512.0,-0.035,True,ROUTE_BOM-HYD,returning_organic,True
SCH_0010521,SES_0010916,USR_02424,2024-07-21 10:48:00,BOM,BLR,2024-08-03,13,oneway,1,13,3758,3474.0,0.082,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0010522,SES_0010917,USR_02424,2024-07-12 15:48:00,BOM,HYD,2024-08-25,44,roundtrip,2,14,6370,6056.0,0.052,True,ROUTE_BOM-HYD,returning_organic,True
SCH_0010523,SES_0010918,USR_02424,2024-07-06 15:07:00,DEL,BLR,2024-07-26,20,roundtrip,3,17,5906,5438.0,0.086,True,ROUTE_DEL-BLR,returning_organic,True
SCH_0010524,SES_0010919,USR_02425,2024-06-03 17:51:00,DEL,BOM,2024-06-20,17,oneway,1,17,5671,5504.0,0.03,True,ROUTE_DEL-BOM,new_organic,False
SCH_0010525,SES_0010919,USR_02425,2024-06-03 17:47:00,BOM,BLR,2024-06-24,21,oneway,1,16,5643,5640.0,0.001,True,ROUTE_BOM-BLR,new_organic,False
SCH_0010526,SES_0010919,USR_02425,2024-06-03 17:52:00,DEL,GOI,2024-06-04,1,oneway,2,5,4216,4071.0,0.035,True,ROUTE_DEL-GOI,new_organic,False
SCH_0010527,SES_0010921,USR_02425,2024-07-30 12:28:00,BOM,BLR,2024-07-31,1,oneway,2,15,6855,6187.0,0.108,True,ROUTE_BOM-BLR,new_organic,True
SCH_0010528,SES_0010921,USR_02425,2024-07-30 12:29:00,DEL,HYD,2024-08-24,25,roundtrip,2,14,3949,3802.0,0.038,True,ROUTE_DEL-HYD,new_organic,True
SCH_0010529,SES_0010922,USR_02425,2024-08-07 12:22:00,DEL,HYD,2024-09-24,48,oneway,2,0,7059,6990.0,0.01,True,ROUTE_DEL-HYD,new_organic,True
SCH_0010530,SES_0010923,USR_02426,2024-07-20 10:49:00,BHO,BOM,2024-07-23,3,oneway,1,7,8810,8442.0,0.044,True,ROUTE_BHO-BOM,returning_organic,True
SCH_0010531,SES_0010924,USR_02426,2024-07-13 15:55:00,IXC,DEL,2024-07-22,9,oneway,1,4,7496,7371.0,0.017,True,ROUTE_IXC-DEL,returning_organic,True
SCH_0010532,SES_0010925,USR_02426,2024-08-16 11:48:00,BHO,BOM,2024-08-29,13,oneway,1,6,6942,6834.0,0.016,True,ROUTE_BHO-BOM,returning_organic,True
SCH_0010533,SES_0010925,USR_02426,2024-08-16 11:51:00,LKO,DEL,2024-08-27,11,oneway,2,10,7902,7773.0,0.016,False,ROUTE_LKO-DEL,returning_organic,True
SCH_0010534,SES_0010926,USR_02426,2024-05-27 10:11:00,LKO,DEL,2024-06-21,25,oneway,1,8,6699,,,True,ROUTE_LKO-DEL,returning_organic,False
SCH_0010535,SES_0010929,USR_02426,2024-05-30 14:59:00,LKO,DEL,2024-06-03,4,roundtrip,1,9,6795,6491.0,0.047,True,ROUTE_LKO-DEL,returning_organic,False
SCH_0010536,SES_0010930,USR_02426,2024-07-27 18:38:00,IXC,DEL,2024-08-04,8,roundtrip,1,10,5432,5339.0,0.017,True,ROUTE_IXC-DEL,returning_organic,True
SCH_0010537,SES_0010931,USR_02427,2024-07-12 16:46:00,DEL,BLR,2024-07-13,1,oneway,2,10,7526,6847.0,0.099,False,ROUTE_DEL-BLR,returning_organic,True
SCH_0010538,SES_0010931,USR_02427,2024-07-12 16:48:00,DEL,GOI,2024-07-20,8,roundtrip,4,14,8124,8378.0,-0.03,False,ROUTE_DEL-GOI,returning_organic,True
SCH_0010539,SES_0010932,USR_02427,2024-08-07 10:23:00,BOM,BLR,2024-09-15,39,oneway,1,8,8634,7583.0,0.139,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0010540,SES_0010933,USR_02427,2024-08-12 14:42:00,DEL,GOI,2024-08-23,11,roundtrip,1,14,6220,5923.0,0.05,True,ROUTE_DEL-GOI,returning_organic,True
SCH_0010541,SES_0010935,USR_02427,2024-07-09 15:07:00,BLR,HYD,2024-07-17,8,oneway,4,4,6211,5980.0,0.039,True,ROUTE_BLR-HYD,returning_organic,True
SCH_0010542,SES_0010936,USR_02427,2024-07-25 15:59:00,DEL,JAI,2024-08-11,17,oneway,1,13,3871,,,False,ROUTE_DEL-JAI,returning_organic,True
SCH_0010543,SES_0010937,USR_02427,2024-07-19 11:50:00,DEL,BLR,2024-08-19,31,roundtrip,1,5,8985,8234.0,0.091,False,ROUTE_DEL-BLR,returning_organic,True
SCH_0010544,SES_0010938,USR_02427,2024-06-30 19:51:00,DEL,BOM,2024-07-05,5,oneway,1,8,5498,5282.0,0.041,False,ROUTE_DEL-BOM,returning_organic,False
SCH_0010545,SES_0010939,USR_02428,2024-07-02 21:12:00,DEL,BLR,2024-07-06,4,oneway,1,0,4134,3651.0,0.132,True,ROUTE_DEL-BLR,returning_organic,True
SCH_0010546,SES_0010939,USR_02428,2024-07-02 21:14:00,DEL,BLR,2024-07-21,19,roundtrip,1,10,4094,3734.0,0.096,False,ROUTE_DEL-BLR,returning_organic,True
SCH_0010547,SES_0010940,USR_02428,2024-08-07 12:55:00,BOM,HYD,2024-08-10,3,oneway,2,13,3744,3561.0,0.051,True,ROUTE_BOM-HYD,returning_organic,True
SCH_0010548,SES_0010946,USR_02429,2024-07-24 16:26:00,BOM,BLR,2024-07-29,5,oneway,4,15,4327,3949.0,0.096,False,ROUTE_BOM-BLR,returning_organic,True
SCH_0010549,SES_0010947,USR_02429,2024-06-09 10:01:00,BOM,HYD,2024-06-19,10,roundtrip,1,6,5816,5590.0,0.04,True,ROUTE_BOM-HYD,returning_organic,False
SCH_0010550,SES_0010947,USR_02429,2024-06-09 10:01:00,BOM,HYD,2024-06-22,13,roundtrip,2,15,4685,4624.0,0.013,True,ROUTE_BOM-HYD,returning_organic,False
SCH_0010551,SES_0010948,USR_02429,2024-06-28 14:02:00,DEL,BLR,2024-07-08,10,oneway,1,9,3789,3884.0,-0.025,True,ROUTE_DEL-BLR,returning_organic,False
SCH_0010552,SES_0010948,USR_02429,2024-06-28 14:04:00,BOM,BLR,2024-07-07,9,roundtrip,1,10,3962,,,True,ROUTE_BOM-BLR,returning_organic,False
SCH_0010553,SES_0010949,USR_02429,2024-05-30 11:02:00,DEL,HYD,2024-07-05,36,roundtrip,2,17,8094,7723.0,0.048,False,ROUTE_DEL-HYD,returning_organic,False
SCH_0010554,SES_0010950,USR_02429,2024-06-17 13:23:00,DEL,HYD,2024-06-18,1,oneway,2,14,4951,4855.0,0.02,True,ROUTE_DEL-HYD,returning_organic,False
SCH_0010555,SES_0010951,USR_02429,2024-08-22 22:40:00,BOM,BLR,2024-09-30,39,oneway,1,7,7005,6280.0,0.115,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0010556,SES_0010953,USR_02430,2024-05-14 09:44:00,JAI,DEL,2024-05-21,7,oneway,3,14,7189,7212.0,-0.003,True,ROUTE_JAI-DEL,returning_organic,False
SCH_0010557,SES_0010954,USR_02430,2024-07-26 12:42:00,BHO,BOM,2024-07-29,3,oneway,2,16,4885,4806.0,0.016,True,ROUTE_BHO-BOM,returning_organic,True
SCH_0010558,SES_0010954,USR_02430,2024-07-26 12:43:00,JAI,DEL,2024-08-17,22,roundtrip,1,4,7403,7228.0,0.024,True,ROUTE_JAI-DEL,returning_organic,True
SCH_0010559,SES_0010955,USR_02431,2024-06-23 13:08:00,BOM,HYD,2024-06-28,5,oneway,2,12,8851,8626.0,0.026,True,ROUTE_BOM-HYD,returning_organic,False
SCH_0010560,SES_0010956,USR_02431,2024-07-21 14:58:00,BOM,HYD,2024-07-22,1,oneway,3,4,3511,3620.0,-0.03,False,ROUTE_BOM-HYD,returning_organic,True
SCH_0010561,SES_0010957,USR_02431,2024-08-21 15:39:00,DEL,HYD,2024-09-06,16,oneway,1,6,3653,,,True,ROUTE_DEL-HYD,returning_organic,True
SCH_0010562,SES_0010957,USR_02431,2024-08-21 15:41:00,DEL,BLR,2024-09-03,13,roundtrip,1,11,4243,3791.0,0.119,False,ROUTE_DEL-BLR,returning_organic,True
SCH_0010563,SES_0010957,USR_02431,2024-08-21 15:44:00,BLR,HYD,2024-09-07,17,oneway,1,12,4346,4375.0,-0.007,True,ROUTE_BLR-HYD,returning_organic,True
SCH_0010564,SES_0010958,USR_02431,2024-07-29 08:21:00,BOM,BLR,2024-08-22,24,roundtrip,3,5,8588,7500.0,0.145,False,ROUTE_BOM-BLR,returning_organic,True
SCH_0010565,SES_0010959,USR_02431,2024-07-23 09:50:00,BLR,HYD,2024-08-05,13,oneway,2,10,7295,6920.0,0.054,False,ROUTE_BLR-HYD,returning_organic,True
SCH_0010566,SES_0010959,USR_02431,2024-07-23 09:51:00,DEL,BLR,2024-08-15,23,oneway,1,12,6987,6078.0,0.15,False,ROUTE_DEL-BLR,returning_organic,True
SCH_0010567,SES_0010960,USR_02431,2024-08-07 08:55:00,BLR,HYD,2024-08-14,7,roundtrip,2,6,7147,6964.0,0.026,True,ROUTE_BLR-HYD,returning_organic,True
SCH_0010568,SES_0010960,USR_02431,2024-08-07 08:54:00,BOM,BLR,2024-08-13,6,roundtrip,1,9,7491,6621.0,0.131,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0010569,SES_0010961,USR_02431,2024-07-13 15:09:00,BOM,BLR,2024-08-07,25,roundtrip,1,8,8260,7194.0,0.148,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0010570,SES_0010964,USR_02432,2024-06-28 21:40:00,IXC,DEL,2024-07-06,8,oneway,4,5,5267,5147.0,0.023,True,ROUTE_IXC-DEL,new_organic,False
SCH_0010571,SES_0010965,USR_02433,2024-07-09 09:45:00,BLR,HYD,2024-08-22,44,oneway,1,12,6142,5856.0,0.049,False,ROUTE_BLR-HYD,new_organic,True
SCH_0010572,SES_0010966,USR_02433,2024-07-29 12:25:00,DEL,HYD,2024-08-21,23,oneway,1,16,4904,5101.0,-0.039,False,ROUTE_DEL-HYD,new_organic,True
SCH_0010573,SES_0010967,USR_02434,2024-06-12 10:33:00,BOM,BLR,2024-06-20,8,roundtrip,1,6,8499,8846.0,-0.039,True,ROUTE_BOM-BLR,returning_organic,False
SCH_0010574,SES_0010968,USR_02434,2024-07-18 17:26:00,BOM,HYD,2024-07-30,12,oneway,1,6,4667,4527.0,0.031,True,ROUTE_BOM-HYD,returning_organic,True
SCH_0010575,SES_0010969,USR_02434,2024-06-24 12:55:00,DEL,HYD,2024-07-10,16,roundtrip,2,9,4094,4205.0,-0.026,True,ROUTE_DEL-HYD,returning_organic,False
SCH_0010576,SES_0010971,USR_02434,2024-06-27 19:17:00,BOM,BLR,2024-09-05,70,oneway,1,0,6333,6250.0,0.013,True,ROUTE_BOM-BLR,returning_organic,False
SCH_0010577,SES_0010973,USR_02435,2024-07-01 19:25:00,DEL,BOM,2024-08-02,32,oneway,3,15,5667,5142.0,0.102,True,ROUTE_DEL-BOM,returning_organic,True
SCH_0010578,SES_0010974,USR_02435,2024-07-07 10:39:00,DEL,BLR,2024-07-18,11,oneway,1,12,5850,5110.0,0.145,True,ROUTE_DEL-BLR,returning_organic,True
SCH_0010579,SES_0010975,USR_02435,2024-06-05 10:59:00,DEL,HYD,2024-06-07,2,oneway,2,16,6895,6818.0,0.011,True,ROUTE_DEL-HYD,returning_organic,False
SCH_0010580,SES_0010975,USR_02435,2024-06-05 11:01:00,BOM,HYD,2024-06-12,7,roundtrip,1,14,5675,5584.0,0.016,True,ROUTE_BOM-HYD,returning_organic,False
SCH_0010581,SES_0010976,USR_02435,2024-05-22 13:27:00,BOM,HYD,2024-05-31,9,oneway,1,13,7180,7439.0,-0.035,True,ROUTE_BOM-HYD,returning_organic,False
SCH_0010582,SES_0010977,USR_02435,2024-06-08 10:56:00,DEL,BLR,2024-06-17,9,roundtrip,2,8,5769,5504.0,0.048,True,ROUTE_DEL-BLR,returning_organic,False
SCH_0010583,SES_0010979,USR_02435,2024-07-08 15:32:00,BOM,BLR,2024-08-06,29,oneway,1,0,7121,6297.0,0.131,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0010584,SES_0010981,USR_02436,2024-06-25 11:22:00,DEL,BLR,2024-07-20,25,oneway,2,6,4845,,,True,ROUTE_DEL-BLR,returning_organic,False
SCH_0010585,SES_0010983,USR_02436,2024-08-23 19:20:00,DEL,HYD,2024-09-09,17,oneway,2,16,7484,7758.0,-0.035,True,ROUTE_DEL-HYD,returning_organic,True
SCH_0010586,SES_0010984,USR_02436,2024-08-13 19:40:00,DEL,HYD,2024-08-18,5,oneway,1,0,5950,,,True,ROUTE_DEL-HYD,returning_organic,True
SCH_0010587,SES_0010984,USR_02436,2024-08-13 19:42:00,BOM,BLR,2024-09-20,38,roundtrip,1,12,6029,5504.0,0.095,False,ROUTE_BOM-BLR,returning_organic,True
SCH_0010588,SES_0010984,USR_02436,2024-08-13 19:37:00,DEL,HYD,2024-09-11,29,oneway,3,15,4061,4120.0,-0.014,True,ROUTE_DEL-HYD,returning_organic,True
SCH_0010589,SES_0010985,USR_02437,2024-08-13 13:49:00,BOM,BLR,2024-08-23,10,oneway,3,13,5134,4667.0,0.1,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0010590,SES_0010986,USR_02437,2024-06-20 09:14:00,BLR,HYD,2024-06-21,1,roundtrip,4,12,7322,7224.0,0.014,True,ROUTE_BLR-HYD,returning_organic,False
SCH_0010591,SES_0010986,USR_02437,2024-06-20 09:10:00,DEL,BOM,2024-07-17,27,oneway,1,11,7521,7132.0,0.055,True,ROUTE_DEL-BOM,returning_organic,False
SCH_0010592,SES_0010987,USR_02437,2024-06-07 13:43:00,DEL,BOM,2024-06-14,7,oneway,2,7,7477,7353.0,0.017,True,ROUTE_DEL-BOM,returning_organic,False
SCH_0010593,SES_0010988,USR_02438,2024-05-04 12:36:00,DEL,HYD,2024-06-25,52,roundtrip,1,9,8846,8352.0,0.059,False,ROUTE_DEL-HYD,returning_organic,False
SCH_0010594,SES_0010988,USR_02438,2024-05-04 12:36:00,BOM,BLR,2024-05-17,13,oneway,2,13,3580,3393.0,0.055,True,ROUTE_BOM-BLR,returning_organic,False
SCH_0010595,SES_0010988,USR_02438,2024-05-04 12:36:00,DEL,BLR,2024-06-02,29,oneway,1,13,6166,6245.0,-0.013,True,ROUTE_DEL-BLR,returning_organic,False
SCH_0010596,SES_0010989,USR_02438,2024-05-04 17:19:00,DEL,BLR,2024-05-16,12,roundtrip,3,13,6808,,,True,ROUTE_DEL-BLR,returning_organic,False
SCH_0010597,SES_0010992,USR_02439,2024-07-28 08:34:00,BOM,BLR,2024-08-26,29,oneway,1,15,5742,4968.0,0.156,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0010598,SES_0010992,USR_02439,2024-07-28 08:37:00,DEL,BLR,2024-08-01,4,roundtrip,1,16,7942,7135.0,0.113,False,ROUTE_DEL-BLR,returning_organic,True
SCH_0010599,SES_0010994,USR_02439,2024-07-24 17:33:00,BOM,BLR,2024-08-20,27,roundtrip,1,13,7093,6274.0,0.13,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0010600,SES_0010995,USR_02439,2024-08-19 14:51:00,BOM,BLR,2024-10-10,52,roundtrip,2,13,8198,7335.0,0.118,False,ROUTE_BOM-BLR,returning_organic,True
SCH_0010601,SES_0010995,USR_02439,2024-08-19 14:50:00,DEL,BOM,2024-08-24,5,oneway,1,7,7353,6346.0,0.159,True,ROUTE_DEL-BOM,returning_organic,True
SCH_0010602,SES_0010996,USR_02439,2024-07-19 11:58:00,DEL,BOM,2024-07-23,4,roundtrip,1,6,7759,7093.0,0.094,False,ROUTE_DEL-BOM,returning_organic,True
SCH_0010603,SES_0010996,USR_02439,2024-07-19 11:59:00,DEL,BLR,2024-08-07,19,oneway,3,17,7884,6960.0,0.133,True,ROUTE_DEL-BLR,returning_organic,True
SCH_0010604,SES_0010997,USR_02440,2024-07-31 14:48:00,DEL,HYD,2024-08-15,15,oneway,3,16,8914,8492.0,0.05,True,ROUTE_DEL-HYD,new_organic,True
SCH_0010605,SES_0010998,USR_02440,2024-06-24 13:28:00,BOM,BLR,2024-06-27,3,oneway,4,14,4091,4187.0,-0.023,True,ROUTE_BOM-BLR,new_organic,False
SCH_0010606,SES_0011000,USR_02441,2024-06-19 09:04:00,DEL,BLR,2024-06-21,2,oneway,3,10,8029,7730.0,0.039,True,ROUTE_DEL-BLR,corporate,False
SCH_0010607,SES_0011000,USR_02441,2024-06-19 09:00:00,DEL,HYD,2024-06-25,6,oneway,2,17,8566,8475.0,0.011,True,ROUTE_DEL-HYD,corporate,False
SCH_0010608,SES_0011000,USR_02441,2024-06-19 09:02:00,DEL,BOM,2024-06-25,6,oneway,1,5,4407,,,True,ROUTE_DEL-BOM,corporate,False
SCH_0010609,SES_0011002,USR_02442,2024-05-17 10:51:00,BOM,HYD,2024-05-27,10,roundtrip,1,16,3974,3843.0,0.034,True,ROUTE_BOM-HYD,returning_organic,False
SCH_0010610,SES_0011002,USR_02442,2024-05-17 10:52:00,BOM,HYD,2024-07-07,51,oneway,2,13,6890,7081.0,-0.027,True,ROUTE_BOM-HYD,returning_organic,False
SCH_0010611,SES_0011004,USR_02442,2024-06-11 17:33:00,DEL,BLR,2024-06-16,5,oneway,1,14,6221,5934.0,0.048,True,ROUTE_DEL-BLR,returning_organic,False
SCH_0010612,SES_0011005,USR_02442,2024-04-17 11:57:00,DEL,BOM,2024-05-18,31,roundtrip,1,13,8030,8022.0,0.001,True,ROUTE_DEL-BOM,returning_organic,False
SCH_0010613,SES_0011006,USR_02442,2024-08-17 14:13:00,DEL,GOI,2024-09-09,23,roundtrip,4,9,7390,,,True,ROUTE_DEL-GOI,returning_organic,True
SCH_0010614,SES_0011006,USR_02442,2024-08-17 14:10:00,DEL,HYD,2024-08-30,13,roundtrip,2,16,5167,5250.0,-0.016,True,ROUTE_DEL-HYD,returning_organic,True
SCH_0010615,SES_0011006,USR_02442,2024-08-17 14:07:00,BLR,MYQ,2024-09-13,27,roundtrip,1,16,6126,5895.0,0.039,True,ROUTE_BLR-MYQ,returning_organic,True
SCH_0010616,SES_0011007,USR_02442,2024-07-17 12:34:00,BOM,BLR,2024-07-27,10,oneway,1,12,4498,3963.0,0.135,False,ROUTE_BOM-BLR,returning_organic,True
SCH_0010617,SES_0011007,USR_02442,2024-07-17 12:34:00,DEL,HYD,2024-08-20,34,oneway,1,8,4441,4446.0,-0.001,True,ROUTE_DEL-HYD,returning_organic,True
SCH_0010618,SES_0011007,USR_02442,2024-07-17 12:29:00,DEL,GOI,2024-08-20,34,oneway,1,15,6870,7146.0,-0.039,True,ROUTE_DEL-GOI,returning_organic,True
SCH_0010619,SES_0011008,USR_02442,2024-05-02 08:29:00,BOM,BLR,2024-05-06,4,roundtrip,2,5,6611,6451.0,0.025,True,ROUTE_BOM-BLR,returning_organic,False
SCH_0010620,SES_0011009,USR_02442,2024-08-20 08:57:00,DEL,BOM,2024-08-28,8,roundtrip,1,15,8081,7379.0,0.095,False,ROUTE_DEL-BOM,returning_organic,True
SCH_0010621,SES_0011009,USR_02442,2024-08-20 08:53:00,BOM,BLR,2024-09-04,15,oneway,1,14,8979,7964.0,0.127,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0010622,SES_0011010,USR_02443,2024-05-19 12:02:00,LKO,DEL,2024-05-30,11,roundtrip,2,5,4426,4503.0,-0.017,True,ROUTE_LKO-DEL,new_organic,False
SCH_0010623,SES_0011010,USR_02443,2024-05-19 11:59:00,BHO,BOM,2024-06-28,40,oneway,2,8,4237,4241.0,-0.001,True,ROUTE_BHO-BOM,new_organic,False
SCH_0010624,SES_0011010,USR_02443,2024-05-19 11:59:00,LKO,DEL,2024-06-27,39,oneway,2,7,4080,4120.0,-0.01,True,ROUTE_LKO-DEL,new_organic,False
SCH_0010625,SES_0011011,USR_02444,2024-08-05 15:26:00,BLR,HYD,2024-08-06,1,oneway,2,6,7138,7003.0,0.019,True,ROUTE_BLR-HYD,new_organic,True
SCH_0010626,SES_0011011,USR_02444,2024-08-05 15:32:00,BOM,HYD,2024-08-24,19,oneway,1,5,6587,6563.0,0.004,False,ROUTE_BOM-HYD,new_organic,True
SCH_0010627,SES_0011012,USR_02444,2024-06-25 16:57:00,BOM,BLR,2024-07-01,6,oneway,4,10,4211,,,True,ROUTE_BOM-BLR,new_organic,False
SCH_0010628,SES_0011012,USR_02444,2024-06-25 16:57:00,BOM,HYD,2024-06-26,1,oneway,2,11,5850,5902.0,-0.009,False,ROUTE_BOM-HYD,new_organic,False
SCH_0010629,SES_0011013,USR_02445,2024-07-06 22:58:00,BOM,HYD,2024-08-14,39,roundtrip,1,12,7220,7321.0,-0.014,True,ROUTE_BOM-HYD,returning_organic,True
SCH_0010630,SES_0011013,USR_02445,2024-07-06 22:56:00,DEL,BLR,2024-07-21,15,oneway,1,10,7349,6644.0,0.106,True,ROUTE_DEL-BLR,returning_organic,True
SCH_0010631,SES_0011013,USR_02445,2024-07-06 22:57:00,BOM,BLR,2024-08-16,41,oneway,1,15,5462,4934.0,0.107,False,ROUTE_BOM-BLR,returning_organic,True
SCH_0010632,SES_0011014,USR_02445,2024-05-22 16:48:00,BOM,HYD,2024-06-02,11,roundtrip,2,11,6558,,,False,ROUTE_BOM-HYD,returning_organic,False
SCH_0010633,SES_0011014,USR_02445,2024-05-22 16:47:00,BOM,BLR,2024-06-17,26,oneway,2,12,7062,7083.0,-0.003,True,ROUTE_BOM-BLR,returning_organic,False
SCH_0010634,SES_0011015,USR_02445,2024-05-17 12:33:00,DEL,BLR,2024-05-28,11,roundtrip,2,12,5262,4994.0,0.054,True,ROUTE_DEL-BLR,returning_organic,False
SCH_0010635,SES_0011015,USR_02445,2024-05-17 12:31:00,BLR,HYD,2024-05-18,1,oneway,1,5,8247,8180.0,0.008,False,ROUTE_BLR-HYD,returning_organic,False
SCH_0010636,SES_0011018,USR_02446,2024-08-27 19:57:00,IXC,DEL,2024-09-22,26,oneway,1,16,6068,6052.0,0.003,True,ROUTE_IXC-DEL,returning_organic,True
SCH_0010637,SES_0011019,USR_02446,2024-07-28 09:11:00,JAI,DEL,2024-08-26,29,oneway,2,12,7626,7259.0,0.05,True,ROUTE_JAI-DEL,returning_organic,True
SCH_0010638,SES_0011021,USR_02446,2024-07-21 11:19:00,JAI,DEL,2024-07-31,10,oneway,1,10,6871,6986.0,-0.016,True,ROUTE_JAI-DEL,returning_organic,True
SCH_0010639,SES_0011021,USR_02446,2024-07-21 11:16:00,IXC,DEL,2024-08-30,40,oneway,1,8,8095,7891.0,0.026,True,ROUTE_IXC-DEL,returning_organic,True
SCH_0010640,SES_0011021,USR_02446,2024-07-21 11:15:00,DEL,BOM,2024-08-04,14,oneway,1,5,6598,5690.0,0.16,True,ROUTE_DEL-BOM,returning_organic,True
SCH_0010641,SES_0011022,USR_02446,2024-08-26 14:56:00,IXC,DEL,2024-10-07,42,oneway,4,7,5153,5126.0,0.005,True,ROUTE_IXC-DEL,returning_organic,True
SCH_0010642,SES_0011023,USR_02446,2024-07-13 17:35:00,JAI,DEL,2024-07-20,7,oneway,2,9,6160,6149.0,0.002,True,ROUTE_JAI-DEL,returning_organic,True
SCH_0010643,SES_0011024,USR_02447,2024-06-03 08:43:00,BOM,HYD,2024-06-04,1,roundtrip,1,12,4912,4684.0,0.049,True,ROUTE_BOM-HYD,returning_organic,False
SCH_0010644,SES_0011025,USR_02447,2024-07-28 16:54:00,DEL,BOM,2024-08-05,8,roundtrip,3,14,5138,4616.0,0.113,True,ROUTE_DEL-BOM,returning_organic,True
SCH_0010645,SES_0011026,USR_02447,2024-06-19 18:40:00,DEL,HYD,2024-07-03,14,oneway,1,8,5995,5830.0,0.028,True,ROUTE_DEL-HYD,returning_organic,False
SCH_0010646,SES_0011029,USR_02447,2024-06-16 20:03:00,BLR,HYD,2024-06-26,10,roundtrip,2,12,7335,7147.0,0.026,False,ROUTE_BLR-HYD,returning_organic,False
SCH_0010647,SES_0011030,USR_02447,2024-08-12 13:38:00,BLR,HYD,2024-08-15,3,oneway,1,5,4640,4513.0,0.028,True,ROUTE_BLR-HYD,returning_organic,True
