exposure_id,experiment_id,experiment_name,user_id,variant,exposure_ts,platform,app_version,expected_effect
EXP_0005172,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02782,control,2024-08-01 00:00:00,android_app,8.4.2,small_positive
EXP_0005173,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00033,control,2024-08-04 00:00:00,ios_app,9.1.1,small_positive
EXP_0005174,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01227,control,2024-08-11 00:00:00,android_app,8.4.2,small_positive
EXP_0005175,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03217,control,2024-08-12 00:00:00,mobile_web,,small_positive
EXP_0005176,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00899,control,2024-08-14 00:00:00,ios_app,9.1.1,small_positive
EXP_0005177,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02124,control,2024-08-14 00:00:00,android_app,8.4.1,small_positive
EXP_0005178,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02421,treatment,2024-08-09 00:00:00,ios_app,9.1.1,small_positive
EXP_0005179,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04757,control,2024-08-10 00:00:00,android_app,8.4.1,small_positive
EXP_0005180,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02615,treatment,2024-08-02 00:00:00,ios_app,9.1.1,small_positive
EXP_0005181,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00426,control,2024-08-02 00:00:00,android_app,8.4.1,small_positive
EXP_0005182,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01437,treatment,2024-08-11 00:00:00,ios_app,9.1.1,small_positive
EXP_0005183,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03577,treatment,2024-08-06 00:00:00,ios_app,9.1.1,small_positive
EXP_0005184,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01889,control,2024-08-06 00:00:00,android_app,8.4.0,small_positive
EXP_0005185,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04615,control,2024-08-06 00:00:00,ios_app,9.1.1,small_positive
EXP_0005186,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04918,control,2024-08-09 00:00:00,android_app,8.4.0,small_positive
EXP_0005187,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04935,treatment,2024-08-14 00:00:00,mobile_web,,small_positive
EXP_0005188,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03837,control,2024-08-03 00:00:00,android_app,8.4.0,small_positive
EXP_0005189,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00958,control,2024-08-02 00:00:00,android_app,8.4.1,small_positive
EXP_0005190,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04336,control,2024-08-14 00:00:00,android_app,8.4.2,small_positive
EXP_0005191,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00755,treatment,2024-08-09 00:00:00,android_app,8.4.1,small_positive
EXP_0005192,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02258,control,2024-08-01 00:00:00,android_app,8.4.2,small_positive
EXP_0005193,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00244,control,2024-08-07 00:00:00,android_app,8.4.0,small_positive
EXP_0005194,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01861,treatment,2024-08-05 00:00:00,mobile_web,,small_positive
EXP_0005195,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00480,control,2024-08-09 00:00:00,ios_app,9.1.1,small_positive
EXP_0005196,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00064,control,2024-08-14 00:00:00,android_app,8.4.0,small_positive
EXP_0005197,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00905,control,2024-08-12 00:00:00,ios_app,9.1.1,small_positive
EXP_0005198,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02921,control,2024-08-11 00:00:00,android_app,8.4.1,small_positive
EXP_0005199,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03593,control,2024-08-05 00:00:00,ios_app,9.1.1,small_positive
EXP_0005200,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01263,control,2024-08-09 00:00:00,ios_app,9.1.1,small_positive
EXP_0005201,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03828,treatment,2024-08-09 00:00:00,android_app,8.4.0,small_positive
EXP_0005202,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00640,control,2024-08-02 00:00:00,ios_app,9.1.1,small_positive
EXP_0005203,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04001,treatment,2024-08-01 00:00:00,android_app,8.4.0,small_positive
EXP_0005204,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02468,control,2024-08-03 00:00:00,android_app,8.4.1,small_positive
EXP_0005205,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02349,control,2024-08-06 00:00:00,ios_app,9.1.1,small_positive
EXP_0005206,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02316,control,2024-08-08 00:00:00,android_app,8.4.0,small_positive
EXP_0005207,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03808,control,2024-08-09 00:00:00,android_app,8.4.1,small_positive
EXP_0005208,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01997,control,2024-08-13 00:00:00,android_app,8.4.0,small_positive
EXP_0005209,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04186,control,2024-08-11 00:00:00,mobile_web,,small_positive
EXP_0005210,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00236,control,2024-08-05 00:00:00,android_app,8.4.0,small_positive
EXP_0005211,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00907,treatment,2024-08-09 00:00:00,mobile_web,,small_positive
EXP_0005212,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03866,control,2024-08-03 00:00:00,android_app,8.4.0,small_positive
EXP_0005213,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04281,treatment,2024-08-07 00:00:00,mobile_web,,small_positive
EXP_0005214,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01611,treatment,2024-08-02 00:00:00,android_app,8.4.0,small_positive
EXP_0005215,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03612,treatment,2024-08-05 00:00:00,android_app,8.4.2,small_positive
EXP_0005216,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04332,control,2024-08-05 00:00:00,ios_app,9.1.1,small_positive
EXP_0005217,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03959,control,2024-08-11 00:00:00,android_app,8.4.1,small_positive
EXP_0005218,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01787,control,2024-08-14 00:00:00,mobile_web,,small_positive
EXP_0005219,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00854,control,2024-08-01 00:00:00,android_app,8.4.1,small_positive
EXP_0005220,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00647,control,2024-08-12 00:00:00,android_app,8.4.2,small_positive
EXP_0005221,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00628,control,2024-08-08 00:00:00,android_app,8.4.1,small_positive
EXP_0005222,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02465,treatment,2024-08-08 00:00:00,ios_app,9.1.1,small_positive
EXP_0005223,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04654,control,2024-08-04 00:00:00,android_app,8.4.1,small_positive
EXP_0005224,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01718,control,2024-08-12 00:00:00,android_app,8.4.2,small_positive
EXP_0005225,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03660,control,2024-08-12 00:00:00,ios_app,9.1.1,small_positive
EXP_0005226,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02636,control,2024-08-05 00:00:00,mobile_web,,small_positive
EXP_0005227,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00125,control,2024-08-05 00:00:00,mobile_web,,small_positive
EXP_0005228,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00763,control,2024-08-02 00:00:00,mobile_web,,small_positive
EXP_0005229,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03030,control,2024-08-07 00:00:00,mobile_web,,small_positive
EXP_0005230,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00050,control,2024-08-01 00:00:00,android_app,8.4.0,small_positive
EXP_0005231,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00559,control,2024-08-06 00:00:00,android_app,8.4.2,small_positive
EXP_0005232,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02376,treatment,2024-08-09 00:00:00,ios_app,9.1.1,small_positive
EXP_0005233,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03962,control,2024-08-11 00:00:00,mobile_web,,small_positive
EXP_0005234,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00964,control,2024-08-10 00:00:00,android_app,8.4.0,small_positive
EXP_0005235,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01683,treatment,2024-08-05 00:00:00,ios_app,9.1.1,small_positive
EXP_0005236,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03682,control,2024-08-11 00:00:00,ios_app,9.1.1,small_positive
EXP_0005237,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04672,control,2024-08-04 00:00:00,ios_app,9.1.1,small_positive
EXP_0005238,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04597,control,2024-08-05 00:00:00,android_app,8.4.2,small_positive
EXP_0005239,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00123,control,2024-08-03 00:00:00,ios_app,9.1.1,small_positive
EXP_0005240,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03690,control,2024-08-02 00:00:00,mobile_web,,small_positive
EXP_0005241,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04650,control,2024-08-02 00:00:00,mobile_web,,small_positive
EXP_0005242,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02423,control,2024-08-04 00:00:00,mobile_web,,small_positive
EXP_0005243,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02059,treatment,2024-08-05 00:00:00,android_app,8.4.0,small_positive
EXP_0005244,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02159,control,2024-08-13 00:00:00,ios_app,9.1.1,small_positive
EXP_0005245,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00158,control,2024-08-11 00:00:00,ios_app,9.1.1,small_positive
EXP_0005246,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03391,control,2024-08-08 00:00:00,android_app,8.4.1,small_positive
EXP_0005247,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02345,control,2024-08-08 00:00:00,android_app,8.4.1,small_positive
EXP_0005248,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04438,control,2024-08-03 00:00:00,android_app,8.4.1,small_positive
EXP_0005249,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03829,control,2024-08-14 00:00:00,mobile_web,,small_positive
EXP_0005250,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03970,control,2024-08-07 00:00:00,mobile_web,,small_positive
EXP_0005251,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03186,treatment,2024-08-11 00:00:00,ios_app,9.1.1,small_positive
EXP_0005252,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03248,treatment,2024-08-06 00:00:00,android_app,8.4.1,small_positive
EXP_0005253,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04185,control,2024-08-07 00:00:00,android_app,8.4.2,small_positive
EXP_0005254,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03819,control,2024-08-13 00:00:00,android_app,8.4.2,small_positive
EXP_0005255,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00937,control,2024-08-13 00:00:00,mobile_web,,small_positive
EXP_0005256,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02046,control,2024-08-06 00:00:00,ios_app,9.1.1,small_positive
EXP_0005257,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02405,control,2024-08-08 00:00:00,android_app,8.4.2,small_positive
EXP_0005258,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01215,control,2024-08-03 00:00:00,android_app,8.4.1,small_positive
EXP_0005259,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04746,control,2024-08-13 00:00:00,android_app,8.4.1,small_positive
EXP_0005260,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01335,control,2024-08-03 00:00:00,android_app,8.4.1,small_positive
EXP_0005261,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01072,control,2024-08-03 00:00:00,mobile_web,,small_positive
EXP_0005262,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01971,control,2024-08-05 00:00:00,ios_app,9.1.1,small_positive
EXP_0005263,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01200,control,2024-08-14 00:00:00,mobile_web,,small_positive
EXP_0005264,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03684,control,2024-08-11 00:00:00,android_app,8.4.1,small_positive
EXP_0005265,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01363,control,2024-08-07 00:00:00,mobile_web,,small_positive
EXP_0005266,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04722,control,2024-08-03 00:00:00,android_app,8.4.1,small_positive
EXP_0005267,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02075,control,2024-08-11 00:00:00,ios_app,9.1.1,small_positive
EXP_0005268,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00710,treatment,2024-08-05 00:00:00,android_app,8.4.0,small_positive
EXP_0005269,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04026,treatment,2024-08-10 00:00:00,mobile_web,,small_positive
EXP_0005270,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04053,control,2024-08-07 00:00:00,ios_app,9.1.1,small_positive
EXP_0005271,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02667,control,2024-08-06 00:00:00,ios_app,9.1.1,small_positive
EXP_0005272,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04649,control,2024-08-05 00:00:00,ios_app,9.1.1,small_positive
EXP_0005273,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03401,control,2024-08-02 00:00:00,android_app,8.4.2,small_positive
EXP_0005274,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02189,control,2024-08-07 00:00:00,android_app,8.4.1,small_positive
EXP_0005275,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03202,treatment,2024-08-03 00:00:00,android_app,8.4.1,small_positive
EXP_0005276,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02193,control,2024-08-06 00:00:00,android_app,8.4.1,small_positive
EXP_0005277,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04069,control,2024-08-05 00:00:00,ios_app,9.1.1,small_positive
EXP_0005278,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00263,control,2024-08-11 00:00:00,mobile_web,,small_positive
EXP_0005279,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02375,control,2024-08-12 00:00:00,android_app,8.4.0,small_positive
EXP_0005280,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01113,control,2024-08-08 00:00:00,android_app,8.4.2,small_positive
EXP_0005281,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02131,treatment,2024-08-03 00:00:00,ios_app,9.1.1,small_positive
EXP_0005282,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04400,control,2024-08-02 00:00:00,android_app,8.4.0,small_positive
EXP_0005283,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00677,control,2024-08-04 00:00:00,mobile_web,,small_positive
EXP_0005284,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04372,control,2024-08-09 00:00:00,android_app,8.4.0,small_positive
EXP_0005285,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02710,control,2024-08-12 00:00:00,android_app,8.4.0,small_positive
EXP_0005286,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01197,control,2024-08-02 00:00:00,android_app,8.4.0,small_positive
EXP_0005287,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03235,control,2024-08-12 00:00:00,android_app,8.4.0,small_positive
EXP_0005288,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01757,control,2024-08-13 00:00:00,android_app,8.4.2,small_positive
EXP_0005289,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00090,control,2024-08-10 00:00:00,android_app,8.4.2,small_positive
EXP_0005290,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01622,control,2024-08-04 00:00:00,android_app,8.4.1,small_positive
EXP_0005291,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02363,treatment,2024-08-13 00:00:00,android_app,8.4.2,small_positive
EXP_0005292,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02319,control,2024-08-03 00:00:00,ios_app,9.1.1,small_positive
EXP_0005293,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00570,treatment,2024-08-06 00:00:00,mobile_web,,small_positive
EXP_0005294,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02760,control,2024-08-02 00:00:00,mobile_web,,small_positive
EXP_0005295,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04010,treatment,2024-08-10 00:00:00,android_app,8.4.1,small_positive
EXP_0005296,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02373,treatment,2024-08-12 00:00:00,ios_app,9.1.1,small_positive
EXP_0005297,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04188,control,2024-08-11 00:00:00,ios_app,9.1.1,small_positive
EXP_0005298,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00639,control,2024-08-10 00:00:00,mobile_web,,small_positive
EXP_0005299,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01381,treatment,2024-08-03 00:00:00,android_app,8.4.1,small_positive
EXP_0005300,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03311,treatment,2024-08-05 00:00:00,android_app,8.4.1,small_positive
EXP_0005301,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01342,control,2024-08-14 00:00:00,ios_app,9.1.1,small_positive
EXP_0005302,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03084,control,2024-08-14 00:00:00,android_app,8.4.1,small_positive
EXP_0005303,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02840,control,2024-08-08 00:00:00,android_app,8.4.0,small_positive
EXP_0005304,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04601,control,2024-08-02 00:00:00,android_app,8.4.0,small_positive
EXP_0005305,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01954,control,2024-08-14 00:00:00,android_app,8.4.2,small_positive
EXP_0005306,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03194,treatment,2024-08-01 00:00:00,ios_app,9.1.1,small_positive
EXP_0005307,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01739,treatment,2024-08-05 00:00:00,mobile_web,,small_positive
EXP_0005308,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03820,control,2024-08-08 00:00:00,android_app,8.4.2,small_positive
EXP_0005309,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04164,control,2024-08-10 00:00:00,android_app,8.4.0,small_positive
EXP_0005310,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03246,control,2024-08-03 00:00:00,ios_app,9.1.1,small_positive
EXP_0005311,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02451,control,2024-08-08 00:00:00,android_app,8.4.2,small_positive
EXP_0005312,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01550,control,2024-08-01 00:00:00,android_app,8.4.0,small_positive
EXP_0005313,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02532,control,2024-08-14 00:00:00,android_app,8.4.0,small_positive
EXP_0005314,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01793,control,2024-08-11 00:00:00,android_app,8.4.1,small_positive
EXP_0005315,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01854,control,2024-08-04 00:00:00,ios_app,9.1.1,small_positive
EXP_0005316,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03453,control,2024-08-13 00:00:00,ios_app,9.1.1,small_positive
EXP_0005317,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00564,control,2024-08-12 00:00:00,ios_app,9.1.1,small_positive
EXP_0005318,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03289,control,2024-08-07 00:00:00,android_app,8.4.1,small_positive
EXP_0005319,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04945,treatment,2024-08-07 00:00:00,android_app,8.4.2,small_positive
EXP_0005320,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00615,treatment,2024-08-13 00:00:00,android_app,8.4.2,small_positive
EXP_0005321,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01862,control,2024-08-05 00:00:00,ios_app,9.1.1,small_positive
EXP_0005322,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02340,treatment,2024-08-03 00:00:00,ios_app,9.1.1,small_positive
EXP_0005323,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03642,control,2024-08-14 00:00:00,android_app,8.4.2,small_positive
EXP_0005324,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04380,control,2024-08-14 00:00:00,mobile_web,,small_positive
EXP_0005325,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00381,treatment,2024-08-07 00:00:00,android_app,8.4.0,small_positive
EXP_0005326,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02033,control,2024-08-05 00:00:00,android_app,8.4.1,small_positive
EXP_0005327,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00845,treatment,2024-08-09 00:00:00,ios_app,9.1.1,small_positive
EXP_0005328,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00309,treatment,2024-08-11 00:00:00,android_app,8.4.0,small_positive
EXP_0005329,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03341,treatment,2024-08-08 00:00:00,mobile_web,,small_positive
EXP_0005330,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01743,control,2024-08-09 00:00:00,ios_app,9.1.1,small_positive
EXP_0005331,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00938,treatment,2024-08-14 00:00:00,android_app,8.4.2,small_positive
EXP_0005332,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00530,treatment,2024-08-02 00:00:00,ios_app,9.1.1,small_positive
EXP_0005333,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01410,control,2024-08-14 00:00:00,android_app,8.4.1,small_positive
EXP_0005334,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03592,control,2024-08-13 00:00:00,android_app,8.4.2,small_positive
EXP_0005335,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02768,control,2024-08-13 00:00:00,android_app,8.4.0,small_positive
EXP_0005336,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01305,control,2024-08-04 00:00:00,mobile_web,,small_positive
EXP_0005337,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01940,control,2024-08-08 00:00:00,mobile_web,,small_positive
EXP_0005338,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02813,control,2024-08-03 00:00:00,mobile_web,,small_positive
EXP_0005339,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03170,control,2024-08-06 00:00:00,android_app,8.4.0,small_positive
EXP_0005340,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03412,control,2024-08-12 00:00:00,android_app,8.4.0,small_positive
EXP_0005341,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02408,treatment,2024-08-10 00:00:00,android_app,8.4.1,small_positive
EXP_0005342,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04202,control,2024-08-10 00:00:00,mobile_web,,small_positive
EXP_0005343,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03929,treatment,2024-08-08 00:00:00,android_app,8.4.1,small_positive
EXP_0005344,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01837,control,2024-08-11 00:00:00,mobile_web,,small_positive
EXP_0005345,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00250,control,2024-08-09 00:00:00,mobile_web,,small_positive
EXP_0005346,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03915,control,2024-08-12 00:00:00,android_app,8.4.0,small_positive
EXP_0005347,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02844,control,2024-08-03 00:00:00,android_app,8.4.2,small_positive
EXP_0005348,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00949,control,2024-08-02 00:00:00,android_app,8.4.1,small_positive
EXP_0005349,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00438,control,2024-08-02 00:00:00,ios_app,9.1.1,small_positive
EXP_0005350,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03815,control,2024-08-13 00:00:00,android_app,8.4.0,small_positive
EXP_0005351,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00131,control,2024-08-06 00:00:00,ios_app,9.1.1,small_positive
EXP_0005352,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02596,control,2024-08-02 00:00:00,android_app,8.4.1,small_positive
EXP_0005353,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03685,control,2024-08-05 00:00:00,android_app,8.4.1,small_positive
EXP_0005354,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02170,control,2024-08-09 00:00:00,mobile_web,,small_positive
EXP_0005355,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01467,control,2024-08-03 00:00:00,mobile_web,,small_positive
EXP_0005356,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00739,control,2024-08-06 00:00:00,ios_app,9.1.1,small_positive
EXP_0005357,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04123,control,2024-08-10 00:00:00,ios_app,9.1.1,small_positive
EXP_0005358,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03984,control,2024-08-04 00:00:00,ios_app,9.1.1,small_positive
EXP_0005359,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_04460,control,2024-08-07 00:00:00,ios_app,9.1.1,small_positive
EXP_0005360,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03927,treatment,2024-08-13 00:00:00,android_app,8.4.2,small_positive
EXP_0005361,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00053,control,2024-08-05 00:00:00,android_app,8.4.0,small_positive
EXP_0005362,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03452,control,2024-08-02 00:00:00,android_app,8.4.1,small_positive
EXP_0005363,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_01935,treatment,2024-08-14 00:00:00,android_app,8.4.0,small_positive
EXP_0005364,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_02054,treatment,2024-08-08 00:00:00,android_app,8.4.1,small_positive
EXP_0005365,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_00316,control,2024-08-08 00:00:00,android_app,8.4.0,small_positive
EXP_0005366,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03334,treatment,2024-08-02 00:00:00,android_app,8.4.1,small_positive
EXP_0005367,EXP_PRICE_NUDGE,Social Proof Price Nudge,USR_03938,control,2024-08-11 00:00:00,android_app,8.4.2,small_positive
