session_id,user_id,session_start_ts,session_end_ts,platform,app_version,is_new_user_session,channel_attribution,city_of_session,session_had_search,session_had_booking,user_segment,is_problem_period,is_campaign_period
SES_0011205,USR_02490,2024-07-25 08:28:00,2024-07-25 08:39:36,android_app,8.4.1,False,returning_direct,BOM,True,False,returning_organic,True,True
SES_0011206,USR_02490,2024-06-14 14:06:00,2024-06-14 14:07:00,android_app,8.3.2,False,returning_direct,BOM,True,False,returning_organic,False,False
SES_0011207,USR_02490,2024-08-29 18:35:00,2024-08-29 18:41:09,android_app,8.4.2,False,returning_direct,BOM,False,False,returning_organic,True,True
SES_0011208,USR_02491,2024-07-07 14:11:00,2024-07-07 14:20:36,android_app,8.3.2,True,organic_search,NAG,True,False,returning_organic,True,False
SES_0011209,USR_02491,2024-06-27 21:02:00,2024-06-27 21:16:19,android_app,8.4.0,False,organic_search,NAG,True,False,returning_organic,False,False
SES_0011210,USR_02491,2024-06-12 13:04:00,2024-06-12 13:13:14,android_app,8.3.2,False,organic_search,NAG,False,False,returning_organic,False,False
SES_0011211,USR_02491,2024-07-16 16:19:00,2024-07-16 16:34:27,android_app,8.4.0,False,,NAG,True,False,returning_organic,True,True
SES_0011212,USR_02491,2024-08-30 22:07:00,2024-08-30 22:19:27,android_app,8.4.2,False,organic_search,NAG,True,False,returning_organic,True,True
SES_0011213,USR_02492,2024-06-03 20:15:00,2024-06-03 20:23:52,ios_app,9.2.0,True,organic_search,ATQ,True,False,new_organic,False,False
SES_0011214,USR_02493,2024-05-19 12:11:00,2024-05-19 12:24:35,android_app,8.3.2,True,paid_search,BOM,True,False,returning_organic,False,False
SES_0011215,USR_02493,2024-06-26 16:08:00,2024-06-26 16:19:51,android_app,8.4.0,False,paid_search,BOM,True,False,returning_organic,False,False
SES_0011216,USR_02493,2024-05-24 12:45:00,2024-05-24 12:58:10,android_app,8.3.0,False,paid_search,BOM,True,False,returning_organic,False,False
SES_0011217,USR_02493,2024-06-29 10:38:00,2024-06-29 10:44:00,android_app,8.3.2,False,paid_search,BOM,True,False,returning_organic,False,False
SES_0011218,USR_02493,2024-06-17 19:13:00,2024-06-17 19:22:23,android_app,8.3.2,False,paid_search,BOM,False,False,returning_organic,False,False
SES_0011219,USR_02493,2024-07-20 19:57:00,2024-07-20 20:02:24,android_app,8.4.1,False,paid_search,BOM,False,False,returning_organic,True,True
SES_0011220,USR_02493,2024-05-11 10:16:00,2024-05-11 10:17:49,android_app,8.3.0,False,paid_search,BOM,False,False,returning_organic,False,False
SES_0011221,USR_02494,2024-07-05 08:07:00,2024-07-05 08:16:15,android_app,8.4.0,True,returning_direct,HYD,True,False,returning_organic,True,False
SES_0011222,USR_02494,2024-07-15 12:28:00,2024-07-15 13:10:11,mobile_web,,False,returning_direct,HYD,True,False,returning_organic,True,True
SES_0011223,USR_02494,2024-07-28 10:41:00,2024-07-28 10:52:01,android_app,8.4.0,False,returning_direct,HYD,False,False,returning_organic,True,True
SES_0011224,USR_02494,2024-07-31 14:21:00,2024-07-31 14:24:14,android_app,8.4.1,False,returning_direct,HYD,False,False,returning_organic,True,True
SES_0011225,USR_02494,2024-07-12 11:10:00,2024-07-12 11:11:00,android_app,8.4.1,False,returning_direct,HYD,True,False,returning_organic,True,True
SES_0011226,USR_02495,2024-05-21 13:07:00,2024-05-21 13:19:25,ios_app,9.2.0,True,returning_direct,GAU,True,False,returning_organic,False,False
SES_0011227,USR_02495,2024-04-24 12:12:00,2024-04-24 12:30:40,ios_app,9.1.0,False,returning_direct,GAU,True,False,returning_organic,False,False
SES_0011228,USR_02495,2024-04-24 10:05:00,2024-04-24 10:17:56,ios_app,9.1.0,False,returning_direct,GAU,True,False,returning_organic,False,False
SES_0011229,USR_02495,2024-04-30 10:47:00,2024-04-30 11:06:57,ios_app,9.2.0,False,returning_direct,GAU,True,False,returning_organic,False,False
SES_0011230,USR_02495,2024-08-13 18:36:00,2024-08-13 18:44:03,ios_app,9.1.1,False,returning_direct,GAU,False,False,returning_organic,True,True
SES_0011231,USR_02495,2024-06-04 08:04:00,2024-06-04 08:22:32,mobile_web,,False,returning_direct,GAU,True,False,returning_organic,False,False
SES_0011232,USR_02495,2024-04-10 10:44:00,2024-04-10 10:45:53,ios_app,9.1.1,False,returning_direct,GAU,False,False,returning_organic,False,False
SES_0011233,USR_02495,2024-04-28 08:17:00,2024-04-28 08:23:08,ios_app,9.1.0,False,returning_direct,GAU,True,False,returning_organic,False,False
SES_0011234,USR_02496,2024-07-29 11:32:00,2024-07-29 11:49:53,ios_app,9.2.0,True,returning_direct,BOM,True,False,corporate,True,True
SES_0011235,USR_02496,2024-08-21 17:29:00,2024-08-21 18:26:59,ios_app,9.1.1,False,returning_direct,BOM,True,False,corporate,True,True
SES_0011236,USR_02496,2024-06-19 10:29:00,2024-06-19 10:47:35,ios_app,9.1.1,False,returning_direct,BOM,True,False,corporate,False,False
SES_0011237,USR_02496,2024-06-29 15:25:00,2024-06-29 16:03:22,ios_app,9.1.1,False,returning_direct,BOM,False,False,corporate,False,False
SES_0011238,USR_02496,2024-06-13 12:03:00,2024-06-13 12:25:12,ios_app,9.2.0,False,returning_direct,BOM,True,False,corporate,False,False
SES_0011239,USR_02496,2024-08-30 14:18:00,2024-08-30 14:31:48,ios_app,9.1.1,False,returning_direct,BOM,True,False,corporate,True,True
SES_0011240,USR_02497,2024-07-15 13:00:00,2024-07-15 13:07:24,mobile_web,,True,returning_direct,CCU,False,False,returning_organic,True,True
SES_0011241,USR_02497,2024-07-26 12:57:00,2024-07-26 13:11:27,mobile_web,,False,returning_direct,CCU,True,False,returning_organic,True,True
SES_0011242,USR_02497,2024-08-15 22:22:00,2024-08-15 22:28:48,mobile_web,,False,returning_direct,CCU,True,False,returning_organic,True,True
SES_0011243,USR_02497,2024-08-01 08:20:00,2024-08-01 08:36:15,mobile_web,,False,returning_direct,CCU,True,False,returning_organic,True,True
SES_0011244,USR_02497,2024-08-03 08:39:00,2024-08-03 08:40:00,mobile_web,,False,returning_direct,CCU,True,False,returning_organic,True,True
SES_0011245,USR_02497,2024-07-26 17:40:00,2024-07-26 18:00:39,mobile_web,,False,returning_direct,CCU,False,False,returning_organic,True,True
SES_0011246,USR_02497,2024-06-28 10:54:00,2024-06-28 10:57:19,desktop_web,,False,returning_direct,CCU,False,False,returning_organic,False,False
SES_0011247,USR_02497,2024-07-18 10:07:00,2024-07-18 10:08:22,desktop_web,,False,returning_direct,CCU,False,False,returning_organic,True,True
SES_0011248,USR_02498,2024-05-14 11:18:00,2024-05-14 11:19:00,ios_app,9.2.0,True,paid_social,BOM,True,False,new_organic,False,False
SES_0011249,USR_02499,2024-08-09 10:50:00,2024-08-09 11:01:57,android_app,8.4.2,True,referral,ATQ,False,False,new_organic,True,True
SES_0011250,USR_02500,2024-06-07 15:24:00,2024-06-07 15:34:58,mobile_web,,True,returning_direct,CCU,True,False,returning_organic,False,False
SES_0011251,USR_02500,2024-08-20 08:51:00,2024-08-20 09:16:00,android_app,8.4.2,False,returning_direct,CCU,True,False,returning_organic,True,True
SES_0011252,USR_02500,2024-06-25 17:50:00,2024-06-25 18:12:24,android_app,8.3.2,False,returning_direct,CCU,True,False,returning_organic,False,False
SES_0011253,USR_02500,2024-07-06 19:16:00,2024-07-06 19:27:35,android_app,8.4.0,False,,CCU,False,False,returning_organic,True,False
SES_0011254,USR_02500,2024-06-01 10:55:00,2024-06-01 11:01:21,android_app,8.3.2,False,returning_direct,CCU,False,False,returning_organic,False,False
SES_0011255,USR_02500,2024-08-12 09:20:00,2024-08-12 09:22:53,android_app,8.4.2,False,returning_direct,CCU,True,False,returning_organic,True,True
SES_0011256,USR_02500,2024-08-27 21:29:00,2024-08-27 21:37:59,android_app,8.4.2,False,returning_direct,CCU,True,False,returning_organic,True,True
SES_0011257,USR_02500,2024-07-20 12:20:00,2024-07-20 12:33:46,android_app,8.4.1,False,,CCU,True,False,returning_organic,True,True
SES_0011258,USR_02501,2024-07-24 13:10:00,2024-07-24 13:14:06,android_app,8.4.1,True,paid_social,BOM,True,False,new_organic,True,True
SES_0011259,USR_02502,2024-07-13 19:41:00,2024-07-13 19:54:29,desktop_web,,True,paid_search,IXC,False,False,returning_organic,True,True
SES_0011260,USR_02502,2024-05-30 17:55:00,2024-05-30 18:12:00,desktop_web,,False,paid_search,IXC,True,False,returning_organic,False,False
SES_0011261,USR_02502,2024-06-09 11:26:00,2024-06-09 11:32:37,desktop_web,,False,paid_search,IXC,True,False,returning_organic,False,False
SES_0011262,USR_02502,2024-07-08 12:10:00,2024-07-08 12:11:47,desktop_web,,False,paid_search,IXC,True,False,returning_organic,True,False
SES_0011263,USR_02503,2024-08-14 20:27:00,2024-08-14 20:45:15,ios_app,9.2.0,True,returning_direct,ATQ,True,False,returning_organic,True,True
SES_0011264,USR_02503,2024-08-21 09:01:00,2024-08-21 09:13:36,ios_app,9.2.0,False,returning_direct,ATQ,True,False,returning_organic,True,True
SES_0011265,USR_02503,2024-06-25 11:38:00,2024-06-25 11:42:40,ios_app,9.1.0,False,returning_direct,ATQ,True,False,returning_organic,False,False
SES_0011266,USR_02503,2024-08-08 12:04:00,2024-08-08 12:22:15,ios_app,9.1.1,False,returning_direct,ATQ,True,False,returning_organic,True,True
SES_0011267,USR_02503,2024-07-21 09:08:00,2024-07-21 09:14:50,ios_app,9.1.0,False,returning_direct,ATQ,True,False,returning_organic,True,True
SES_0011268,USR_02503,2024-07-11 16:32:00,2024-07-11 16:33:04,ios_app,9.1.1,False,returning_direct,ATQ,False,False,returning_organic,True,False
SES_0011269,USR_02504,2024-08-28 15:18:00,2024-08-28 15:19:00,ios_app,9.1.1,True,email_push,BLR,True,False,returning_organic,True,True
SES_0011270,USR_02504,2024-08-12 14:06:00,2024-08-12 14:07:37,ios_app,9.1.1,False,email_push,BLR,True,False,returning_organic,True,True
SES_0011271,USR_02504,2024-08-15 12:30:00,2024-08-15 12:52:42,ios_app,9.2.0,False,email_push,BLR,True,False,returning_organic,True,True
SES_0011272,USR_02504,2024-08-12 15:06:00,2024-08-12 15:18:23,mobile_web,,False,email_push,BLR,True,False,returning_organic,True,True
SES_0011273,USR_02504,2024-08-23 15:49:00,2024-08-23 15:52:20,ios_app,9.1.1,False,email_push,BLR,True,False,returning_organic,True,True
SES_0011274,USR_02504,2024-07-22 10:50:00,2024-07-22 10:51:18,ios_app,9.1.1,False,email_push,BLR,False,False,returning_organic,True,True
SES_0011275,USR_02504,2024-08-25 12:50:00,2024-08-25 12:56:07,ios_app,9.1.0,False,email_push,BLR,True,False,returning_organic,True,True
SES_0011276,USR_02504,2024-07-06 12:42:00,2024-07-06 12:49:54,ios_app,9.1.1,False,email_push,BLR,True,False,returning_organic,True,False
SES_0011277,USR_02505,2024-05-03 10:40:00,2024-05-03 11:15:06,ios_app,9.2.0,True,organic_search,BLR,False,False,new_organic,False,False
SES_0011278,USR_02505,2024-06-10 20:13:00,2024-06-10 20:14:05,ios_app,9.2.0,False,organic_search,BLR,False,False,new_organic,False,False
SES_0011279,USR_02505,2024-05-14 11:47:00,2024-05-14 12:07:56,mobile_web,,False,organic_search,BLR,False,False,new_organic,False,False
SES_0011280,USR_02506,2024-07-24 12:28:00,2024-07-24 12:54:12,android_app,8.4.1,True,organic_search,JAI,True,False,new_organic,True,True
SES_0011281,USR_02506,2024-06-08 10:29:00,2024-06-08 10:38:54,android_app,8.3.0,False,organic_search,JAI,True,False,new_organic,False,False
SES_0011282,USR_02506,2024-06-29 20:47:00,2024-06-29 20:52:35,android_app,8.3.2,False,organic_search,JAI,False,False,new_organic,False,False
SES_0011283,USR_02507,2024-06-15 12:59:00,2024-06-15 13:01:10,android_app,8.3.2,True,paid_social,DEL,True,False,new_organic,False,False
SES_0011284,USR_02507,2024-06-03 12:34:00,2024-06-03 12:41:35,android_app,8.2.1,False,paid_social,DEL,True,False,new_organic,False,False
SES_0011285,USR_02507,2024-08-05 15:24:00,2024-08-05 15:32:15,android_app,8.4.2,False,paid_social,DEL,True,False,new_organic,True,True
SES_0011286,USR_02507,2024-08-10 19:23:00,2024-08-10 19:24:00,android_app,8.4.1,False,paid_social,DEL,False,False,new_organic,True,True
SES_0011287,USR_02508,2024-07-24 09:11:00,2024-07-24 09:14:52,android_app,8.4.1,True,,MAA,True,False,returning_organic,True,True
SES_0011288,USR_02508,2024-07-26 20:27:00,2024-07-26 20:28:00,android_app,8.4.1,False,returning_direct,MAA,True,False,returning_organic,True,True
SES_0011289,USR_02508,2024-08-25 14:50:00,2024-08-25 15:04:01,android_app,8.4.2,False,returning_direct,MAA,True,False,returning_organic,True,True
SES_0011290,USR_02508,2024-06-05 14:00:00,2024-06-05 14:08:37,android_app,8.3.2,False,returning_direct,MAA,True,False,returning_organic,False,False
SES_0011291,USR_02508,2024-08-20 13:01:00,2024-08-20 13:06:23,android_app,8.4.2,False,returning_direct,MAA,True,False,returning_organic,True,True
SES_0011292,USR_02508,2024-08-10 13:24:00,2024-08-10 13:26:36,android_app,8.4.2,False,returning_direct,MAA,True,False,returning_organic,True,True
SES_0011293,USR_02509,2024-08-17 14:11:00,2024-08-17 14:23:12,desktop_web,,True,paid_social,SXR,False,False,new_organic,True,True
SES_0011294,USR_02510,2024-05-23 21:56:00,2024-05-23 22:01:46,android_app,8.3.0,True,email_push,,True,False,returning_organic,False,False
SES_0011295,USR_02510,2024-07-07 22:22:00,2024-07-07 22:27:19,android_app,8.4.0,False,email_push,,True,False,returning_organic,True,False
SES_0011296,USR_02510,2024-05-27 21:48:00,2024-05-27 22:02:10,android_app,8.2.1,False,email_push,,False,False,returning_organic,False,False
SES_0011297,USR_02511,2024-08-29 14:37:00,2024-08-29 14:59:18,android_app,8.4.2,True,organic_search,BOM,False,False,returning_organic,True,True
SES_0011298,USR_02511,2024-05-17 10:46:00,2024-05-17 10:51:31,android_app,8.3.0,False,organic_search,BOM,True,False,returning_organic,False,False
SES_0011299,USR_02511,2024-06-05 11:40:00,2024-06-05 11:45:12,android_app,8.3.2,False,organic_search,BOM,True,False,returning_organic,False,False
SES_0011300,USR_02511,2024-05-24 13:38:00,2024-05-24 14:00:51,android_app,8.3.0,False,organic_search,BOM,True,False,returning_organic,False,False
SES_0011301,USR_02511,2024-08-30 10:40:00,2024-08-30 10:43:18,android_app,8.4.2,False,organic_search,BOM,True,False,returning_organic,True,True
SES_0011302,USR_02511,2024-05-16 20:03:00,2024-05-16 20:11:28,android_app,8.3.0,False,organic_search,BOM,True,False,returning_organic,False,False
SES_0011303,USR_02511,2024-07-18 15:18:00,2024-07-18 15:54:14,android_app,8.4.0,False,organic_search,BOM,True,False,returning_organic,True,True
SES_0011304,USR_02511,2024-05-10 09:19:00,2024-05-10 09:47:10,android_app,8.3.2,False,organic_search,BOM,False,False,returning_organic,False,False
SES_0011305,USR_02512,2024-08-30 10:56:00,2024-08-30 11:00:38,android_app,8.4.1,True,email_push,GOP,True,False,returning_organic,True,True
SES_0011306,USR_02512,2024-08-29 13:17:00,2024-08-29 13:26:41,android_app,8.4.1,False,email_push,GOP,True,False,returning_organic,True,True
SES_0011307,USR_02512,2024-07-02 15:14:00,2024-07-02 15:31:52,android_app,8.4.0,False,email_push,GOP,True,False,returning_organic,True,False
SES_0011308,USR_02512,2024-08-13 22:31:00,2024-08-13 22:50:56,android_app,8.4.2,False,email_push,GOP,True,False,returning_organic,True,True
SES_0011309,USR_02512,2024-07-19 08:58:00,2024-07-19 09:11:17,android_app,8.4.1,False,,GOP,True,False,returning_organic,True,True
SES_0011310,USR_02512,2024-07-02 13:44:00,2024-07-02 13:45:00,android_app,8.4.0,False,email_push,GOP,True,False,returning_organic,True,False
SES_0011311,USR_02513,2024-05-21 17:22:00,2024-05-21 17:25:43,ios_app,9.2.0,True,returning_direct,VTZ,True,False,returning_organic,False,False
SES_0011312,USR_02513,2024-05-28 21:55:00,2024-05-28 21:57:13,ios_app,9.2.0,False,returning_direct,VTZ,True,False,returning_organic,False,False
SES_0011313,USR_02513,2024-07-03 21:02:00,2024-07-03 21:03:00,ios_app,9.1.1,False,returning_direct,VTZ,True,False,returning_organic,True,False
SES_0011314,USR_02514,2024-06-13 14:16:00,2024-06-13 14:17:12,desktop_web,,True,returning_direct,GAU,True,False,returning_organic,False,False
SES_0011315,USR_02514,2024-05-30 11:03:00,2024-05-30 11:09:56,mobile_web,,False,returning_direct,GAU,True,False,returning_organic,False,False
SES_0011316,USR_02514,2024-06-20 15:15:00,2024-06-20 15:30:58,mobile_web,,False,returning_direct,GAU,True,False,returning_organic,False,False
SES_0011317,USR_02514,2024-07-26 09:16:00,2024-07-26 09:17:00,mobile_web,,False,returning_direct,GAU,True,False,returning_organic,True,True
SES_0011318,USR_02515,2024-06-08 12:39:00,2024-06-08 12:59:19,ios_app,9.1.1,True,paid_search,CCU,True,False,returning_organic,False,False
SES_0011319,USR_02515,2024-07-17 12:16:00,2024-07-17 12:17:00,ios_app,9.1.1,False,paid_search,CCU,True,False,returning_organic,True,True
SES_0011320,USR_02515,2024-05-13 08:03:00,2024-05-13 08:28:08,ios_app,9.2.0,False,paid_search,CCU,True,False,returning_organic,False,False
SES_0011321,USR_02516,2024-06-21 12:45:00,2024-06-21 13:09:13,android_app,8.3.2,True,email_push,MAA,True,False,returning_organic,False,False
SES_0011322,USR_02516,2024-06-11 12:52:00,2024-06-11 12:54:55,android_app,8.3.0,False,email_push,MAA,True,False,returning_organic,False,False
SES_0011323,USR_02516,2024-07-31 11:09:00,2024-07-31 11:12:33,android_app,8.4.1,False,email_push,MAA,True,False,returning_organic,True,True
SES_0011324,USR_02516,2024-08-25 14:46:00,2024-08-25 15:17:53,android_app,8.4.1,False,email_push,MAA,True,False,returning_organic,True,True
SES_0011325,USR_02516,2024-07-25 18:26:00,2024-07-25 18:28:05,android_app,8.4.0,False,email_push,MAA,True,False,returning_organic,True,True
SES_0011326,USR_02516,2024-06-02 14:56:00,2024-06-02 15:14:01,android_app,8.3.0,False,email_push,MAA,True,False,returning_organic,False,False
SES_0011327,USR_02517,2024-08-07 16:42:00,2024-08-07 17:06:10,android_app,8.4.2,True,organic_search,CCU,False,False,new_organic,True,True
SES_0011328,USR_02517,2024-06-30 17:28:00,2024-06-30 17:30:33,android_app,8.4.0,False,organic_search,CCU,False,False,new_organic,False,False
SES_0011329,USR_02518,2024-08-29 20:18:00,2024-08-29 20:42:56,android_app,8.4.2,True,returning_direct,IXC,True,False,returning_organic,True,True
SES_0011330,USR_02518,2024-05-14 17:24:00,2024-05-14 17:29:10,android_app,8.2.1,False,returning_direct,IXC,False,False,returning_organic,False,False
SES_0011331,USR_02518,2024-08-26 13:58:00,2024-08-26 14:54:02,android_app,8.4.2,False,returning_direct,IXC,True,False,returning_organic,True,True
SES_0011332,USR_02518,2024-05-02 12:25:00,2024-05-02 13:24:02,android_app,8.3.2,False,returning_direct,IXC,True,False,returning_organic,False,False
SES_0011333,USR_02518,2024-06-16 14:33:00,2024-06-16 15:05:31,android_app,8.3.2,False,returning_direct,IXC,True,False,returning_organic,False,False
SES_0011334,USR_02519,2024-07-29 15:01:00,2024-07-29 15:16:13,android_app,8.4.0,True,paid_search,IXC,True,False,new_organic,True,True
SES_0011335,USR_02519,2024-08-08 14:31:00,2024-08-08 14:36:40,android_app,8.4.2,False,paid_search,IXC,True,False,new_organic,True,True
SES_0011336,USR_02520,2024-08-14 15:45:00,2024-08-14 16:07:22,ios_app,9.1.1,True,paid_search,,True,False,returning_organic,True,True
SES_0011337,USR_02520,2024-08-22 16:43:00,2024-08-22 17:18:50,ios_app,9.1.0,False,paid_search,,True,False,returning_organic,True,True
SES_0011338,USR_02520,2024-07-19 10:53:00,2024-07-19 11:10:36,ios_app,9.1.0,False,paid_search,,True,False,returning_organic,True,True
SES_0011339,USR_02520,2024-08-26 17:32:00,2024-08-26 17:40:48,ios_app,9.2.0,False,paid_search,,True,False,returning_organic,True,True
SES_0011340,USR_02520,2024-08-26 22:48:00,2024-08-26 22:51:22,ios_app,9.2.0,False,paid_search,,True,False,returning_organic,True,True
SES_0011341,USR_02521,2024-06-24 16:55:00,2024-06-24 17:02:55,android_app,8.3.2,True,paid_search,DEL,False,False,returning_organic,False,False
SES_0011342,USR_02521,2024-07-11 08:32:00,2024-07-11 08:36:08,android_app,8.4.1,False,paid_search,DEL,False,False,returning_organic,True,False
SES_0011343,USR_02521,2024-06-26 16:47:00,2024-06-26 16:48:00,android_app,8.4.0,False,paid_search,DEL,True,False,returning_organic,False,False
SES_0011344,USR_02521,2024-08-15 10:09:00,2024-08-15 10:10:00,android_app,8.4.2,False,paid_search,DEL,True,False,returning_organic,True,True
SES_0011345,USR_02522,2024-08-01 11:16:00,2024-08-01 11:30:10,ios_app,9.2.0,True,organic_search,BBI,True,False,returning_organic,True,True
SES_0011346,USR_02522,2024-07-08 12:44:00,2024-07-08 12:54:50,ios_app,9.1.1,False,organic_search,BBI,True,False,returning_organic,True,False
SES_0011347,USR_02522,2024-08-02 11:51:00,2024-08-02 11:52:00,ios_app,9.1.0,False,organic_search,BBI,True,False,returning_organic,True,True
SES_0011348,USR_02522,2024-08-18 20:39:00,2024-08-18 20:41:59,ios_app,9.1.0,False,organic_search,BBI,True,False,returning_organic,True,True
SES_0011349,USR_02523,2024-07-12 18:03:00,2024-07-12 18:19:39,mobile_web,,True,organic_search,CCU,False,False,new_organic,True,True
SES_0011350,USR_02523,2024-08-29 17:53:00,2024-08-29 17:59:52,ios_app,9.1.1,False,organic_search,CCU,True,False,new_organic,True,True
SES_0011351,USR_02523,2024-07-29 16:57:00,2024-07-29 17:19:26,ios_app,9.2.0,False,organic_search,CCU,False,False,new_organic,True,True
SES_0011352,USR_02523,2024-07-03 08:33:00,2024-07-03 08:39:56,ios_app,9.1.1,False,organic_search,CCU,True,False,new_organic,True,False
SES_0011353,USR_02524,2024-08-20 13:07:00,2024-08-20 13:14:40,android_app,8.4.2,True,returning_direct,VNS,True,False,returning_organic,True,True
SES_0011354,USR_02524,2024-08-05 15:52:00,2024-08-05 16:18:58,android_app,8.4.2,False,returning_direct,VNS,True,False,returning_organic,True,True
SES_0011355,USR_02524,2024-08-29 10:35:00,2024-08-29 10:53:08,android_app,8.4.2,False,returning_direct,VNS,True,False,returning_organic,True,True
SES_0011356,USR_02524,2024-07-05 15:08:00,2024-07-05 15:13:11,mobile_web,,False,returning_direct,VNS,True,False,returning_organic,True,False
SES_0011357,USR_02524,2024-06-21 19:30:00,2024-06-21 19:35:16,android_app,8.3.2,False,returning_direct,VNS,True,False,returning_organic,False,False
SES_0011358,USR_02525,2024-07-19 17:38:00,2024-07-19 17:41:29,desktop_web,,True,paid_social,DEL,False,False,new_organic,True,True
SES_0011359,USR_02525,2024-06-13 11:30:00,2024-06-13 11:49:24,desktop_web,,False,paid_social,DEL,True,False,new_organic,False,False
SES_0011360,USR_02526,2024-07-21 11:20:00,2024-07-21 11:24:48,android_app,8.4.1,True,organic_search,HYD,True,False,returning_organic,True,True
SES_0011361,USR_02526,2024-05-12 10:36:00,2024-05-12 10:42:52,android_app,8.3.2,False,organic_search,HYD,False,False,returning_organic,False,False
SES_0011362,USR_02526,2024-05-12 19:42:00,2024-05-12 19:52:48,mobile_web,,False,organic_search,HYD,False,False,returning_organic,False,False
SES_0011363,USR_02526,2024-06-10 17:31:00,2024-06-10 17:35:00,android_app,8.3.2,False,organic_search,HYD,True,False,returning_organic,False,False
SES_0011364,USR_02526,2024-06-24 22:01:00,2024-06-24 22:49:02,mobile_web,,False,organic_search,HYD,True,False,returning_organic,False,False
SES_0011365,USR_02526,2024-08-07 16:35:00,2024-08-07 16:55:51,android_app,8.4.2,False,organic_search,HYD,False,False,returning_organic,True,True
SES_0011366,USR_02526,2024-06-03 16:53:00,2024-06-03 17:05:53,android_app,8.3.2,False,organic_search,HYD,True,False,returning_organic,False,False
SES_0011367,USR_02526,2024-08-11 13:10:00,2024-08-11 13:38:22,android_app,8.4.2,False,organic_search,HYD,True,False,returning_organic,True,True
SES_0011368,USR_02527,2024-05-25 14:37:00,2024-05-25 14:38:03,android_app,8.3.0,True,organic_search,BOM,True,False,returning_organic,False,False
SES_0011369,USR_02527,2024-08-24 12:04:00,2024-08-24 12:05:00,android_app,8.4.1,False,organic_search,BOM,False,False,returning_organic,True,True
SES_0011370,USR_02527,2024-06-02 21:06:00,2024-06-02 21:07:55,mobile_web,,False,organic_search,BOM,True,False,returning_organic,False,False
SES_0011371,USR_02527,2024-05-29 12:42:00,2024-05-29 12:45:47,android_app,8.3.0,False,organic_search,BOM,True,False,returning_organic,False,False
SES_0011372,USR_02527,2024-07-14 22:30:00,2024-07-14 22:33:08,android_app,8.4.1,False,organic_search,BOM,False,False,returning_organic,True,True
SES_0011373,USR_02527,2024-06-02 09:28:00,2024-06-02 09:29:00,android_app,8.3.0,False,organic_search,BOM,True,False,returning_organic,False,False
SES_0011374,USR_02527,2024-07-08 17:52:00,2024-07-08 17:56:30,android_app,8.4.1,False,organic_search,BOM,True,False,returning_organic,True,False
SES_0011375,USR_02527,2024-05-23 10:51:00,2024-05-23 11:09:23,android_app,8.3.0,False,organic_search,BOM,True,False,returning_organic,False,False
SES_0011376,USR_02528,2024-08-14 11:28:00,2024-08-14 11:34:33,mobile_web,,True,email_push,DEL,True,False,returning_organic,True,True
SES_0011377,USR_02528,2024-06-23 16:21:00,2024-06-23 16:34:34,mobile_web,,False,email_push,DEL,True,False,returning_organic,False,False
SES_0011378,USR_02528,2024-07-04 14:12:00,2024-07-04 14:17:03,desktop_web,,False,email_push,DEL,True,False,returning_organic,True,False
SES_0011379,USR_02528,2024-08-27 12:02:00,2024-08-27 13:23:58,mobile_web,,False,email_push,DEL,True,False,returning_organic,True,True
SES_0011380,USR_02528,2024-07-31 11:58:00,2024-07-31 12:26:46,desktop_web,,False,email_push,DEL,True,False,returning_organic,True,True
SES_0011381,USR_02528,2024-07-02 17:51:00,2024-07-02 18:12:31,desktop_web,,False,email_push,DEL,True,False,returning_organic,True,False
SES_0011382,USR_02528,2024-08-13 11:03:00,2024-08-13 11:10:06,desktop_web,,False,email_push,DEL,True,False,returning_organic,True,True
SES_0011383,USR_02529,2024-04-28 18:36:00,2024-04-28 18:44:48,desktop_web,,True,organic_search,CCU,True,False,returning_organic,False,False
SES_0011384,USR_02529,2024-05-20 17:33:00,2024-05-20 17:43:46,mobile_web,,False,organic_search,CCU,True,False,returning_organic,False,False
SES_0011385,USR_02529,2024-05-11 12:02:00,2024-05-11 12:18:21,mobile_web,,False,organic_search,CCU,True,False,returning_organic,False,False
SES_0011386,USR_02529,2024-06-09 15:02:00,2024-06-09 15:07:39,desktop_web,,False,organic_search,CCU,True,False,returning_organic,False,False
SES_0011387,USR_02529,2024-06-30 08:47:00,2024-06-30 08:55:03,mobile_web,,False,organic_search,CCU,True,False,returning_organic,False,False
SES_0011388,USR_02529,2024-04-16 12:26:00,2024-04-16 12:47:35,mobile_web,,False,organic_search,CCU,False,False,returning_organic,False,False
SES_0011389,USR_02529,2024-08-22 22:27:00,2024-08-22 22:43:26,desktop_web,,False,organic_search,CCU,True,False,returning_organic,True,True
SES_0011390,USR_02529,2024-06-27 15:14:00,2024-06-27 15:24:39,mobile_web,,False,organic_search,CCU,True,False,returning_organic,False,False
SES_0011391,USR_02530,2024-05-10 17:38:00,2024-05-10 17:45:58,ios_app,9.1.1,True,referral,BHO,True,False,new_organic,False,False
SES_0011392,USR_02530,2024-06-18 11:40:00,2024-06-18 12:18:45,ios_app,9.1.0,False,referral,BHO,True,False,new_organic,False,False
SES_0011393,USR_02530,2024-07-25 12:40:00,2024-07-25 12:44:44,ios_app,9.2.0,False,referral,BHO,True,False,new_organic,True,True
