user_id,registration_date,acquisition_channel,origin_city_code,city_tier,device_type,app_version_at_registration,is_corporate,total_bookings_lifetime,first_booking_date,last_booking_date,user_segment,period
USR_02641,2024-04-19,organic_search,BOM,tier1,android,8.3.2,False,2,2023-09-02,2024-03-11,new_organic,pre
USR_02642,2024-05-21,organic_search,MAA,tier1,ios,8.2.1,False,8,2023-07-04,2024-04-20,returning_organic,pre
USR_02643,2024-06-09,paid_search,,tier3,ios,8.2.1,False,3,2023-08-07,2024-05-26,returning_organic,pre
USR_02644,2024-06-02,paid_search,DEL,tier1,ios,8.2.1,False,3,2024-03-29,2024-04-06,returning_organic,pre
USR_02645,2024-06-14,organic_search,HYD,tier1,android,8.2.1,False,1,2023-08-29,2024-05-14,new_organic,pre
USR_02646,2024-06-19,returning_direct,BHO,tier2,web,,True,8,2023-12-23,2024-04-16,corporate,pre
USR_02647,2024-04-30,email_push,CCU,tier1,android,8.3.0,False,7,2023-10-01,2024-03-04,returning_organic,pre
USR_02648,2024-04-25,returning_direct,DEL,tier1,ios,8.3.0,False,2,2023-04-28,2024-02-09,returning_organic,pre
USR_02649,2024-06-14,returning_direct,BHO,tier2,android,8.3.2,False,4,2023-08-21,2024-05-23,returning_organic,pre
USR_02650,2024-06-10,returning_direct,IXC,tier2,android,8.2.1,False,2,2023-11-25,2024-05-04,returning_organic,pre
USR_02651,2024-04-26,organic_search,CCU,tier1,ios,8.2.1,False,2,2023-05-31,2024-02-23,returning_organic,pre
USR_02652,2024-05-26,returning_direct,BOM,tier1,ios,8.2.1,False,7,2023-12-01,2024-05-11,returning_organic,pre
USR_02653,2024-04-22,returning_direct,IXC,tier2,android,8.3.2,True,7,2024-01-08,2024-02-11,corporate,pre
USR_02654,2024-06-28,organic_search,LKO,tier2,ios,8.3.2,False,0,,,new_organic,pre
USR_02655,2024-04-19,paid_search,BOM,tier1,ios,8.3.0,False,2,2023-06-15,2024-03-08,returning_organic,pre
USR_02656,2024-05-01,returning_direct,CJB,tier2,android,8.2.1,False,5,2023-12-05,2024-02-06,returning_organic,pre
USR_02657,2024-04-26,paid_social,MAA,tier1,android,8.3.2,False,1,2023-05-02,2024-03-16,new_organic,pre
USR_02658,2024-05-12,paid_social,MAA,tier1,android,8.2.1,False,2,2023-09-05,2024-04-17,new_organic,pre
USR_02659,2024-05-11,organic_search,BLR,tier1,web,,False,2,2023-10-14,2024-03-18,returning_organic,pre
USR_02660,2024-04-23,paid_search,MAA,tier1,web,,False,2,2024-02-29,2024-03-03,returning_organic,pre
USR_02661,2024-05-17,returning_direct,BHO,tier2,ios,8.3.0,True,5,2023-10-04,2024-04-28,corporate,pre
USR_02662,2024-04-13,email_push,IXB,tier3,web,,False,8,2023-08-18,2024-02-16,returning_organic,pre
USR_02663,2024-06-28,organic_search,IXB,tier3,android,8.4.0,False,0,,,new_organic,pre
USR_02664,2024-06-05,paid_search,IXC,tier2,android,8.3.2,False,7,2023-07-28,2024-03-14,returning_organic,pre
USR_02665,2024-06-05,returning_direct,LKO,tier2,ios,8.3.2,False,4,2024-04-12,2024-04-01,returning_organic,pre
USR_02666,2024-04-16,organic_search,CCU,tier1,android,8.3.2,False,3,2023-10-05,2024-02-08,returning_organic,pre
USR_02667,2024-06-12,organic_search,JAI,tier2,ios,8.3.2,False,3,2023-09-27,2024-04-07,returning_organic,pre
USR_02668,2024-04-28,paid_search,GOP,tier3,android,8.3.2,False,7,2023-10-11,2024-02-28,returning_organic,pre
USR_02669,2024-06-16,paid_search,SXR,tier3,android,8.3.2,False,2,2024-03-14,2024-04-18,new_organic,pre
USR_02670,2024-05-05,organic_search,BOM,tier1,web,,False,1,2023-12-15,2024-02-13,new_organic,pre
USR_02671,2024-05-11,paid_search,CCU,tier1,ios,8.2.1,False,2,2023-05-13,2024-02-12,new_organic,pre
USR_02672,2024-06-16,returning_direct,JAI,tier2,ios,8.3.0,True,6,2023-08-13,2024-05-16,corporate,pre
USR_02673,2024-05-01,paid_search,LKO,tier2,android,8.3.0,False,2,2023-11-12,2024-04-20,returning_organic,pre
USR_02674,2024-06-24,organic_search,MAA,tier1,android,8.4.0,False,5,2024-03-21,2024-06-02,returning_organic,pre
USR_02675,2024-05-02,email_push,GOP,tier3,android,8.3.2,False,3,2023-08-10,2024-03-30,returning_organic,pre
USR_02676,2024-05-24,organic_search,GAU,tier3,android,8.2.1,False,2,2023-06-11,2024-04-23,returning_organic,pre
USR_02677,2024-06-11,returning_direct,JAI,tier2,ios,8.3.0,False,4,2024-05-12,2024-05-20,returning_organic,pre
USR_02678,2024-05-29,organic_search,HYD,tier1,web,,False,2,2023-06-11,2024-04-11,new_organic,pre
USR_02679,2024-05-11,organic_search,JAI,tier2,ios,8.3.0,False,4,2023-10-26,2024-04-28,returning_organic,pre
USR_02680,2024-06-05,returning_direct,CJB,tier2,android,8.3.2,False,4,2023-10-23,2024-06-05,returning_organic,pre
USR_02681,2024-05-24,organic_search,BOM,tier1,android,8.3.2,False,1,2024-01-17,2024-04-15,new_organic,pre
USR_02682,2024-05-10,paid_social,VTZ,tier2,android,8.2.1,False,0,,,new_organic,pre
USR_02683,2024-04-28,organic_search,HYD,tier1,web,,False,2,2023-10-29,2024-02-11,new_organic,pre
USR_02684,2024-05-07,returning_direct,MAA,tier1,web,,False,2,2024-03-23,2024-03-01,returning_organic,pre
USR_02685,2024-06-04,returning_direct,JAI,tier2,android,8.2.1,True,3,2023-11-03,2024-03-30,corporate,pre
USR_02686,2024-06-13,organic_search,CCU,tier1,web,,False,5,2023-07-11,2024-04-26,returning_organic,pre
USR_02687,2024-05-25,organic_search,MAA,tier1,ios,8.3.0,False,1,2023-06-06,2024-04-15,new_organic,pre
USR_02688,2024-04-04,returning_direct,ATQ,tier2,android,8.3.0,False,8,2024-02-10,2024-02-15,returning_organic,pre
USR_02689,2024-04-10,returning_direct,ATQ,tier2,android,8.3.2,True,7,2023-04-16,2024-01-17,corporate,pre
USR_02690,2024-05-17,returning_direct,ATQ,tier2,android,8.2.1,False,4,2024-01-18,2024-04-10,returning_organic,pre
USR_02691,2024-06-14,returning_direct,BOM,tier1,android,8.3.0,True,6,2023-07-12,2024-06-11,corporate,pre
USR_02692,2024-04-14,returning_direct,ATQ,tier2,android,8.2.1,False,6,2023-04-29,2024-03-16,returning_organic,pre
USR_02693,2024-05-08,organic_search,IXB,tier3,web,,False,0,,,new_organic,pre
USR_02694,2024-04-12,returning_direct,ATQ,tier2,web,,False,3,2024-02-14,2024-04-10,returning_organic,pre
USR_02695,2024-05-15,email_push,DEL,tier1,android,8.3.0,False,2,2024-03-30,2024-04-17,returning_organic,pre
USR_02696,2024-04-17,returning_direct,GOP,tier3,web,,False,6,2023-08-12,2024-03-04,returning_organic,pre
USR_02697,2024-06-19,paid_search,HYD,tier1,android,8.3.2,False,1,2024-02-19,2024-06-13,new_organic,pre
USR_02698,2024-05-05,organic_search,MAA,tier1,android,8.2.1,False,0,,,new_organic,pre
USR_02699,2024-06-05,paid_search,BLR,tier1,android,8.3.2,False,5,2023-10-01,2024-04-08,returning_organic,pre
USR_02700,2024-06-14,paid_search,LKO,tier2,android,8.3.2,False,3,2023-08-05,2024-05-21,returning_organic,pre
USR_02701,2024-05-11,returning_direct,,tier1,android,8.3.0,False,8,2023-11-23,2024-02-14,returning_organic,pre
USR_02702,2024-06-06,referral,HYD,tier1,ios,8.3.2,False,2,2023-09-30,2024-04-15,new_organic,pre
USR_02703,2024-04-29,organic_search,DEL,tier1,web,,False,1,2024-01-20,2024-03-31,new_organic,pre
USR_02704,2024-04-18,organic_search,GOP,tier3,web,,False,7,2023-07-07,2024-02-22,returning_organic,pre
USR_02705,2024-04-20,paid_search,GAU,tier3,android,8.3.0,False,0,,,new_organic,pre
USR_02706,2024-04-14,paid_social,LKO,tier2,android,8.2.1,False,2,2023-05-10,2024-02-23,new_organic,pre
USR_02707,2024-05-04,organic_search,CCU,tier1,web,,False,0,,,new_organic,pre
USR_02708,2024-05-19,organic_search,DEL,tier1,android,8.3.2,False,1,2023-05-22,2024-03-17,new_organic,pre
USR_02709,2024-05-24,organic_search,DEL,tier1,android,8.2.1,False,7,2023-07-31,2024-03-13,returning_organic,pre
USR_02710,2024-05-01,organic_search,NAG,tier2,android,8.3.0,False,7,2023-09-26,2024-02-11,returning_organic,pre
USR_02711,2024-05-28,paid_search,JAI,tier2,android,8.3.2,False,1,2024-04-06,2024-04-23,new_organic,pre
USR_02712,2024-05-12,returning_direct,DEL,tier1,android,8.3.2,False,2,2023-11-10,2024-03-28,returning_organic,pre
USR_02713,2024-05-28,returning_direct,GAU,tier3,android,8.3.2,False,6,2023-06-24,2024-05-18,returning_organic,pre
USR_02714,2024-06-21,returning_direct,NAG,tier2,android,8.3.0,False,5,2024-02-10,2024-04-22,returning_organic,pre
USR_02715,2024-04-30,organic_search,DEL,tier1,ios,8.3.2,False,8,2023-07-07,2024-02-13,returning_organic,pre
USR_02716,2024-04-25,organic_search,MAA,tier1,android,8.3.2,False,4,2023-05-03,2024-02-16,returning_organic,pre
USR_02717,2024-06-02,paid_search,BOM,tier1,android,8.3.2,False,2,2023-06-13,2024-05-23,new_organic,pre
USR_02718,2024-04-19,referral,BLR,tier1,android,8.3.2,False,0,,,new_organic,pre
USR_02719,2024-06-11,paid_social,IXC,tier2,android,8.2.1,False,1,2023-12-16,2024-03-31,new_organic,pre
USR_02720,2024-04-08,organic_search,BHO,tier2,android,8.3.0,False,1,2023-06-17,2024-02-24,new_organic,pre
USR_02721,2024-04-03,email_push,VTZ,tier2,android,8.3.0,False,2,2024-01-04,2024-01-05,returning_organic,pre
USR_02722,2024-06-06,paid_search,LKO,tier2,android,8.3.2,False,5,2024-04-07,2024-05-24,returning_organic,pre
USR_02723,2024-06-25,paid_search,HYD,tier1,android,8.4.0,False,2,2023-08-09,2024-05-02,new_organic,pre
USR_02724,2024-06-20,returning_direct,MAA,tier1,android,8.3.2,False,3,2023-08-02,2024-04-11,returning_organic,pre
USR_02725,2024-04-17,returning_direct,BLR,tier1,ios,8.2.1,False,2,2023-08-30,2024-03-04,returning_organic,pre
USR_02726,2024-04-14,organic_search,VTZ,tier2,android,8.3.0,False,4,2023-09-12,2024-02-02,returning_organic,pre
USR_02727,2024-04-09,organic_search,DEL,tier1,android,8.3.2,False,2,2023-10-19,2024-03-16,returning_organic,pre
USR_02728,2024-06-01,organic_search,GAU,tier3,ios,8.2.1,False,2,2024-01-02,2024-05-06,new_organic,pre
USR_02729,2024-04-21,organic_search,CCU,tier1,web,,False,7,2023-11-13,2024-04-21,returning_organic,pre
USR_02730,2024-06-15,returning_direct,HYD,tier1,android,8.3.0,False,2,2023-12-31,2024-05-14,returning_organic,pre
USR_02731,2024-05-07,paid_search,BLR,tier1,ios,8.3.2,False,6,2023-10-04,2024-04-12,returning_organic,pre
USR_02732,2024-04-11,returning_direct,MAA,tier1,android,8.3.2,False,2,2023-05-17,2024-02-25,returning_organic,pre
USR_02733,2024-04-20,organic_search,JAI,tier2,ios,8.3.2,False,2,2023-12-04,2024-02-15,new_organic,pre
USR_02734,2024-05-05,email_push,LKO,tier2,android,8.3.2,False,2,2023-12-26,2024-03-02,returning_organic,pre
USR_02735,2024-05-23,email_push,ATQ,tier2,android,8.3.2,False,7,2024-02-18,2024-05-20,returning_organic,pre
USR_02736,2024-05-17,paid_search,GOP,tier3,web,,False,2,2024-03-29,2024-04-13,new_organic,pre
USR_02737,2024-06-14,referral,SXR,tier3,ios,8.3.0,False,1,2023-08-05,2024-05-10,new_organic,pre
USR_02738,2024-05-22,returning_direct,MAA,tier1,ios,8.3.0,False,2,2023-12-01,2024-04-12,returning_organic,pre
USR_02739,2024-04-08,email_push,CCU,tier1,ios,8.3.2,False,5,2023-06-18,2024-02-10,returning_organic,pre
USR_02740,2024-04-04,organic_search,BLR,tier1,android,8.2.1,False,1,2024-01-01,2024-02-17,new_organic,pre
USR_02741,2024-04-27,returning_direct,IXC,tier2,web,,False,2,2023-12-10,2024-03-19,returning_organic,pre
USR_02742,2024-05-14,organic_search,LKO,tier2,ios,8.2.1,False,1,2023-11-17,2024-05-03,new_organic,pre
USR_02743,2024-05-10,organic_search,BHO,tier2,ios,8.2.1,False,8,2023-07-13,2024-05-08,returning_organic,pre
USR_02744,2024-05-17,organic_search,CCU,tier1,ios,8.3.2,False,2,2023-11-09,2024-04-05,returning_organic,pre
USR_02745,2024-05-14,paid_search,BOM,tier1,android,8.2.1,False,5,2023-08-17,2024-02-24,returning_organic,pre
USR_02746,2024-05-18,paid_search,ATQ,tier2,ios,8.3.2,False,3,2023-10-21,2024-03-20,returning_organic,pre
USR_02747,2024-06-30,returning_direct,BOM,tier1,android,8.3.2,False,5,2024-05-20,2024-06-06,returning_organic,pre
USR_02748,2024-06-24,organic_search,HYD,tier1,ios,8.4.0,False,3,2023-10-15,2024-06-24,returning_organic,pre
USR_02749,2024-05-22,paid_social,HYD,tier1,ios,8.3.2,False,2,2023-10-18,2024-04-16,new_organic,pre
USR_02750,2024-06-23,paid_search,JAI,tier2,android,8.3.0,False,3,2023-08-21,2024-05-10,returning_organic,pre
USR_02751,2024-06-07,returning_direct,BLR,tier1,web,,False,3,2023-08-22,2024-04-11,returning_organic,pre
USR_02752,2024-04-11,paid_search,LKO,tier2,ios,8.2.1,False,3,2023-11-14,2024-03-29,returning_organic,pre
USR_02753,2024-06-16,organic_search,DEL,tier1,android,8.2.1,False,8,2023-08-27,2024-04-09,returning_organic,pre
USR_02754,2024-06-12,returning_direct,MAA,tier1,ios,8.2.1,True,6,2023-08-17,2024-04-09,corporate,pre
USR_02755,2024-04-04,email_push,CCU,tier1,android,8.3.0,False,5,2023-10-18,2024-01-19,returning_organic,pre
USR_02756,2024-06-15,organic_search,BOM,tier1,android,8.2.1,False,2,2023-11-03,2024-05-13,new_organic,pre
USR_02757,2024-06-12,returning_direct,BOM,tier1,android,8.2.1,False,8,2023-09-25,2024-05-25,returning_organic,pre
USR_02758,2024-06-16,email_push,CCU,tier1,android,8.2.1,False,7,2023-10-20,2024-04-23,returning_organic,pre
USR_02759,2024-05-18,paid_search,MAA,tier1,ios,8.2.1,False,6,2023-07-11,2024-03-04,returning_organic,pre
USR_02760,2024-04-26,organic_search,DEL,tier1,web,,False,3,2024-01-06,2024-02-23,returning_organic,pre
USR_02761,2024-06-16,organic_search,JAI,tier2,ios,8.3.0,False,6,2023-12-09,2024-06-01,returning_organic,pre
USR_02762,2024-05-09,organic_search,ATQ,tier2,android,8.2.1,False,6,2023-11-02,2024-03-11,returning_organic,pre
USR_02763,2024-05-28,paid_search,BLR,tier1,ios,8.3.0,False,2,2024-04-24,2024-03-21,returning_organic,pre
USR_02764,2024-04-19,returning_direct,CCU,tier1,ios,8.3.2,False,6,2023-07-02,2024-02-03,returning_organic,pre
USR_02765,2024-06-27,organic_search,JAI,tier2,web,,False,2,2023-07-14,2024-04-25,new_organic,pre
USR_02766,2024-06-22,email_push,MAA,tier1,ios,8.3.0,False,8,2023-12-23,2024-04-04,returning_organic,pre
USR_02767,2024-06-16,returning_direct,DEL,tier1,ios,8.3.0,False,4,2023-10-01,2024-05-11,returning_organic,pre
USR_02768,2024-06-16,organic_search,JAI,tier2,android,8.3.2,False,1,2023-07-25,2024-06-08,new_organic,pre
USR_02769,2024-05-28,returning_direct,CCU,tier1,ios,8.3.2,False,7,2023-07-28,2024-04-03,returning_organic,pre
USR_02770,2024-04-28,paid_search,BOM,tier1,android,8.3.0,False,0,,,new_organic,pre
USR_02771,2024-06-05,organic_search,DEL,tier1,android,8.2.1,False,8,2023-11-04,2024-04-16,returning_organic,pre
USR_02772,2024-04-10,organic_search,DEL,tier1,android,8.3.0,False,7,2023-10-08,2024-03-06,returning_organic,pre
USR_02773,2024-06-25,paid_social,LKO,tier2,web,,False,1,2024-05-12,2024-06-03,new_organic,pre
USR_02774,2024-06-16,returning_direct,DEL,tier1,ios,8.2.1,False,7,2023-09-06,2024-05-18,returning_organic,pre
USR_02775,2024-05-28,returning_direct,CCU,tier1,ios,8.3.0,False,4,2023-09-12,2024-05-18,returning_organic,pre
USR_02776,2024-06-12,returning_direct,LKO,tier2,ios,8.3.2,False,5,2023-11-20,2024-05-02,returning_organic,pre
USR_02777,2024-04-14,organic_search,IXC,tier2,android,8.2.1,False,4,2023-05-02,2024-02-25,returning_organic,pre
USR_02778,2024-06-23,organic_search,ATQ,tier2,android,8.2.1,False,8,2024-05-20,2024-06-23,returning_organic,pre
USR_02779,2024-04-15,returning_direct,CJB,tier2,android,8.3.2,False,5,2023-08-14,2024-03-16,returning_organic,pre
USR_02780,2024-05-03,organic_search,BOM,tier1,android,8.3.0,False,8,2024-03-28,2024-02-13,returning_organic,pre
USR_02781,2024-04-17,organic_search,DEL,tier1,android,8.3.2,False,3,2023-09-08,2024-01-20,returning_organic,pre
USR_02782,2024-04-24,paid_social,DEL,tier1,android,8.3.0,False,1,2023-05-04,2024-02-04,new_organic,pre
USR_02783,2024-04-30,referral,BBI,tier3,android,8.3.2,False,2,2023-09-12,2024-03-18,new_organic,pre
USR_02784,2024-06-01,paid_search,NAG,tier2,android,8.2.1,False,0,,,new_organic,pre
USR_02785,2024-04-13,paid_social,CJB,tier2,android,8.3.0,False,1,2023-06-09,2024-03-27,new_organic,pre
USR_02786,2024-06-01,organic_search,BLR,tier1,android,8.3.2,False,3,2023-12-24,2024-05-12,returning_organic,pre
USR_02787,2024-05-17,email_push,BOM,tier1,android,8.3.0,False,6,2024-04-17,2024-05-14,returning_organic,pre
USR_02788,2024-04-16,organic_search,BOM,tier1,android,8.3.2,False,6,2024-01-15,2024-02-16,returning_organic,pre
USR_02789,2024-06-05,email_push,DEL,tier1,ios,8.3.0,False,7,2023-07-08,2024-03-25,returning_organic,pre
USR_02790,2024-06-20,referral,LKO,tier2,ios,8.3.0,False,0,,,new_organic,pre
USR_02791,2024-05-13,paid_search,BLR,tier1,ios,8.3.0,False,2,2023-08-28,2024-03-20,new_organic,pre
USR_02792,2024-04-08,referral,,tier1,ios,8.3.2,False,1,2023-12-31,2024-02-15,new_organic,pre
USR_02793,2024-04-03,returning_direct,MAA,tier1,ios,8.3.0,False,4,2023-04-20,2024-02-03,returning_organic,pre
USR_02794,2024-04-12,organic_search,MAA,tier1,android,8.3.2,False,2,2023-07-08,2024-02-13,new_organic,pre
USR_02795,2024-06-23,returning_direct,CCU,tier1,web,,False,3,2023-09-03,2024-05-23,returning_organic,pre
USR_02796,2024-04-16,returning_direct,BOM,tier1,ios,8.3.2,False,3,2023-08-06,2024-03-01,returning_organic,pre
USR_02797,2024-06-17,organic_search,BOM,tier1,ios,8.3.0,False,4,2024-02-15,2024-03-23,returning_organic,pre
USR_02798,2024-06-19,paid_search,DEL,tier1,android,8.2.1,False,8,2023-10-10,2024-04-21,returning_organic,pre
USR_02799,2024-05-29,referral,DEL,tier1,android,8.2.1,False,2,2023-08-12,2024-05-28,new_organic,pre
USR_02800,2024-05-19,organic_search,CCU,tier1,android,8.2.1,False,1,2023-10-29,2024-03-08,new_organic,pre
USR_02801,2024-06-02,paid_search,JAI,tier2,android,8.3.2,False,6,2023-09-26,2024-03-13,returning_organic,pre
USR_02802,2024-06-01,email_push,BHO,tier2,ios,8.3.2,False,7,2023-11-02,2024-04-16,returning_organic,pre
USR_02803,2024-05-19,email_push,NAG,tier2,ios,8.3.0,False,4,2024-04-02,2024-03-04,returning_organic,pre
USR_02804,2024-05-21,email_push,BLR,tier1,web,,False,6,2023-11-04,2024-03-17,returning_organic,pre
USR_02805,2024-05-03,returning_direct,ATQ,tier2,android,8.3.0,False,3,2023-10-16,2024-04-12,returning_organic,pre
USR_02806,2024-04-30,referral,MAA,tier1,android,8.2.1,False,1,2023-07-12,2024-02-06,new_organic,pre
USR_02807,2024-05-29,paid_search,BLR,tier1,ios,8.3.0,False,0,,,new_organic,pre
USR_02808,2024-06-15,organic_search,LKO,tier2,android,8.3.2,False,2,2023-10-19,2024-06-01,returning_organic,pre
USR_02809,2024-04-15,returning_direct,GOP,tier3,web,,False,7,2023-07-13,2024-02-06,returning_organic,pre
USR_02810,2024-06-21,paid_search,BBI,tier3,android,8.3.0,False,8,2024-05-17,2024-05-07,returning_organic,pre
USR_02811,2024-04-23,organic_search,CCU,tier1,android,8.3.2,False,8,2023-09-13,2024-03-24,returning_organic,pre
USR_02812,2024-06-17,paid_search,BOM,tier1,ios,8.2.1,False,1,2024-02-20,2024-05-12,new_organic,pre
USR_02813,2024-05-15,paid_search,BLR,tier1,web,,False,0,,,new_organic,pre
USR_02814,2024-06-01,organic_search,GAU,tier3,ios,8.2.1,False,1,2024-03-31,2024-03-13,new_organic,pre
USR_02815,2024-06-18,returning_direct,CCU,tier1,web,,False,5,2024-01-12,2024-05-04,returning_organic,pre
USR_02816,2024-06-10,paid_search,SXR,tier3,web,,False,6,2024-05-07,2024-05-03,returning_organic,pre
USR_02817,2024-04-15,returning_direct,BLR,tier1,android,8.2.1,False,6,2024-02-03,2024-04-08,returning_organic,pre
USR_02818,2024-05-16,organic_search,HYD,tier1,android,8.3.0,False,3,2024-03-16,2024-04-01,returning_organic,pre
USR_02819,2024-06-03,organic_search,GAU,tier3,android,8.3.0,False,7,2023-09-11,2024-05-27,returning_organic,pre
USR_02820,2024-05-16,returning_direct,HYD,tier1,web,,False,8,2023-08-29,2024-03-16,returning_organic,pre
USR_02821,2024-05-26,email_push,NAG,tier2,android,8.3.0,False,8,2023-09-24,2024-04-15,returning_organic,pre
USR_02822,2024-05-14,organic_search,HYD,tier1,ios,8.3.0,False,4,2023-10-31,2024-04-18,returning_organic,pre
USR_02823,2024-06-14,paid_search,DEL,tier1,ios,8.3.2,False,4,2024-01-01,2024-05-11,returning_organic,pre
USR_02824,2024-04-29,organic_search,MAA,tier1,web,,False,0,,,new_organic,pre
USR_02825,2024-06-01,returning_direct,JAI,tier2,ios,8.3.0,True,2,2024-02-07,2024-04-13,corporate,pre
USR_02826,2024-06-28,paid_social,,tier2,ios,8.3.2,False,0,,,new_organic,pre
USR_02827,2024-05-22,paid_search,CCU,tier1,android,8.3.0,False,5,2023-08-19,2024-03-06,returning_organic,pre
USR_02828,2024-05-24,organic_search,,tier1,ios,8.3.2,False,2,2023-07-14,2024-03-31,new_organic,pre
USR_02829,2024-06-27,returning_direct,DEL,tier1,android,8.4.0,False,2,2024-03-11,2024-05-30,returning_organic,pre
USR_02830,2024-05-27,organic_search,VTZ,tier2,ios,8.3.2,False,1,2023-12-07,2024-05-18,new_organic,pre
USR_02831,2024-06-22,returning_direct,DEL,tier1,web,,False,7,2024-01-26,2024-05-12,returning_organic,pre
USR_02832,2024-06-05,paid_search,JAI,tier2,android,8.3.0,False,2,2023-12-20,2024-04-30,new_organic,pre
USR_02833,2024-04-22,organic_search,HYD,tier1,web,,False,0,,,new_organic,pre
USR_02834,2024-04-20,organic_search,CCU,tier1,ios,8.3.0,False,1,2023-04-30,2024-03-20,new_organic,pre
USR_02835,2024-05-03,returning_direct,BOM,tier1,android,8.3.0,False,6,2024-03-09,2024-03-20,returning_organic,pre
USR_02836,2024-06-11,email_push,SXR,tier3,android,8.2.1,False,6,2024-03-22,2024-04-21,returning_organic,pre
USR_02837,2024-04-25,referral,BOM,tier1,web,,False,2,2024-02-12,2024-03-21,new_organic,pre
USR_02838,2024-05-16,organic_search,VTZ,tier2,web,,False,1,2024-02-12,2024-03-05,new_organic,pre
USR_02839,2024-06-12,paid_search,LKO,tier2,web,,False,2,2023-10-04,2024-05-12,returning_organic,pre
USR_02840,2024-05-27,returning_direct,GOP,tier3,android,8.3.0,False,8,2023-06-24,2024-05-12,returning_organic,pre
USR_02841,2024-06-26,returning_direct,BOM,tier1,ios,8.3.2,False,6,2023-07-28,2024-05-16,returning_organic,pre
USR_02842,2024-04-05,paid_search,IXC,tier2,android,8.3.2,False,7,2023-10-09,2024-01-12,returning_organic,pre
USR_02843,2024-05-25,email_push,IXC,tier2,android,8.3.0,False,4,2023-11-17,2024-04-29,returning_organic,pre
USR_02844,2024-05-31,email_push,IXC,tier2,android,8.2.1,False,7,2023-08-31,2024-04-22,returning_organic,pre
USR_02845,2024-06-28,returning_direct,GAU,tier3,ios,8.4.0,False,3,2023-12-10,2024-05-03,returning_organic,pre
USR_02846,2024-04-08,returning_direct,CJB,tier2,android,8.2.1,False,5,2023-11-07,2024-02-01,returning_organic,pre
USR_02847,2024-04-16,paid_search,BOM,tier1,web,,False,3,2023-11-27,2024-02-05,returning_organic,pre
USR_02848,2024-05-18,organic_search,BLR,tier1,android,8.3.2,False,8,2023-06-07,2024-04-11,returning_organic,pre
USR_02849,2024-05-31,returning_direct,NAG,tier2,android,8.3.0,False,4,2024-04-06,2024-05-21,returning_organic,pre
USR_02850,2024-04-15,returning_direct,BLR,tier1,ios,8.3.2,False,3,2023-12-02,2024-04-11,returning_organic,pre
USR_02851,2024-06-04,paid_search,JAI,tier2,android,8.3.0,False,1,2023-10-29,2024-04-29,new_organic,pre
USR_02852,2024-04-22,organic_search,CCU,tier1,android,8.3.2,False,0,,,new_organic,pre
USR_02853,2024-04-03,organic_search,NAG,tier2,ios,8.2.1,False,7,2023-09-07,2024-03-18,returning_organic,pre
USR_02854,2024-05-24,email_push,HYD,tier1,android,8.3.2,False,2,2024-01-19,2024-05-09,returning_organic,pre
USR_02855,2024-04-14,organic_search,BLR,tier1,web,,False,3,2024-01-01,2024-02-14,returning_organic,pre
USR_02856,2024-05-06,returning_direct,MAA,tier1,ios,8.3.0,True,2,2023-12-10,2024-03-21,corporate,pre
USR_02857,2024-06-21,organic_search,BBI,tier3,android,8.3.0,False,7,2024-02-22,2024-05-06,returning_organic,pre
USR_02858,2024-06-21,organic_search,JAI,tier2,web,,False,5,2024-01-22,2024-04-27,returning_organic,pre
USR_02859,2024-06-06,organic_search,IXB,tier3,android,8.2.1,False,3,2024-04-20,2024-05-26,returning_organic,pre
USR_02860,2024-04-10,organic_search,BLR,tier1,android,8.3.2,False,1,2024-01-20,2024-03-09,new_organic,pre
USR_02861,2024-05-19,paid_social,IXC,tier2,ios,8.2.1,False,1,2024-04-01,2024-04-12,new_organic,pre
USR_02862,2024-06-04,organic_search,BOM,tier1,ios,8.3.0,False,2,2023-09-30,2024-06-04,returning_organic,pre
USR_02863,2024-06-30,email_push,GAU,tier3,ios,8.4.0,False,2,2023-10-18,2024-04-15,returning_organic,pre
USR_02864,2024-05-27,returning_direct,CCU,tier1,web,,True,4,2024-04-18,2024-04-04,corporate,pre
USR_02865,2024-04-27,returning_direct,DEL,tier1,android,8.3.0,False,3,2024-01-13,2024-01-30,returning_organic,pre
USR_02866,2024-06-14,returning_direct,VNS,tier3,android,8.3.2,False,8,2024-05-14,2024-06-11,returning_organic,pre
USR_02867,2024-04-05,returning_direct,CCU,tier1,ios,8.3.2,False,3,2023-08-22,2024-02-06,returning_organic,pre
USR_02868,2024-06-10,paid_search,,tier1,android,8.3.2,False,3,2023-06-24,2024-04-05,returning_organic,pre
USR_02869,2024-06-22,organic_search,LKO,tier2,web,,False,0,,,new_organic,pre
USR_02870,2024-05-27,returning_direct,HYD,tier1,web,,True,2,2023-07-04,2024-03-29,corporate,pre
USR_02871,2024-04-15,email_push,CCU,tier1,android,8.3.2,False,3,2024-02-23,2024-02-04,returning_organic,pre
USR_02872,2024-06-15,email_push,BOM,tier1,ios,8.3.2,False,6,2024-02-22,2024-04-04,returning_organic,pre
USR_02873,2024-04-30,email_push,JAI,tier2,android,8.3.2,False,8,2023-10-28,2024-04-21,returning_organic,pre
USR_02874,2024-04-20,returning_direct,LKO,tier2,android,8.3.2,False,8,2024-02-23,2024-04-08,returning_organic,pre
USR_02875,2024-05-07,paid_search,BOM,tier1,android,8.3.0,False,3,2024-03-25,2024-04-11,returning_organic,pre
