booking_id,user_id,listing_id,week,cohort,revenue_usd,is_international,is_package
1237,4655,2678,7,DealSeeker,135.54,False,False
1238,4752,6089,7,DealSeeker,129.75,False,False
1239,4890,1476,7,DealSeeker,132.98,False,False
1240,5032,7052,7,DealSeeker,94.52,False,False
1241,5130,3763,7,DealSeeker,113.46,False,False
1242,5225,7512,7,DealSeeker,86.53,False,False
1243,5262,2905,7,DealSeeker,107.15,False,False
1244,5319,2171,7,DealSeeker,125.3,False,False
1245,5481,6261,7,DealSeeker,108.29,False,False
1246,5562,5620,7,DealSeeker,121.98,False,False
1247,5623,5513,7,DealSeeker,97.61,False,False
1248,5630,4359,7,DealSeeker,109.56,False,False
1249,5683,2429,7,DealSeeker,125.95,False,False
1250,5701,7657,7,DealSeeker,121.76,False,False
1251,5748,3349,7,DealSeeker,97.75,False,False
1252,5801,5069,7,DealSeeker,133.22,False,False
1253,5831,1818,7,DealSeeker,103.93,False,False
1254,5835,5079,7,DealSeeker,116.86,False,False
1255,5873,5683,7,DealSeeker,129.25,False,False
1256,5928,1838,7,DealSeeker,101.54,False,False
1257,6014,1173,7,DealSeeker,119.15,False,False
1258,6071,5039,7,DealSeeker,87.66,False,False
1259,6212,7920,7,DealSeeker,109.29,False,False
1260,6229,2328,7,DealSeeker,106.9,False,False
1261,6236,373,7,DealSeeker,127.2,False,False
1262,6281,6250,7,DealSeeker,89.68,False,False
1263,6287,5249,7,DealSeeker,92.31,False,False
1264,6394,7611,7,DealSeeker,114.91,False,False
1265,6483,2561,7,DealSeeker,101.73,False,False
1266,6495,6678,7,DealSeeker,113.61,False,False
1267,6622,3596,7,DealSeeker,102.96,False,False
1268,6668,7898,7,DealSeeker,133.35,False,False
1269,6839,1272,7,DealSeeker,100.04,False,False
1270,6894,7056,7,DealSeeker,101.3,False,False
1271,7011,7547,7,DealSeeker,123.84,False,False
1272,7092,6105,7,DealSeeker,98.94,False,False
1273,7133,1608,7,DealSeeker,87.29,False,False
1274,7241,7260,7,DealSeeker,112.66,False,False
1275,7273,7017,7,DealSeeker,131.25,False,False
1276,7301,5760,7,DealSeeker,103.17,False,False
1277,7385,4236,7,DealSeeker,96.5,False,False
1278,7409,7756,7,DealSeeker,135.08,False,False
1279,7433,1302,7,DealSeeker,130.83,False,False
1280,7525,2438,7,DealSeeker,138.46,False,False
1281,7548,4018,7,DealSeeker,134.59,False,False
1282,7550,1270,7,DealSeeker,126.78,False,False
1283,7560,3960,7,DealSeeker,102.95,False,False
1284,7580,6622,7,DealSeeker,93.33,False,False
1285,7585,2429,7,DealSeeker,116.8,False,False
1286,7693,2413,7,DealSeeker,90.1,False,False
1287,7802,5263,7,DealSeeker,98.58,False,False
1288,7835,6565,7,DealSeeker,125.9,False,False
1289,7959,2508,7,DealSeeker,121.21,False,False
1290,7961,3888,7,DealSeeker,106.78,False,False
1291,7980,4709,7,DealSeeker,111.69,False,False
1292,8171,7764,7,Explorer,106.72,False,False
1293,8328,1558,7,Explorer,84.6,True,False
1294,8555,7146,7,Explorer,109.3,True,False
1295,8716,3472,7,Explorer,93.61,False,False
1296,8724,965,7,Explorer,76.2,False,False
1297,9014,5902,7,Explorer,80.57,False,False
1298,9060,5775,7,Explorer,71.78,True,False
1299,9092,1666,7,Explorer,83.78,False,False
1300,9167,2144,7,Explorer,114.3,False,False
1301,9488,7052,7,Explorer,94.09,False,False
1302,9511,2844,7,Explorer,86.45,False,False
1303,9825,6131,7,Explorer,114.23,False,False
1304,9867,7032,7,Explorer,92.52,False,False
1305,9941,4289,7,Explorer,76.15,False,False
1306,10120,4779,7,DealSeeker,117.02,False,False
1307,10166,1413,7,DealSeeker,104.02,False,False
1308,10242,2200,7,DealSeeker,137.72,False,False
1309,10294,6415,7,DealSeeker,109.3,False,False
1310,10599,5582,7,DealSeeker,133.47,False,False
1311,11156,2392,7,Explorer,97.7,False,False
1312,11313,1823,7,Mission,256.47,False,False
1313,11323,4857,7,Mission,288.2,False,False
1314,11386,2271,7,Mission,208.37,False,False
1315,6,3932,8,HVT,499.07,False,False
1316,18,518,8,HVT,638.74,False,False
1317,20,2291,8,HVT,481.84,True,False
1318,43,4780,8,HVT,616.94,True,False
1319,68,2438,8,HVT,758.51,False,False
1320,90,263,8,HVT,541.99,True,False
1321,151,1565,8,HVT,664.04,False,False
1322,166,776,8,HVT,465.85,False,False
1323,172,3159,8,HVT,696.26,False,False
1324,184,4353,8,HVT,631.97,False,True
1325,213,4330,8,HVT,730.6,False,True
1326,322,881,8,HVT,651.87,True,True
1327,347,232,8,HVT,635.33,True,True
1328,414,971,8,HVT,649.91,False,False
1329,438,4409,8,HVT,542.55,False,False
1330,441,2453,8,HVT,549.2,False,False
1331,443,807,8,HVT,495.64,False,False
1332,519,888,8,HVT,760.05,True,False
1333,562,4502,8,HVT,727.42,True,False
1334,595,831,8,HVT,676.76,False,False
1335,658,4246,8,HVT,712.85,False,False
1336,661,4564,8,HVT,583.15,False,False
1337,686,847,8,HVT,608.42,False,False
1338,721,769,8,HVT,726.69,False,False
1339,754,623,8,HVT,738.31,True,False
1340,774,3039,8,HVT,676.97,False,False
1341,777,4232,8,HVT,652.28,False,False
1342,778,3972,8,HVT,716.05,True,False
1343,780,4428,8,HVT,499.08,True,False
1344,817,1378,8,HVT,716.37,False,False
1345,825,3878,8,HVT,594.61,False,False
1346,855,2017,8,HVT,650.81,False,False
1347,878,2871,8,HVT,557.37,True,False
1348,879,2424,8,HVT,541.98,False,False
1349,892,429,8,HVT,637.43,True,False
1350,900,1594,8,HVT,681.64,True,False
1351,901,3910,8,HVT,653.61,False,False
1352,914,3801,8,HVT,600.08,False,False
1353,916,4925,8,HVT,668.51,False,False
1354,933,3066,8,HVT,464.8,False,False
1355,947,2217,8,HVT,604.96,True,False
1356,949,621,8,HVT,542.5,False,False
1357,960,4349,8,HVT,755.46,False,False
1358,1015,2132,8,HVT,559.21,False,False
1359,1053,2342,8,HVT,731.09,False,False
1360,1068,638,8,HVT,526.07,False,False
1361,1102,3103,8,HVT,693.79,False,False
1362,1103,2526,8,HVT,676.84,True,False
1363,1115,3390,8,HVT,564.51,True,False
1364,1119,3345,8,HVT,464.59,False,False
1365,1127,184,8,HVT,698.73,False,True
1366,1129,2784,8,HVT,539.97,False,False
1367,1170,3287,8,HVT,630.95,False,False
1368,1190,943,8,HVT,715.42,False,False
1369,1208,698,8,HVT,550.83,False,False
1370,1209,988,8,HVT,539.12,False,False
1371,1218,536,8,HVT,573.88,False,False
1372,1223,357,8,HVT,729.13,False,False
1373,1224,3133,8,HVT,465.77,False,False
1374,1227,431,8,HVT,488.13,False,False
1375,1234,4430,8,HVT,727.21,False,False
1376,1256,1564,8,HVT,623.83,False,False
1377,1259,2134,8,HVT,719.93,False,True
1378,1262,191,8,HVT,561.96,False,False
1379,1270,4742,8,HVT,524.82,True,False
1380,1274,2420,8,HVT,672.02,False,False
1381,1283,1600,8,HVT,700.21,False,False
1382,1300,1646,8,HVT,682.17,False,False
1383,1328,2429,8,HVT,579.28,False,False
1384,1337,867,8,HVT,715.93,False,False
1385,1345,2919,8,HVT,514.93,True,False
1386,1355,1047,8,HVT,500.6,True,False
1387,1358,3273,8,HVT,684.7,True,False
1388,1364,2591,8,HVT,750.46,False,False
1389,1365,489,8,HVT,617.33,False,False
1390,1374,1718,8,HVT,738.55,False,False
1391,1386,4261,8,HVT,698.34,False,False
1392,1388,1541,8,HVT,671.97,False,True
1393,1402,118,8,HVT,710.83,False,False
1394,1411,455,8,HVT,477.78,True,False
1395,1432,2820,8,HVT,589.95,False,True
1396,1452,4596,8,HVT,577.56,True,False
1397,1465,137,8,HVT,659.92,False,False
1398,1494,938,8,HVT,540.04,False,False
1399,1508,3362,8,Mission,314.29,False,False
1400,1547,4793,8,Mission,281.51,False,False
1401,1606,2903,8,Mission,228.62,False,True
1402,1632,2276,8,Mission,227.79,False,False
1403,1643,3760,8,Mission,310.52,False,False
1404,1652,2900,8,Mission,260.02,False,False
1405,1654,186,8,Mission,269.46,False,False
1406,1704,3042,8,Mission,225.82,False,False
1407,1708,3688,8,Mission,329.23,False,False
1408,1710,4665,8,Mission,220.25,False,False
1409,1711,857,8,Mission,306.65,False,False
1410,1726,2922,8,Mission,272.96,False,False
1411,1729,1518,8,Mission,294.74,False,False
1412,1787,4786,8,Mission,344.05,False,False
1413,1802,1553,8,Mission,268.05,False,False
1414,1818,3430,8,Mission,342.92,True,False
1415,1905,416,8,Mission,329.16,False,True
1416,1940,3588,8,Mission,310.39,False,False
1417,1955,419,8,Mission,212.51,False,False
1418,1967,3113,8,Mission,218.47,False,False
1419,1993,3706,8,Mission,244.59,False,False
1420,1997,3918,8,Mission,283.26,True,False
1421,1998,534,8,Mission,208.22,False,False
1422,2007,3925,8,Mission,318.08,False,False
1423,2020,4793,8,Mission,319.48,False,False
1424,2023,2706,8,Mission,213.54,False,False
1425,2076,1345,8,Mission,300.19,False,False
1426,2130,1026,8,Mission,232.88,False,False
1427,2272,3209,8,Mission,263.26,False,False
1428,2277,4375,8,Mission,259.49,False,False
1429,2304,1750,8,Mission,234.01,False,False
1430,2333,2810,8,Mission,285.6,False,False
1431,2356,3765,8,Mission,221.11,False,False
1432,2365,1877,8,Mission,247.57,False,False
1433,2373,3549,8,Mission,282.51,False,False
1434,2402,1397,8,Mission,256.66,True,False
1435,2419,602,8,Mission,231.66,False,False
1436,2461,4874,8,Mission,296.68,False,False
1437,2473,4555,8,Mission,225.08,False,False
1438,2490,2852,8,Mission,320.38,False,False
1439,2512,881,8,Mission,249.17,False,False
1440,2513,471,8,Mission,254.68,False,False
1441,2536,1325,8,Mission,239.29,False,False
1442,2540,2561,8,Mission,280.0,False,False
1443,2547,2535,8,Mission,303.86,False,False
1444,2569,451,8,Mission,250.2,False,False
1445,2633,2352,8,Mission,276.67,False,False
1446,2637,2400,8,Mission,310.35,False,False
1447,2707,2292,8,Mission,245.85,False,False
1448,2710,2231,8,Mission,309.24,False,False
1449,2761,4260,8,Mission,238.29,True,False
1450,2765,2798,8,Mission,335.87,False,False
1451,2783,4324,8,Mission,257.02,False,False
1452,2835,946,8,Mission,249.03,True,False
1453,2853,157,8,Mission,211.52,False,False
1454,2882,3186,8,Mission,217.78,False,False
1455,2929,2823,8,Mission,304.53,False,False
1456,2969,4250,8,Mission,241.42,False,False
1457,3042,4592,8,Mission,255.18,True,False
1458,3054,1778,8,Mission,271.77,False,False
1459,3055,1103,8,Mission,313.06,False,False
1460,3087,3246,8,Mission,274.04,False,False
1461,3093,4788,8,Mission,242.72,False,False
1462,3098,3086,8,Mission,224.95,False,True
1463,3118,2295,8,Mission,333.29,False,False
1464,3148,3517,8,Mission,302.6,False,False
1465,3150,1780,8,Mission,236.04,False,False
1466,3176,264,8,Mission,303.93,True,True
1467,3228,3979,8,Mission,332.67,False,False
1468,3239,3076,8,Mission,240.11,False,False
1469,3242,2249,8,Mission,259.51,False,False
1470,3261,2041,8,Mission,234.42,False,False
1471,3290,3335,8,Mission,314.24,False,False
1472,3304,2121,8,Mission,226.55,False,False
1473,3315,2584,8,Mission,244.67,False,False
1474,3319,3722,8,Mission,225.37,False,True
1475,3332,854,8,Mission,263.17,False,False
1476,3349,3915,8,Mission,343.59,False,False
1477,3396,1695,8,Mission,327.33,True,False
1478,3422,935,8,Mission,278.14,False,False
1479,3465,2486,8,Mission,304.0,False,True
1480,3559,3117,8,Mission,304.46,False,False
1481,3600,2145,8,Mission,263.79,False,False
1482,3615,2914,8,Mission,273.66,False,False
1483,3679,3116,8,Mission,324.15,False,False
1484,3719,963,8,Mission,320.2,False,False
1485,3722,1780,8,Mission,290.91,False,False
1486,3827,4203,8,Mission,301.82,False,False
1487,3829,1177,8,Mission,255.41,False,False
1488,3831,9,8,Mission,312.67,False,False
1489,3861,3867,8,Mission,300.73,False,False
1490,3908,1911,8,Mission,332.65,False,False
1491,3946,1371,8,Mission,258.1,True,False
1492,3966,3315,8,Mission,331.12,False,False
1493,3971,4679,8,Mission,246.75,False,False
1494,3979,4631,8,Mission,218.65,True,False
1495,4001,1643,8,DealSeeker,97.48,False,False
1496,4065,617,8,DealSeeker,88.42,False,False
1497,4075,6666,8,DealSeeker,120.0,False,False
1498,4138,979,8,DealSeeker,101.83,False,False
1499,4449,7276,8,DealSeeker,90.3,False,False
1500,4497,4985,8,DealSeeker,109.82,False,False
1501,4538,1670,8,DealSeeker,103.51,False,False
1502,4619,7809,8,DealSeeker,119.65,True,False
1503,4668,4566,8,DealSeeker,132.81,False,False
1504,4691,2048,8,DealSeeker,118.79,False,False
1505,4737,3708,8,DealSeeker,118.36,False,False
1506,4745,4410,8,DealSeeker,131.3,False,False
1507,4755,1869,8,DealSeeker,135.78,False,False
1508,4760,74,8,DealSeeker,126.91,False,False
1509,4783,2974,8,DealSeeker,112.79,False,False
1510,4785,7493,8,DealSeeker,108.91,False,False
1511,4847,1448,8,DealSeeker,87.02,False,False
1512,5075,3395,8,DealSeeker,130.82,False,False
1513,5113,1977,8,DealSeeker,112.06,False,False
1514,5125,2406,8,DealSeeker,96.69,False,False
1515,5131,1389,8,DealSeeker,98.39,False,False
1516,5175,6148,8,DealSeeker,99.26,False,False
1517,5248,743,8,DealSeeker,88.15,False,False
1518,5260,1377,8,DealSeeker,133.61,False,False
1519,5284,7653,8,DealSeeker,112.05,False,False
1520,5305,5733,8,DealSeeker,135.23,False,False
1521,5412,197,8,DealSeeker,95.1,False,False
1522,5518,4595,8,DealSeeker,125.95,False,False
1523,5548,7725,8,DealSeeker,132.8,False,False
1524,5554,106,8,DealSeeker,83.99,False,False
1525,5578,1467,8,DealSeeker,85.97,False,False
1526,5581,2398,8,DealSeeker,85.93,False,False
1527,5597,1034,8,DealSeeker,85.8,False,False
1528,5598,4217,8,DealSeeker,86.56,False,False
1529,5748,1147,8,DealSeeker,113.58,False,False
1530,5750,1964,8,DealSeeker,85.49,False,False
1531,5769,2552,8,DealSeeker,101.76,False,False
1532,5783,7326,8,DealSeeker,84.12,False,False
1533,5829,5851,8,DealSeeker,85.06,False,True
1534,5861,5159,8,DealSeeker,106.55,False,False
1535,6047,5984,8,DealSeeker,91.62,False,False
1536,6062,3331,8,DealSeeker,110.21,False,False
1537,6195,7936,8,DealSeeker,105.25,False,False
1538,6233,38,8,DealSeeker,82.82,False,False
1539,6534,4424,8,DealSeeker,94.16,False,False
1540,6596,3509,8,DealSeeker,96.95,False,False
1541,6634,3047,8,DealSeeker,84.06,False,False
1542,6923,2067,8,DealSeeker,93.98,False,False
1543,7032,2292,8,DealSeeker,100.19,False,False
1544,7039,6250,8,DealSeeker,127.95,False,False
1545,7138,5528,8,DealSeeker,92.54,False,False
1546,7402,5161,8,DealSeeker,130.08,False,False
1547,7418,7001,8,DealSeeker,104.36,False,False
1548,7498,127,8,DealSeeker,96.98,False,False
1549,7580,1775,8,DealSeeker,97.85,False,False
1550,7884,2980,8,DealSeeker,105.38,False,False
1551,7941,1185,8,DealSeeker,106.19,False,False
1552,7975,6881,8,DealSeeker,119.99,False,False
1553,8134,3694,8,Explorer,101.11,True,False
1554,8184,4513,8,Explorer,113.67,False,False
1555,8314,7375,8,Explorer,79.17,False,False
1556,8361,2024,8,Explorer,80.44,False,False
1557,8454,3274,8,Explorer,104.37,False,False
1558,8503,4398,8,Explorer,83.05,False,False
1559,8634,5136,8,Explorer,86.25,False,False
1560,8723,5648,8,Explorer,84.75,False,False
1561,8829,5063,8,Explorer,76.58,True,False
1562,8885,7056,8,Explorer,112.26,False,False
1563,9583,3085,8,Explorer,73.15,False,False
1564,9945,591,8,Explorer,111.65,False,False
1565,10065,2797,8,DealSeeker,107.51,False,False
1566,10079,4697,8,DealSeeker,107.53,False,False
1567,10126,1520,8,DealSeeker,135.31,False,False
1568,10296,4711,8,DealSeeker,114.54,False,False
1569,10351,2864,8,DealSeeker,91.22,False,False
1570,10529,7834,8,DealSeeker,108.82,False,False
1571,10629,7332,8,Explorer,87.65,False,False
1572,10636,1835,8,Explorer,107.26,False,False
1573,10796,206,8,Explorer,93.07,True,False
1574,10804,7716,8,Explorer,100.79,False,False
1575,10866,3414,8,Explorer,77.68,False,False
1576,11362,1200,8,Mission,222.7,False,False
1577,11412,2858,8,Mission,239.76,True,False
1578,39,1965,9,HVT,695.33,False,False
1579,43,3424,9,HVT,482.06,False,False
1580,64,2047,9,HVT,502.21,False,False
1581,86,989,9,HVT,593.47,False,False
1582,111,928,9,HVT,570.92,True,True
1583,175,1763,9,HVT,533.91,True,False
1584,201,4738,9,HVT,465.85,False,False
1585,203,4719,9,HVT,567.69,True,False
1586,207,1184,9,HVT,576.01,False,True
1587,213,2451,9,HVT,742.05,False,False
1588,217,4510,9,HVT,486.37,True,False
1589,219,2282,9,HVT,581.0,True,False
1590,243,1268,9,HVT,477.11,False,False
1591,244,1202,9,HVT,631.0,True,False
1592,245,3906,9,HVT,688.1,True,False
1593,322,290,9,HVT,602.5,False,False
1594,332,2324,9,HVT,708.96,False,False
1595,354,4359,9,HVT,478.21,False,False
1596,361,3657,9,HVT,684.01,False,False
1597,395,2473,9,HVT,503.8,False,False
1598,403,828,9,HVT,749.78,True,False
1599,412,4717,9,HVT,465.06,True,False
1600,421,514,9,HVT,646.41,False,False
1601,428,71,9,HVT,671.36,False,False
1602,431,1407,9,HVT,653.17,False,True
1603,434,4024,9,HVT,491.09,False,False
1604,437,2942,9,HVT,496.97,True,False
1605,476,4867,9,HVT,731.29,False,False
1606,485,2042,9,HVT,709.67,False,False
1607,489,1685,9,HVT,606.52,False,False
1608,491,993,9,HVT,747.7,False,True
1609,503,620,9,HVT,462.13,True,False
1610,531,1668,9,HVT,729.17,True,False
1611,546,4291,9,HVT,745.55,False,False
1612,707,2030,9,HVT,636.83,True,True
1613,709,1033,9,HVT,712.26,True,False
1614,720,1277,9,HVT,491.56,False,False
1615,740,1595,9,HVT,703.44,False,False
1616,814,2438,9,HVT,513.55,True,False
1617,847,598,9,HVT,578.47,False,False
1618,853,968,9,HVT,629.91,False,False
1619,914,3214,9,HVT,528.62,False,False
1620,927,2360,9,HVT,599.47,False,False
1621,1027,377,9,HVT,758.25,True,False
1622,1069,4531,9,HVT,508.3,False,False
1623,1070,417,9,HVT,686.28,False,False
1624,1074,2305,9,HVT,533.45,False,False
1625,1081,382,9,HVT,570.51,False,False
1626,1108,4301,9,HVT,546.77,False,False
1627,1158,4846,9,HVT,605.1,False,False
1628,1172,4803,9,HVT,523.57,True,False
1629,1189,590,9,HVT,646.21,False,True
1630,1194,3860,9,HVT,642.38,True,True
1631,1229,1117,9,HVT,647.04,True,False
1632,1253,7,9,HVT,678.69,True,False
1633,1257,4286,9,HVT,532.96,False,False
1634,1263,3987,9,HVT,542.74,False,False
1635,1299,3916,9,HVT,490.43,True,False
1636,1353,1263,9,HVT,669.12,False,False
1637,1360,4714,9,HVT,477.62,True,False
1638,1364,3024,9,HVT,611.46,False,False
1639,1409,1281,9,HVT,713.54,False,False
1640,1426,388,9,HVT,718.01,False,False
1641,1486,3470,9,HVT,495.36,False,False
1642,1493,3059,9,HVT,484.59,False,False
1643,1501,1702,9,Mission,283.62,True,True
1644,1588,263,9,Mission,325.14,True,False
1645,1602,1520,9,Mission,207.72,False,False
1646,1662,3846,9,Mission,265.98,False,False
1647,1663,3924,9,Mission,334.38,False,False
1648,1668,193,9,Mission,263.69,True,False
1649,1723,3942,9,Mission,285.39,False,False
1650,1744,265,9,Mission,307.69,False,False
1651,1780,211,9,Mission,232.29,False,False
1652,1790,4946,9,Mission,210.02,False,False
1653,1814,2229,9,Mission,224.35,False,False
1654,1825,845,9,Mission,295.25,False,False
1655,1864,3024,9,Mission,268.49,False,False
1656,1880,4599,9,Mission,274.76,False,False
1657,1885,718,9,Mission,246.63,False,False
1658,1891,460,9,Mission,265.42,False,False
1659,1897,3111,9,Mission,289.74,False,False
1660,1900,170,9,Mission,329.26,False,False
1661,1912,1799,9,Mission,272.68,False,False
1662,1929,2310,9,Mission,267.08,True,False
1663,1978,61,9,Mission,207.85,False,False
1664,1997,2289,9,Mission,212.65,False,False
1665,2012,1422,9,Mission,219.98,False,False
1666,2018,2386,9,Mission,238.68,False,False
1667,2050,3615,9,Mission,268.8,False,False
1668,2076,4930,9,Mission,320.98,True,False
1669,2135,1703,9,Mission,232.61,False,False
1670,2148,3996,9,Mission,271.85,False,False
1671,2186,3303,9,Mission,319.33,False,False
1672,2205,4553,9,Mission,227.53,False,False
1673,2242,4718,9,Mission,335.71,False,False
1674,2259,1174,9,Mission,236.5,False,False
1675,2294,4505,9,Mission,335.73,True,False
1676,2299,2652,9,Mission,291.48,False,False
1677,2311,2381,9,Mission,206.8,False,False
1678,2411,629,9,Mission,293.26,False,True
1679,2421,1436,9,Mission,263.91,False,False
1680,2433,4059,9,Mission,262.65,False,False
1681,2457,897,9,Mission,339.43,False,False
1682,2514,20,9,Mission,277.0,False,False
1683,2557,3520,9,Mission,220.24,False,False
1684,2558,2928,9,Mission,243.28,False,False
1685,2594,1639,9,Mission,231.64,False,False
1686,2598,2971,9,Mission,341.25,False,False
1687,2634,1494,9,Mission,330.11,False,False
1688,2636,1620,9,Mission,317.08,False,False
1689,2651,4086,9,Mission,263.22,False,True
1690,2664,1345,9,Mission,275.58,False,False
1691,2671,3793,9,Mission,274.61,False,False
1692,2713,1792,9,Mission,217.73,False,False
1693,2733,4470,9,Mission,267.43,False,False
1694,2789,11,9,Mission,310.87,True,False
1695,2792,694,9,Mission,217.42,False,False
1696,2812,3114,9,Mission,300.8,False,False
1697,2820,775,9,Mission,321.01,False,False
1698,2833,3811,9,Mission,320.03,False,False
1699,2843,2671,9,Mission,252.04,False,False
1700,2871,4910,9,Mission,273.88,False,False
1701,2905,3883,9,Mission,220.43,False,False
1702,3019,24,9,Mission,285.37,False,False
1703,3020,2170,9,Mission,283.74,False,False
1704,3038,391,9,Mission,283.4,False,False
1705,3057,2534,9,Mission,310.26,False,False
1706,3126,1718,9,Mission,309.9,False,False
1707,3141,2043,9,Mission,297.5,False,False
1708,3147,1538,9,Mission,223.67,False,False
1709,3207,4857,9,Mission,214.5,False,False
1710,3250,774,9,Mission,218.94,False,False
1711,3251,2833,9,Mission,253.36,False,False
1712,3267,3215,9,Mission,219.09,False,False
1713,3298,1106,9,Mission,275.41,False,False
1714,3312,4517,9,Mission,261.55,False,False
1715,3331,1458,9,Mission,304.59,True,False
1716,3342,1277,9,Mission,337.08,False,False
1717,3414,2901,9,Mission,253.71,False,False
1718,3452,2874,9,Mission,269.97,False,False
1719,3495,2585,9,Mission,337.7,False,False
1720,3496,2101,9,Mission,326.36,False,False
1721,3551,2721,9,Mission,333.31,False,False
1722,3567,1436,9,Mission,333.55,False,False
1723,3583,1694,9,Mission,266.37,False,False
1724,3617,4739,9,Mission,208.97,False,False
1725,3625,1941,9,Mission,290.09,False,False
1726,3660,2674,9,Mission,209.75,False,False
1727,3681,880,9,Mission,276.92,False,False
1728,3702,2282,9,Mission,285.77,False,False
1729,3731,4137,9,Mission,313.84,False,False
1730,3773,2491,9,Mission,274.56,False,False
1731,3800,1584,9,Mission,298.51,False,False
1732,3835,4293,9,Mission,283.9,False,False
1733,3837,2917,9,Mission,221.02,False,False
1734,3849,3008,9,Mission,342.41,False,False
1735,3869,2215,9,Mission,276.09,False,False
1736,3942,1821,9,Mission,312.91,False,False
1737,3944,4287,9,Mission,323.51,False,False
1738,3968,2786,9,Mission,227.22,False,False
1739,3978,778,9,Mission,281.79,False,False
1740,3980,2603,9,Mission,305.28,False,False
1741,4202,2321,9,DealSeeker,118.39,True,False
1742,4291,1597,9,DealSeeker,90.07,False,False
1743,4296,6954,9,DealSeeker,124.0,False,False
1744,4365,2533,9,DealSeeker,119.24,False,False
1745,4385,7485,9,DealSeeker,105.69,False,False
1746,4464,2298,9,DealSeeker,93.39,False,False
1747,4477,5313,9,DealSeeker,125.6,False,False
1748,4510,1565,9,DealSeeker,106.23,False,False
1749,4516,499,9,DealSeeker,97.53,False,False
1750,4580,671,9,DealSeeker,104.63,False,False
1751,4593,7766,9,DealSeeker,100.88,False,False
1752,4615,3098,9,DealSeeker,128.78,False,False
1753,4694,7702,9,DealSeeker,116.19,False,False
1754,4795,2256,9,DealSeeker,127.2,False,False
1755,4884,5009,9,DealSeeker,127.85,False,False
1756,4952,4196,9,DealSeeker,122.14,False,False
1757,5114,1569,9,DealSeeker,88.57,False,False
1758,5144,2386,9,DealSeeker,83.7,False,False
1759,5155,3278,9,DealSeeker,111.21,False,False
1760,5315,4693,9,DealSeeker,113.95,False,False
1761,5481,2563,9,DealSeeker,87.76,False,False
1762,5733,2727,9,DealSeeker,130.66,False,False
1763,6002,348,9,DealSeeker,122.01,False,False
1764,6025,3361,9,DealSeeker,99.1,False,False
1765,6088,1173,9,DealSeeker,112.66,False,False
1766,6207,4057,9,DealSeeker,122.82,True,False
1767,6231,433,9,DealSeeker,89.9,True,False
1768,6239,4928,9,DealSeeker,88.47,False,False
1769,6249,3216,9,DealSeeker,92.09,False,False
1770,6283,7346,9,DealSeeker,124.16,False,False
1771,6294,2587,9,DealSeeker,90.42,False,False
1772,6352,5085,9,DealSeeker,93.58,False,False
1773,6356,562,9,DealSeeker,109.46,False,False
1774,6609,30,9,DealSeeker,101.65,False,False
1775,6735,6298,9,DealSeeker,127.6,False,False
1776,6736,7942,9,DealSeeker,103.25,False,False
1777,6746,5294,9,DealSeeker,115.81,False,False
1778,6793,7397,9,DealSeeker,101.43,False,False
1779,6800,7955,9,DealSeeker,101.64,False,False
1780,6875,243,9,DealSeeker,130.6,False,False
1781,6967,6858,9,DealSeeker,121.08,False,False
1782,6980,769,9,DealSeeker,118.62,False,False
1783,6986,686,9,DealSeeker,105.95,False,False
1784,7029,3905,9,DealSeeker,106.36,False,False
1785,7190,3027,9,DealSeeker,131.5,False,False
1786,7233,4931,9,DealSeeker,97.05,False,False
1787,7297,1258,9,DealSeeker,107.11,False,False
1788,7324,1590,9,DealSeeker,93.7,False,False
1789,7550,5945,9,DealSeeker,90.07,False,False
1790,7615,5587,9,DealSeeker,85.71,False,False
1791,7711,4475,9,DealSeeker,82.99,False,False
1792,7748,2774,9,DealSeeker,112.36,False,False
1793,7755,1668,9,DealSeeker,94.05,False,False
1794,7763,6382,9,DealSeeker,89.12,False,False
1795,7767,2739,9,DealSeeker,92.97,False,False
1796,7777,5704,9,DealSeeker,89.65,True,False
1797,7819,5424,9,DealSeeker,97.13,False,False
1798,7930,1993,9,DealSeeker,123.95,False,False
1799,8057,6915,9,Explorer,102.63,False,False
1800,8063,7685,9,Explorer,114.84,False,False
1801,8144,2267,9,Explorer,81.8,False,False
1802,8385,2190,9,Explorer,104.55,False,False
1803,8404,5007,9,Explorer,102.05,False,False
1804,8409,5501,9,Explorer,91.23,False,False
1805,8430,7905,9,Explorer,113.54,False,False
1806,8482,3000,9,Explorer,83.79,False,False
1807,8592,1338,9,Explorer,89.9,False,False
1808,8631,4257,9,Explorer,98.29,False,False
1809,8837,7606,9,Explorer,94.58,False,False
1810,8921,3353,9,Explorer,74.55,False,False
1811,9029,6238,9,Explorer,96.21,False,False
1812,9059,4801,9,Explorer,82.89,False,False
1813,9153,5430,9,Explorer,113.51,True,False
1814,9162,3171,9,Explorer,115.27,False,False
1815,9199,7229,9,Explorer,109.6,True,False
1816,9276,5860,9,Explorer,103.57,False,False
1817,9359,909,9,Explorer,103.01,False,False
1818,9551,351,9,Explorer,99.63,False,False
1819,9965,2854,9,Explorer,70.29,False,False
1820,9973,105,9,Explorer,91.53,False,False
1821,9975,4974,9,Explorer,93.5,False,False
1822,10152,1478,9,DealSeeker,109.19,False,False
1823,10334,7967,9,DealSeeker,130.28,False,False
1824,10336,4468,9,DealSeeker,91.95,False,False
