listing_id,category,tier,avg_review_score,onboarded_week,city_tier,has_landmark_tag,amenities_complete
4641,boutique,premium,4.42,4,tier2,False,True
4642,boutique,premium,4.42,1,tier1,False,False
4643,boutique,premium,4.7,3,resort,False,True
4644,boutique,premium,4.72,1,resort,True,False
4645,boutique,premium,4.31,4,tier1,False,True
4646,boutique,premium,4.43,3,tier2,True,False
4647,boutique,premium,3.87,2,tier1,False,True
4648,boutique,premium,4.3,2,resort,False,False
4649,boutique,premium,4.42,1,tier1,False,True
4650,boutique,premium,4.25,3,tier2,False,True
4651,boutique,premium,3.88,1,resort,False,True
4652,boutique,premium,4.44,2,tier1,True,True
4653,boutique,premium,3.82,3,resort,True,False
4654,boutique,premium,4.58,3,resort,False,True
4655,boutique,premium,3.8,3,tier2,True,False
4656,boutique,premium,4.04,4,tier2,False,True
4657,boutique,premium,4.32,4,tier1,False,True
4658,boutique,premium,4.32,4,tier1,False,False
4659,boutique,premium,4.84,3,tier1,False,True
4660,boutique,premium,4.62,4,resort,False,False
4661,boutique,premium,4.78,3,tier1,False,True
4662,boutique,premium,4.04,1,resort,True,True
4663,boutique,premium,4.08,4,tier1,False,True
4664,boutique,premium,4.71,4,resort,False,True
4665,boutique,premium,4.3,1,tier1,True,True
4666,boutique,premium,4.76,2,tier1,True,True
4667,boutique,premium,3.9,3,tier2,True,False
4668,boutique,premium,4.28,3,tier2,False,True
4669,boutique,premium,4.88,1,tier1,True,True
4670,boutique,premium,3.94,4,tier1,True,False
4671,boutique,premium,4.05,3,resort,False,True
4672,boutique,premium,4.55,1,tier2,False,True
4673,boutique,premium,3.96,2,tier1,True,True
4674,boutique,premium,4.46,3,resort,True,False
4675,boutique,premium,4.82,3,resort,True,True
4676,boutique,premium,4.23,1,resort,False,False
4677,boutique,premium,4.31,1,tier1,False,False
4678,boutique,premium,4.85,1,tier1,False,False
4679,boutique,premium,4.87,3,tier1,False,False
4680,boutique,premium,4.37,2,tier2,False,False
4681,boutique,premium,3.88,2,tier1,False,True
4682,boutique,premium,4.01,4,tier1,False,True
4683,boutique,premium,4.8,1,tier2,True,True
4684,boutique,premium,4.17,4,tier2,False,False
4685,boutique,premium,4.76,2,tier1,False,True
4686,boutique,premium,4.21,4,tier2,False,True
4687,boutique,premium,4.25,4,tier1,False,False
4688,boutique,premium,3.99,2,resort,False,True
4689,boutique,premium,4.57,1,resort,True,True
4690,boutique,premium,4.14,2,tier1,False,False
4691,boutique,premium,4.45,4,resort,False,True
4692,boutique,premium,4.22,2,resort,False,True
4693,boutique,premium,4.67,3,tier1,True,True
4694,boutique,premium,4.5,4,tier1,False,True
4695,boutique,premium,4.26,3,resort,True,True
4696,boutique,premium,4.37,2,tier2,False,True
4697,boutique,premium,3.88,4,tier2,True,True
4698,boutique,premium,4.48,4,tier1,False,True
4699,boutique,premium,4.62,1,resort,False,True
4700,boutique,premium,4.23,4,resort,False,False
4701,boutique,premium,4.69,2,tier2,True,True
4702,boutique,premium,4.64,2,resort,False,True
4703,boutique,premium,4.63,3,tier1,False,True
4704,boutique,premium,4.24,4,tier1,False,True
4705,boutique,premium,3.85,2,tier2,True,True
4706,boutique,premium,4.3,1,tier1,False,True
4707,boutique,premium,4.67,3,tier1,True,True
4708,boutique,premium,4.4,1,tier1,False,True
4709,boutique,premium,4.87,3,tier2,True,True
4710,boutique,premium,4.9,3,resort,False,True
4711,boutique,premium,4.1,1,tier1,False,False
4712,boutique,premium,4.56,4,tier2,False,False
4713,boutique,premium,4.11,1,tier2,False,True
4714,boutique,premium,4.71,2,tier2,False,True
4715,boutique,premium,4.67,2,tier1,True,False
4716,boutique,premium,4.84,2,tier2,False,True
4717,boutique,premium,4.16,1,tier2,False,False
4718,boutique,premium,4.21,3,tier1,True,True
4719,boutique,premium,4.23,3,resort,False,False
4720,boutique,premium,4.43,1,tier1,True,True
4721,boutique,premium,3.92,1,resort,False,True
4722,boutique,premium,3.96,2,tier1,False,True
4723,boutique,premium,4.23,1,tier1,False,True
4724,boutique,premium,4.44,4,tier1,False,False
4725,boutique,premium,4.33,1,tier2,False,True
4726,boutique,premium,3.82,3,resort,True,True
4727,boutique,premium,4.46,4,tier2,False,True
4728,boutique,premium,4.08,1,resort,False,True
4729,boutique,premium,4.48,3,tier2,False,True
4730,boutique,premium,3.91,2,tier1,False,True
4731,boutique,premium,4.89,3,tier2,True,True
4732,boutique,premium,4.33,1,tier2,True,True
4733,boutique,premium,4.84,3,resort,True,True
4734,boutique,premium,4.11,1,tier2,True,True
4735,boutique,premium,4.23,1,tier1,False,True
4736,boutique,premium,3.84,4,tier1,True,True
4737,boutique,premium,4.51,2,resort,True,False
4738,boutique,premium,4.34,1,tier1,False,True
4739,boutique,premium,4.08,2,resort,True,False
4740,boutique,premium,4.16,4,resort,False,False
4741,boutique,premium,4.18,1,tier1,True,True
4742,boutique,premium,4.67,1,resort,False,True
4743,boutique,premium,4.79,2,tier1,False,True
4744,boutique,premium,4.41,2,tier2,True,True
4745,boutique,premium,4.13,1,tier1,False,True
4746,boutique,premium,4.29,3,tier1,True,False
4747,boutique,premium,4.42,4,tier1,False,True
4748,boutique,premium,4.25,2,tier2,True,True
4749,boutique,premium,4.29,3,tier2,False,True
4750,boutique,premium,4.43,2,resort,False,False
4751,boutique,premium,4.08,1,resort,True,False
4752,boutique,premium,4.28,3,resort,False,True
4753,boutique,premium,4.38,4,tier1,False,True
4754,boutique,premium,4.53,1,resort,False,True
4755,boutique,premium,4.05,1,tier1,False,False
4756,boutique,premium,4.01,2,tier1,False,True
4757,boutique,premium,4.84,4,tier1,False,True
4758,boutique,premium,4.84,4,tier1,True,True
4759,boutique,premium,4.87,2,tier1,True,True
4760,boutique,premium,4.01,4,tier1,True,True
4761,boutique,premium,4.49,3,tier1,True,True
4762,boutique,premium,4.78,3,resort,False,False
4763,boutique,premium,4.4,4,resort,True,True
4764,boutique,premium,4.3,1,tier2,False,True
4765,boutique,premium,4.53,3,tier1,False,False
4766,boutique,premium,3.93,4,tier1,True,True
4767,boutique,premium,4.07,3,resort,False,True
4768,boutique,premium,4.72,2,tier1,False,True
4769,boutique,premium,4.21,3,tier1,True,True
4770,boutique,premium,4.8,4,resort,True,False
4771,boutique,premium,4.17,3,resort,False,True
4772,boutique,premium,4.86,2,tier2,False,True
4773,boutique,premium,3.81,4,tier1,False,True
4774,boutique,premium,3.84,3,tier1,True,True
4775,boutique,premium,4.32,3,tier1,False,True
4776,boutique,premium,3.86,3,resort,False,True
4777,boutique,premium,4.62,2,resort,True,False
4778,boutique,premium,4.46,3,tier2,False,True
4779,boutique,premium,4.27,4,tier1,False,True
4780,boutique,premium,3.95,1,tier2,False,False
4781,boutique,premium,3.92,1,tier1,True,False
4782,boutique,premium,4.8,4,tier1,True,True
4783,boutique,premium,4.06,1,resort,False,True
4784,boutique,premium,4.54,4,tier1,True,True
4785,boutique,premium,4.68,4,tier2,False,True
4786,boutique,premium,4.37,3,tier1,False,True
4787,boutique,premium,4.6,2,tier2,False,True
4788,boutique,premium,3.93,2,resort,True,True
4789,boutique,premium,4.01,1,resort,False,True
4790,boutique,premium,4.37,2,tier1,False,False
4791,boutique,premium,3.8,3,resort,True,False
4792,boutique,premium,3.89,4,tier2,False,True
4793,boutique,premium,4.26,1,resort,False,True
4794,boutique,premium,4.55,1,tier2,False,True
4795,boutique,premium,4.56,2,tier1,True,True
4796,boutique,premium,4.62,1,tier1,False,True
4797,boutique,premium,4.87,2,resort,False,True
4798,boutique,premium,4.21,4,tier2,False,True
4799,boutique,premium,4.45,3,tier1,True,True
4800,boutique,premium,4.15,3,tier2,False,True
4801,boutique,premium,4.62,4,resort,True,True
4802,boutique,premium,4.65,3,tier2,False,True
4803,boutique,premium,4.25,3,tier2,False,False
4804,boutique,premium,4.12,4,resort,True,True
4805,boutique,premium,4.73,2,tier2,False,True
4806,boutique,premium,4.84,3,tier1,True,True
4807,boutique,premium,4.35,2,tier2,True,True
4808,boutique,premium,4.61,1,tier1,False,True
4809,boutique,premium,4.15,3,tier1,True,False
4810,boutique,premium,4.68,2,tier1,True,False
4811,boutique,premium,3.8,3,resort,True,True
4812,boutique,premium,4.19,3,tier1,True,False
4813,boutique,premium,4.85,3,tier1,True,True
4814,boutique,premium,4.8,2,tier2,False,True
4815,boutique,premium,4.39,1,tier2,False,True
4816,boutique,premium,4.12,3,tier1,True,True
4817,boutique,premium,4.14,4,tier2,True,True
4818,boutique,premium,3.83,1,resort,False,False
4819,boutique,premium,4.76,3,resort,False,True
4820,boutique,premium,4.9,4,resort,False,True
4821,boutique,premium,4.37,3,tier1,True,True
4822,boutique,premium,4.41,4,resort,True,True
4823,boutique,premium,4.78,1,tier1,False,True
4824,boutique,premium,4.18,4,resort,True,True
4825,boutique,premium,4.67,4,resort,False,False
4826,boutique,premium,4.85,3,tier2,True,True
4827,boutique,premium,4.05,2,resort,True,True
4828,boutique,premium,4.41,4,tier1,False,True
4829,boutique,premium,4.33,4,resort,True,True
4830,boutique,premium,4.74,3,resort,False,False
4831,boutique,premium,3.99,3,tier1,False,True
4832,boutique,premium,4.64,2,tier1,False,False
4833,boutique,premium,4.18,4,tier1,False,True
4834,boutique,premium,4.22,3,tier1,False,True
4835,boutique,premium,4.64,1,resort,False,True
4836,boutique,premium,4.69,4,resort,False,True
4837,boutique,premium,3.94,4,tier1,False,True
4838,boutique,premium,4.28,3,tier1,False,True
4839,boutique,premium,4.49,4,resort,False,True
4840,boutique,premium,4.65,1,tier1,False,True
4841,boutique,premium,4.77,2,resort,True,True
4842,boutique,premium,4.16,1,tier1,False,True
4843,boutique,premium,4.17,2,tier2,False,True
4844,boutique,premium,4.85,1,tier1,False,True
4845,boutique,premium,4.46,1,resort,True,False
4846,boutique,premium,4.27,4,resort,False,True
4847,boutique,premium,4.73,4,tier2,False,True
4848,boutique,premium,4.67,1,tier2,True,True
4849,boutique,premium,4.64,4,tier1,False,True
4850,boutique,premium,4.54,2,tier1,False,True
4851,boutique,premium,4.27,4,resort,True,True
4852,boutique,premium,4.24,3,resort,False,False
4853,boutique,premium,4.58,1,tier1,False,True
4854,boutique,premium,4.78,1,resort,False,False
4855,boutique,premium,4.54,4,resort,False,True
4856,boutique,premium,4.5,1,tier1,False,True
4857,boutique,premium,4.44,4,tier1,False,True
4858,boutique,premium,4.61,4,tier1,False,True
4859,boutique,premium,4.83,1,tier1,False,False
4860,boutique,premium,4.73,1,tier1,False,True
4861,boutique,premium,4.19,2,resort,False,True
4862,boutique,premium,3.93,4,tier1,True,False
4863,boutique,premium,4.57,2,tier2,False,True
4864,boutique,premium,4.29,4,tier2,True,False
4865,boutique,premium,4.23,4,tier1,False,True
4866,boutique,premium,4.31,2,tier2,False,True
4867,boutique,premium,4.24,2,tier1,True,False
4868,boutique,premium,4.75,1,resort,False,True
4869,boutique,premium,4.34,1,tier1,False,True
4870,boutique,premium,3.87,4,resort,True,False
4871,boutique,premium,4.4,3,resort,True,True
4872,boutique,premium,4.42,2,resort,False,True
4873,boutique,premium,4.86,4,tier1,False,True
4874,boutique,premium,4.46,4,tier1,False,True
4875,boutique,premium,4.64,1,tier1,True,True
4876,boutique,premium,4.55,2,tier1,False,False
4877,boutique,premium,4.68,1,tier2,False,True
4878,boutique,premium,4.72,4,tier1,False,True
4879,boutique,premium,4.71,1,tier2,False,True
4880,boutique,premium,4.03,3,tier2,True,True
4881,boutique,premium,4.4,1,tier1,False,True
4882,boutique,premium,4.78,1,resort,False,False
4883,boutique,premium,3.91,1,tier2,False,True
4884,boutique,premium,3.96,3,tier1,True,False
4885,boutique,premium,3.86,4,resort,False,True
4886,boutique,premium,4.83,1,tier1,True,True
4887,boutique,premium,4.47,2,resort,False,True
4888,boutique,premium,4.33,4,tier1,False,True
4889,boutique,premium,4.34,3,tier1,False,True
4890,boutique,premium,4.17,2,tier2,False,True
4891,boutique,premium,4.9,1,tier1,False,True
4892,boutique,premium,4.36,4,tier1,True,True
4893,boutique,premium,4.26,1,tier1,False,True
4894,boutique,premium,4.39,2,tier2,False,True
4895,boutique,premium,4.73,3,tier1,True,True
4896,boutique,premium,4.77,4,resort,False,False
4897,boutique,premium,3.93,4,tier1,False,True
4898,boutique,premium,4.14,4,tier2,False,True
4899,boutique,premium,4.68,4,tier2,True,True
4900,boutique,premium,3.93,2,tier1,False,True
4901,boutique,premium,4.5,2,resort,False,False
4902,boutique,premium,4.05,1,tier1,True,False
4903,boutique,premium,4.9,1,tier1,True,True
4904,boutique,premium,4.07,2,tier1,True,True
4905,boutique,premium,4.87,4,tier2,False,True
4906,boutique,premium,4.33,4,resort,False,True
4907,boutique,premium,4.52,3,tier1,False,True
4908,boutique,premium,4.28,2,resort,False,True
4909,boutique,premium,3.9,1,resort,False,True
4910,boutique,premium,4.5,4,resort,False,True
4911,boutique,premium,4.87,2,tier1,False,True
4912,boutique,premium,4.27,3,tier2,False,True
4913,boutique,premium,4.4,4,tier1,False,True
4914,boutique,premium,4.4,1,resort,False,True
4915,boutique,premium,4.37,4,tier1,True,True
4916,boutique,premium,4.66,2,resort,False,True
4917,boutique,premium,4.48,3,tier2,False,True
4918,boutique,premium,4.32,1,tier2,False,True
4919,boutique,premium,4.21,2,tier2,True,False
4920,boutique,premium,4.58,3,tier1,False,False
4921,boutique,premium,4.52,1,tier1,False,True
4922,boutique,premium,4.08,3,tier1,False,True
4923,boutique,premium,3.89,2,tier1,False,True
4924,boutique,premium,4.89,4,tier1,False,True
4925,boutique,premium,4.66,2,resort,False,True
4926,boutique,premium,4.12,3,resort,True,False
4927,boutique,premium,4.66,4,tier1,False,False
4928,boutique,premium,4.03,4,tier2,False,True
4929,boutique,premium,4.69,2,resort,True,True
4930,boutique,premium,3.95,4,tier2,False,True
4931,boutique,premium,4.78,1,tier1,True,True
4932,boutique,premium,3.83,1,tier1,False,True
4933,boutique,premium,3.89,4,resort,False,True
4934,boutique,premium,4.21,1,tier1,True,True
4935,boutique,premium,4.86,2,tier1,False,False
4936,boutique,premium,3.91,3,tier1,False,True
4937,boutique,premium,4.62,1,tier1,False,False
4938,boutique,premium,3.88,2,tier2,False,True
4939,boutique,premium,4.07,2,tier2,False,True
4940,boutique,premium,4.9,4,resort,False,True
4941,boutique,premium,4.02,1,tier1,False,False
4942,boutique,premium,4.19,4,tier1,True,True
4943,boutique,premium,4.11,4,tier1,False,True
4944,boutique,premium,4.13,1,tier2,True,True
4945,boutique,premium,3.97,2,tier1,False,True
4946,boutique,premium,3.92,1,resort,False,True
4947,boutique,premium,4.46,1,resort,False,True
4948,boutique,premium,4.84,3,tier1,False,False
4949,boutique,premium,3.9,2,resort,True,True
4950,boutique,premium,3.96,4,resort,False,True
4951,boutique,premium,3.95,3,tier2,False,True
4952,boutique,premium,3.89,2,tier1,False,True
4953,boutique,premium,4.65,2,tier1,True,True
4954,boutique,premium,4.55,3,tier1,False,True
4955,boutique,premium,4.55,2,resort,True,True
4956,boutique,premium,4.65,2,resort,False,True
4957,boutique,premium,4.64,1,tier1,False,True
4958,boutique,premium,4.31,2,tier1,True,False
4959,boutique,premium,3.85,2,tier1,False,True
4960,boutique,premium,4.36,3,resort,True,True
4961,boutique,premium,4.52,3,tier1,True,True
4962,boutique,premium,4.01,2,tier1,False,True
4963,boutique,premium,4.53,1,tier1,False,True
4964,boutique,premium,3.99,1,tier1,True,False
4965,boutique,premium,4.62,3,tier1,False,True
4966,boutique,premium,3.99,3,tier2,False,True
4967,boutique,premium,4.81,2,tier1,True,True
4968,boutique,premium,4.08,1,tier1,False,True
4969,boutique,premium,4.76,2,resort,True,True
4970,boutique,premium,3.89,1,tier1,False,True
4971,boutique,premium,3.85,4,tier1,True,False
4972,boutique,premium,4.21,4,resort,True,True
4973,boutique,premium,4.76,1,tier1,False,False
4974,boutique,premium,4.83,2,tier1,True,True
4975,boutique,premium,3.94,1,resort,False,True
4976,boutique,premium,4.28,2,tier2,False,False
4977,boutique,premium,4.48,2,tier1,False,True
4978,boutique,premium,4.56,4,tier2,True,True
4979,boutique,premium,4.07,3,resort,False,True
4980,boutique,premium,4.72,2,tier1,True,True
4981,boutique,premium,4.32,2,resort,False,True
4982,boutique,premium,4.51,2,tier1,False,False
4983,boutique,premium,4.23,1,resort,False,True
4984,boutique,premium,4.52,3,resort,False,True
4985,boutique,premium,4.35,1,resort,False,True
4986,boutique,premium,4.22,1,resort,False,True
4987,boutique,premium,4.19,1,resort,False,False
4988,boutique,premium,4.26,4,tier1,True,True
4989,boutique,premium,4.1,1,tier1,False,True
4990,boutique,premium,4.18,1,tier2,False,False
4991,boutique,premium,4.26,4,tier1,True,True
4992,boutique,premium,4.0,2,tier1,True,True
4993,boutique,premium,4.21,1,resort,False,False
4994,boutique,premium,4.01,3,tier1,False,True
4995,boutique,premium,4.3,4,tier1,False,False
4996,boutique,premium,4.31,4,tier1,False,True
4997,boutique,premium,4.08,3,tier2,False,False
4998,boutique,premium,3.94,3,tier1,False,True
4999,boutique,premium,4.35,4,tier2,False,True
5000,boutique,premium,4.19,2,resort,True,True
5001,homestay,budget,4.36,1,tier1,False,False
5002,homestay,budget,4.72,1,tier2,False,True
5003,homestay,budget,4.87,1,resort,False,True
5004,homestay,budget,4.08,3,tier1,False,True
5005,homestay,budget,4.74,2,tier2,False,True
5006,homestay,budget,4.68,2,tier1,False,True
5007,homestay,budget,4.68,1,tier1,False,True
5008,homestay,budget,4.55,2,tier1,False,True
5009,homestay,budget,4.67,3,tier1,True,True
5010,homestay,budget,4.31,1,tier2,False,False
5011,homestay,budget,4.81,2,resort,True,True
5012,homestay,budget,4.65,4,tier1,True,True
5013,homestay,budget,4.27,3,tier1,False,False
5014,homestay,budget,4.02,4,tier2,False,True
5015,homestay,budget,4.16,1,tier1,False,True
5016,homestay,budget,4.41,3,tier2,False,True
5017,homestay,budget,4.73,2,tier1,True,True
5018,homestay,budget,4.43,3,tier1,True,True
5019,homestay,budget,4.22,2,tier2,False,True
5020,homestay,budget,3.88,1,tier1,False,True
5021,homestay,budget,4.0,2,tier1,False,False
5022,homestay,budget,4.43,3,tier2,False,True
5023,homestay,budget,4.62,2,resort,True,True
5024,homestay,budget,4.14,2,tier2,True,True
5025,homestay,budget,4.78,2,tier1,True,True
5026,homestay,budget,3.87,2,resort,False,True
5027,homestay,budget,4.89,3,tier2,True,True
5028,homestay,budget,4.32,2,tier2,True,True
5029,homestay,budget,4.36,2,tier1,False,True
5030,homestay,budget,4.08,4,tier1,False,True
5031,homestay,budget,4.35,2,resort,True,False
5032,homestay,budget,4.51,3,tier2,True,False
5033,homestay,budget,4.62,1,tier1,False,False
5034,homestay,budget,4.9,3,tier2,False,True
5035,homestay,budget,4.49,4,tier1,False,True
5036,homestay,budget,4.41,4,tier1,False,False
5037,homestay,budget,3.96,1,resort,False,True
5038,homestay,budget,4.82,2,resort,False,False
5039,homestay,budget,4.68,2,resort,False,True
5040,homestay,budget,3.99,4,tier2,True,False
5041,homestay,budget,4.36,2,tier2,True,True
5042,homestay,budget,3.9,3,tier1,False,False
5043,homestay,budget,4.44,3,resort,True,True
5044,homestay,budget,4.41,2,tier1,False,True
5045,homestay,budget,4.56,2,tier1,False,True
5046,homestay,budget,4.66,3,tier2,False,True
5047,homestay,budget,4.7,4,tier1,False,True
5048,homestay,budget,3.91,2,tier1,False,True
5049,homestay,budget,4.31,1,tier1,True,True
5050,homestay,budget,4.0,1,tier1,True,True
5051,homestay,budget,4.86,3,tier2,False,True
5052,homestay,budget,3.82,4,tier2,True,False
5053,homestay,budget,4.77,4,tier1,False,False
5054,homestay,budget,3.94,4,tier1,True,True
5055,homestay,budget,4.34,4,tier2,False,True
5056,homestay,budget,4.72,1,tier2,False,True
5057,homestay,budget,3.92,1,resort,False,True
5058,homestay,budget,4.6,4,tier1,False,True
5059,homestay,budget,4.47,2,resort,False,True
5060,homestay,budget,4.17,4,tier1,False,True
5061,homestay,budget,3.91,1,tier2,False,True
5062,homestay,budget,4.09,3,tier2,True,False
5063,homestay,budget,4.09,2,resort,False,True
5064,homestay,budget,3.8,1,resort,True,True
5065,homestay,budget,4.26,3,tier1,False,False
5066,homestay,budget,3.86,4,tier1,False,True
5067,homestay,budget,4.18,4,tier2,True,False
5068,homestay,budget,3.8,2,tier1,False,True
5069,homestay,budget,4.17,1,tier1,False,True
5070,homestay,budget,4.08,3,resort,False,True
5071,homestay,budget,4.55,2,tier1,False,True
5072,homestay,budget,4.22,2,tier1,False,True
5073,homestay,budget,3.82,1,tier1,False,True
5074,homestay,budget,4.86,3,resort,False,True
5075,homestay,budget,4.43,2,resort,False,True
5076,homestay,budget,4.45,4,tier2,False,False
5077,homestay,budget,4.56,2,tier1,False,True
5078,homestay,budget,4.22,2,resort,True,False
5079,homestay,budget,4.16,1,tier1,False,True
5080,homestay,budget,4.18,1,tier1,False,True
5081,homestay,budget,3.88,2,tier1,False,False
5082,homestay,budget,4.51,2,tier1,True,True
5083,homestay,budget,4.09,2,tier1,False,True
5084,homestay,budget,3.9,1,tier1,False,True
5085,homestay,budget,4.17,2,tier1,False,True
5086,homestay,budget,4.22,3,tier2,False,True
5087,homestay,budget,4.41,3,tier1,True,True
5088,homestay,budget,4.72,3,tier1,True,True
5089,homestay,budget,4.25,2,tier1,False,True
5090,homestay,budget,4.28,2,tier1,True,True
5091,homestay,budget,4.34,3,tier2,False,False
5092,homestay,budget,4.69,3,tier1,False,True
5093,homestay,budget,4.49,4,resort,False,True
5094,homestay,budget,3.98,1,tier2,False,True
5095,homestay,budget,4.42,2,resort,False,False
5096,homestay,budget,4.77,1,tier1,True,True
5097,homestay,budget,4.07,4,tier1,True,False
5098,homestay,budget,4.32,2,tier1,False,True
5099,homestay,budget,4.66,2,resort,False,True
5100,homestay,budget,3.93,4,tier1,False,True
5101,homestay,budget,4.65,4,resort,False,True
5102,homestay,budget,4.49,3,tier2,True,False
5103,homestay,budget,4.45,2,resort,False,True
5104,homestay,budget,4.32,1,tier1,False,False
5105,homestay,budget,4.7,4,tier1,False,True
5106,homestay,budget,4.27,4,tier1,False,True
5107,homestay,budget,4.03,1,resort,False,True
5108,homestay,budget,4.68,4,tier2,False,True
5109,homestay,budget,3.91,2,tier1,True,True
5110,homestay,budget,4.68,2,resort,True,True
5111,homestay,budget,4.43,3,tier1,True,True
5112,homestay,budget,4.34,2,resort,False,True
5113,homestay,budget,4.89,1,tier1,True,True
5114,homestay,budget,4.23,2,tier1,False,True
5115,homestay,budget,4.66,2,resort,True,True
5116,homestay,budget,4.53,4,tier2,False,False
5117,homestay,budget,3.99,2,tier1,False,True
5118,homestay,budget,4.03,1,tier1,False,True
5119,homestay,budget,4.7,3,tier2,False,True
5120,homestay,budget,3.9,4,tier1,False,True
5121,homestay,budget,4.21,2,tier1,False,True
5122,homestay,budget,4.64,1,tier1,False,True
5123,homestay,budget,4.36,2,tier1,False,True
5124,homestay,budget,4.39,3,tier1,False,True
5125,homestay,budget,4.0,2,tier1,False,True
5126,homestay,budget,4.75,3,resort,False,True
5127,homestay,budget,4.44,2,tier1,True,True
5128,homestay,budget,4.73,3,tier1,False,False
5129,homestay,budget,4.19,3,tier1,False,True
5130,homestay,budget,4.39,1,resort,False,True
5131,homestay,budget,4.14,2,tier2,False,False
5132,homestay,budget,4.67,4,tier1,False,True
5133,homestay,budget,3.91,1,tier1,True,False
5134,homestay,budget,4.17,3,tier1,False,True
5135,homestay,budget,4.67,3,tier1,True,True
5136,homestay,budget,4.49,4,tier2,True,True
5137,homestay,budget,4.01,2,tier1,False,True
5138,homestay,budget,4.6,2,tier1,True,False
5139,homestay,budget,4.48,2,tier2,False,True
5140,homestay,budget,4.39,1,tier1,False,True
5141,homestay,budget,4.86,2,tier1,False,False
5142,homestay,budget,3.84,4,tier2,True,True
5143,homestay,budget,4.32,3,tier2,False,True
5144,homestay,budget,4.15,3,resort,False,True
5145,homestay,budget,4.27,1,tier2,True,True
5146,homestay,budget,4.15,4,tier2,True,False
5147,homestay,budget,4.44,2,resort,True,True
5148,homestay,budget,4.36,2,resort,False,True
5149,homestay,budget,4.88,1,tier2,False,True
5150,homestay,budget,4.37,3,resort,False,True
5151,homestay,budget,4.2,4,tier2,False,False
5152,homestay,budget,4.4,1,tier1,False,True
5153,homestay,budget,4.07,1,tier2,False,True
5154,homestay,budget,4.77,1,tier2,False,True
5155,homestay,budget,4.22,4,tier1,False,True
5156,homestay,budget,4.58,3,tier2,False,True
5157,homestay,budget,4.72,1,tier2,False,False
5158,homestay,budget,4.15,2,tier1,False,False
5159,homestay,budget,4.35,4,tier1,True,True
5160,homestay,budget,4.21,2,tier1,False,True
5161,homestay,budget,4.1,3,resort,False,True
5162,homestay,budget,4.14,3,tier1,False,True
5163,homestay,budget,4.8,2,tier2,False,True
5164,homestay,budget,4.56,3,resort,False,True
5165,homestay,budget,4.58,4,tier1,False,True
5166,homestay,budget,4.24,4,tier1,False,True
5167,homestay,budget,4.37,2,tier2,False,True
5168,homestay,budget,4.88,4,tier2,True,True
5169,homestay,budget,4.31,3,tier1,False,True
5170,homestay,budget,3.88,1,tier1,True,True
5171,homestay,budget,4.07,1,tier1,False,True
5172,homestay,budget,4.3,4,tier1,False,False
5173,homestay,budget,4.59,4,tier1,False,False
5174,homestay,budget,4.67,4,tier1,True,True
5175,homestay,budget,4.34,4,tier1,False,True
5176,homestay,budget,4.47,4,resort,False,True
5177,homestay,budget,4.78,3,tier2,True,True
5178,homestay,budget,4.07,2,tier1,False,False
5179,homestay,budget,3.8,2,tier1,True,False
5180,homestay,budget,4.07,2,tier2,False,True
5181,homestay,budget,3.89,1,tier1,False,True
5182,homestay,budget,3.94,1,tier2,True,True
5183,homestay,budget,4.78,1,tier1,False,True
5184,homestay,budget,4.14,4,resort,False,True
5185,homestay,budget,4.72,3,tier1,False,True
5186,homestay,budget,4.24,3,tier2,False,True
5187,homestay,budget,4.66,1,tier2,False,True
5188,homestay,budget,4.7,4,tier1,True,True
5189,homestay,budget,4.36,2,tier2,False,True
5190,homestay,budget,4.53,1,tier1,False,True
5191,homestay,budget,4.14,3,tier1,False,False
5192,homestay,budget,4.33,1,tier1,True,False
5193,homestay,budget,3.97,4,tier2,True,True
5194,homestay,budget,4.38,3,tier1,False,True
5195,homestay,budget,4.16,1,tier2,False,False
5196,homestay,budget,4.66,3,tier2,True,True
5197,homestay,budget,4.77,2,tier1,False,True
5198,homestay,budget,4.87,2,tier2,False,False
5199,homestay,budget,4.34,3,resort,False,True
5200,homestay,budget,4.06,3,tier2,False,True
5201,homestay,mid,3.61,5,tier2,False,False
5202,homestay,budget,3.75,8,tier1,False,False
5203,homestay,budget,3.67,8,tier1,False,False
5204,homestay,budget,3.5,7,tier2,False,False
5205,homestay,budget,4.03,7,tier2,False,False
5206,homestay,budget,3.11,6,tier2,False,False
5207,homestay,mid,3.76,8,resort,False,True
5208,homestay,budget,3.48,8,tier2,False,True
5209,homestay,mid,3.28,6,tier2,False,False
5210,homestay,budget,3.33,6,resort,False,True
5211,homestay,budget,4.08,6,resort,False,False
5212,homestay,budget,4.02,8,tier2,False,True
5213,homestay,mid,3.01,5,tier2,False,True
5214,homestay,budget,3.03,5,tier2,False,False
5215,homestay,mid,3.67,5,resort,False,True
5216,homestay,budget,3.31,6,resort,False,True
5217,homestay,budget,3.93,5,tier2,False,False
5218,homestay,budget,3.11,8,resort,False,False
5219,homestay,mid,3.79,6,tier1,False,True
5220,homestay,mid,2.98,8,tier2,False,True
5221,homestay,mid,3.89,7,tier2,False,False
5222,homestay,mid,3.74,8,tier2,False,True
5223,homestay,budget,3.62,6,tier1,False,False
5224,homestay,budget,3.03,8,tier1,False,True
5225,homestay,budget,3.53,8,tier1,False,True
5226,homestay,mid,3.04,7,tier1,False,False
5227,homestay,mid,3.21,7,tier1,False,True
