session_id,user_id,week,cohort,search_query_type,listing_category,converted,review_dwell_seconds,listings_viewed,serp_bounce,opened_external_map,payment_abandoned,visa_concern_exit,package_page_visited
20429,1855,8,Mission,high_intent,business,False,108,5,False,False,False,False,False
20430,1860,8,Mission,high_intent,international,False,130,5,False,False,False,False,False
20431,1864,8,Mission,medium_intent,tourist,False,127,4,False,True,False,False,False
20432,1865,8,Mission,high_intent,tourist,False,120,4,False,False,False,False,False
20433,1877,8,Mission,medium_intent,tourist,False,113,4,False,False,False,False,False
20434,1878,8,Mission,browsing,international,False,118,5,False,True,False,False,False
20435,1879,8,Mission,high_intent,business,False,101,4,False,True,False,False,False
20436,1881,8,Mission,high_intent,business,False,91,4,False,False,False,False,True
20437,1885,8,Mission,medium_intent,business,False,113,4,False,True,False,False,False
20438,1886,8,Mission,browsing,tourist,False,98,4,False,True,False,False,False
20439,1888,8,Mission,high_intent,business,False,88,4,False,False,False,False,False
20440,1890,8,Mission,browsing,tourist,False,100,4,True,False,False,False,True
20441,1895,8,Mission,high_intent,tourist,False,125,4,False,False,False,False,False
20442,1897,8,Mission,high_intent,tourist,False,124,4,False,False,False,False,True
20443,1901,8,Mission,high_intent,business,False,109,4,True,False,False,False,False
20444,1902,8,Mission,high_intent,business,False,97,5,False,False,False,False,False
20445,1903,8,Mission,high_intent,business,False,122,4,True,False,False,False,False
20446,1904,8,Mission,high_intent,tourist,False,89,4,False,True,False,False,False
20447,1905,8,Mission,high_intent,tourist,True,127,4,True,False,False,False,True
20448,1915,8,Mission,high_intent,tourist,False,108,4,False,False,False,False,False
20449,1920,8,Mission,high_intent,business,False,103,4,False,False,False,False,False
20450,1921,8,Mission,medium_intent,business,False,109,5,False,False,False,False,False
20451,1922,8,Mission,high_intent,tourist,False,121,4,False,False,False,False,False
20452,1924,8,Mission,high_intent,tourist,False,118,4,False,False,False,False,False
20453,1929,8,Mission,high_intent,tourist,False,101,4,False,False,False,False,False
20454,1932,8,Mission,high_intent,business,False,116,4,True,True,False,False,False
20455,1935,8,Mission,medium_intent,tourist,False,125,5,False,True,False,False,False
20456,1936,8,Mission,high_intent,business,False,108,4,False,False,False,False,False
20457,1937,8,Mission,high_intent,tourist,False,102,4,False,False,False,False,False
20458,1938,8,Mission,high_intent,tourist,False,103,5,False,False,False,False,False
20459,1939,8,Mission,browsing,tourist,False,123,5,False,False,False,False,False
20460,1940,8,Mission,browsing,tourist,True,93,4,True,False,False,False,False
20461,1941,8,Mission,medium_intent,business,False,131,4,False,False,False,False,True
20462,1942,8,Mission,medium_intent,business,False,93,4,False,False,False,False,False
20463,1946,8,Mission,high_intent,business,False,107,5,False,False,False,False,False
20464,1952,8,Mission,browsing,business,False,105,4,False,False,False,False,False
20465,1955,8,Mission,high_intent,business,True,98,5,False,False,False,False,False
20466,1956,8,Mission,medium_intent,business,False,98,4,False,False,False,False,False
20467,1958,8,Mission,high_intent,business,False,124,4,False,False,False,False,False
20468,1963,8,Mission,medium_intent,tourist,False,108,4,False,False,False,False,False
20469,1965,8,Mission,high_intent,business,False,93,4,True,False,False,False,False
20470,1967,8,Mission,high_intent,business,True,110,4,False,False,False,False,False
20471,1968,8,Mission,medium_intent,international,False,130,4,True,False,False,False,False
20472,1971,8,Mission,high_intent,business,False,127,4,False,False,False,False,False
20473,1972,8,Mission,medium_intent,tourist,False,126,4,False,False,False,False,False
20474,1974,8,Mission,medium_intent,tourist,False,123,4,False,False,False,False,False
20475,1975,8,Mission,high_intent,international,False,128,4,False,False,False,False,False
20476,1977,8,Mission,high_intent,business,False,123,5,False,False,False,False,False
20477,1978,8,Mission,high_intent,business,False,128,5,False,False,False,False,False
20478,1979,8,Mission,medium_intent,tourist,False,91,4,False,False,False,False,False
20479,1980,8,Mission,high_intent,tourist,False,130,4,False,False,False,False,False
20480,1981,8,Mission,high_intent,international,False,96,4,False,False,False,False,False
20481,1984,8,Mission,high_intent,tourist,False,120,4,False,False,False,False,False
20482,1987,8,Mission,high_intent,tourist,False,100,5,True,False,False,False,False
20483,1988,8,Mission,high_intent,business,False,118,4,False,True,False,False,False
20484,1989,8,Mission,high_intent,tourist,False,118,4,False,True,False,False,False
20485,1990,8,Mission,high_intent,business,False,100,4,False,False,False,False,False
20486,1991,8,Mission,high_intent,business,False,112,4,True,False,False,False,False
20487,1993,8,Mission,medium_intent,tourist,True,124,4,False,False,False,False,False
20488,1997,8,Mission,medium_intent,international,True,117,4,False,False,False,False,False
20489,1998,8,Mission,high_intent,business,True,121,4,False,False,False,False,False
20490,2004,8,Mission,high_intent,business,False,96,4,False,False,False,False,False
20491,2006,8,Mission,high_intent,tourist,False,100,5,False,True,False,False,False
20492,2007,8,Mission,high_intent,business,True,90,4,False,False,False,False,False
20493,2008,8,Mission,browsing,business,False,97,4,False,False,False,False,True
20494,2014,8,Mission,high_intent,business,False,130,4,False,True,False,False,False
20495,2015,8,Mission,high_intent,international,False,117,5,False,False,False,False,False
20496,2017,8,Mission,high_intent,tourist,False,108,4,True,False,False,False,False
20497,2018,8,Mission,high_intent,tourist,False,112,4,False,False,False,False,False
20498,2019,8,Mission,medium_intent,business,False,128,5,False,False,False,False,False
20499,2020,8,Mission,high_intent,tourist,True,113,4,False,False,False,False,False
20500,2022,8,Mission,high_intent,tourist,False,105,4,False,True,False,False,False
20501,2023,8,Mission,browsing,tourist,True,108,4,False,False,False,False,False
20502,2026,8,Mission,browsing,tourist,False,105,5,False,False,False,False,False
20503,2027,8,Mission,high_intent,business,False,129,4,False,False,False,False,False
20504,2029,8,Mission,high_intent,tourist,False,89,5,False,False,False,False,False
20505,2035,8,Mission,high_intent,international,False,127,4,False,True,False,False,False
20506,2041,8,Mission,high_intent,tourist,False,93,5,False,False,False,False,False
20507,2044,8,Mission,high_intent,tourist,False,90,5,True,False,False,False,False
20508,2045,8,Mission,high_intent,international,False,115,5,False,True,False,False,False
20509,2049,8,Mission,medium_intent,international,False,95,4,False,False,False,False,False
20510,2050,8,Mission,high_intent,tourist,False,108,5,True,False,False,False,False
20511,2051,8,Mission,medium_intent,tourist,False,98,5,False,False,False,False,False
20512,2056,8,Mission,high_intent,tourist,False,100,5,False,False,False,False,False
20513,2060,8,Mission,medium_intent,business,False,125,4,False,True,False,False,False
20514,2061,8,Mission,high_intent,business,False,120,5,False,False,False,False,False
20515,2066,8,Mission,high_intent,business,False,119,4,False,False,False,False,False
20516,2071,8,Mission,high_intent,business,False,118,5,False,False,False,False,False
20517,2075,8,Mission,medium_intent,tourist,False,105,5,False,False,False,False,False
20518,2076,8,Mission,medium_intent,business,True,127,4,False,False,False,False,False
20519,2081,8,Mission,high_intent,business,False,116,4,False,True,False,False,True
20520,2083,8,Mission,medium_intent,tourist,False,96,5,False,False,False,False,False
20521,2084,8,Mission,high_intent,business,False,102,5,False,True,False,False,False
20522,2086,8,Mission,browsing,tourist,False,120,4,True,False,False,False,False
20523,2087,8,Mission,medium_intent,business,False,91,4,False,False,False,False,False
20524,2088,8,Mission,high_intent,business,False,126,4,False,False,False,False,False
20525,2089,8,Mission,high_intent,business,False,126,4,False,False,False,False,False
20526,2090,8,Mission,high_intent,international,False,92,4,False,False,False,False,False
20527,2091,8,Mission,medium_intent,tourist,False,90,5,False,False,False,False,False
20528,2092,8,Mission,medium_intent,business,False,130,5,False,False,False,False,False
20529,2096,8,Mission,high_intent,business,False,104,5,True,False,False,False,True
20530,2101,8,Mission,high_intent,international,False,97,5,False,True,False,True,False
20531,2102,8,Mission,high_intent,tourist,False,130,5,True,False,False,False,False
20532,2103,8,Mission,high_intent,international,False,94,4,False,False,False,True,False
20533,2107,8,Mission,high_intent,tourist,False,108,4,False,False,False,False,False
20534,2108,8,Mission,high_intent,business,False,113,4,False,False,False,False,False
20535,2110,8,Mission,medium_intent,international,False,108,5,False,True,False,True,False
20536,2115,8,Mission,high_intent,business,False,129,4,False,True,False,False,False
20537,2116,8,Mission,high_intent,business,False,125,5,False,False,False,False,False
20538,2119,8,Mission,high_intent,business,False,125,4,False,False,False,False,True
20539,2125,8,Mission,browsing,business,False,107,5,False,True,False,False,False
20540,2129,8,Mission,high_intent,business,False,119,4,False,False,False,False,False
20541,2130,8,Mission,high_intent,business,True,119,4,False,False,False,False,False
20542,2131,8,Mission,high_intent,business,False,110,4,False,False,False,False,False
20543,2134,8,Mission,medium_intent,business,False,100,5,False,False,False,False,False
20544,2136,8,Mission,medium_intent,tourist,False,123,4,False,False,False,False,False
20545,2137,8,Mission,high_intent,tourist,False,131,5,True,False,False,False,False
20546,2140,8,Mission,browsing,business,False,88,5,False,False,False,False,False
20547,2142,8,Mission,high_intent,business,False,119,4,False,True,False,False,False
20548,2153,8,Mission,high_intent,tourist,False,128,4,False,False,False,False,False
20549,2154,8,Mission,medium_intent,international,False,118,5,False,False,False,False,False
20550,2155,8,Mission,high_intent,business,False,116,5,False,False,False,False,False
20551,2157,8,Mission,medium_intent,tourist,False,124,4,False,False,False,False,False
20552,2163,8,Mission,browsing,tourist,False,117,4,False,False,False,False,True
20553,2164,8,Mission,high_intent,tourist,False,127,4,False,False,False,False,False
20554,2173,8,Mission,high_intent,tourist,False,118,4,False,False,False,False,False
20555,2174,8,Mission,high_intent,tourist,False,125,4,False,False,False,False,False
20556,2181,8,Mission,browsing,tourist,False,119,4,True,False,False,False,False
20557,2185,8,Mission,medium_intent,international,False,94,4,False,False,False,False,False
20558,2186,8,Mission,high_intent,tourist,False,106,4,False,False,False,False,False
20559,2189,8,Mission,high_intent,tourist,False,129,4,False,False,False,False,False
20560,2192,8,Mission,high_intent,tourist,False,119,5,True,False,False,False,False
20561,2196,8,Mission,medium_intent,business,False,94,5,False,False,False,False,False
20562,2199,8,Mission,high_intent,tourist,False,102,5,False,False,False,False,False
20563,2212,8,Mission,medium_intent,business,False,100,4,True,False,False,False,False
20564,2230,8,Mission,medium_intent,tourist,False,107,4,False,False,False,False,False
20565,2232,8,Mission,high_intent,business,False,117,4,False,True,False,False,False
20566,2233,8,Mission,medium_intent,business,False,110,4,False,False,False,False,False
20567,2237,8,Mission,medium_intent,business,False,110,4,False,False,False,False,False
20568,2243,8,Mission,browsing,international,False,121,4,False,False,False,False,False
20569,2253,8,Mission,high_intent,tourist,False,95,4,False,False,False,False,False
20570,2254,8,Mission,medium_intent,tourist,False,115,4,False,True,False,False,False
20571,2256,8,Mission,high_intent,business,False,123,4,False,False,False,False,False
20572,2265,8,Mission,high_intent,business,False,88,5,False,False,False,False,False
20573,2268,8,Mission,high_intent,tourist,False,92,4,False,False,False,False,False
20574,2270,8,Mission,high_intent,international,False,120,4,False,True,False,False,False
20575,2272,8,Mission,high_intent,tourist,True,94,5,False,False,False,False,False
20576,2275,8,Mission,browsing,international,False,130,4,False,False,False,False,False
20577,2276,8,Mission,high_intent,business,False,120,4,False,False,False,False,True
20578,2277,8,Mission,medium_intent,business,True,99,4,False,True,False,False,False
20579,2284,8,Mission,high_intent,business,False,101,4,False,False,False,False,False
20580,2286,8,Mission,high_intent,tourist,False,118,5,False,False,False,False,False
20581,2288,8,Mission,high_intent,business,False,98,5,False,False,False,False,False
20582,2291,8,Mission,medium_intent,tourist,False,127,4,False,True,False,False,False
20583,2293,8,Mission,high_intent,business,False,117,4,False,False,False,False,False
20584,2295,8,Mission,high_intent,international,False,94,4,False,False,False,True,False
20585,2297,8,Mission,browsing,business,False,94,5,False,False,False,False,False
20586,2299,8,Mission,medium_intent,business,False,129,5,False,False,False,False,False
20587,2300,8,Mission,high_intent,international,False,127,4,True,True,False,True,True
20588,2303,8,Mission,high_intent,tourist,False,103,5,False,False,False,False,False
20589,2304,8,Mission,high_intent,tourist,True,117,4,False,False,False,False,False
20590,2307,8,Mission,high_intent,business,False,103,5,False,False,False,False,False
20591,2309,8,Mission,medium_intent,business,False,109,4,False,True,False,False,False
20592,2312,8,Mission,high_intent,business,False,105,4,False,False,False,False,False
20593,2318,8,Mission,high_intent,business,False,103,4,False,False,False,False,False
20594,2321,8,Mission,medium_intent,tourist,False,128,4,True,True,False,False,False
20595,2324,8,Mission,high_intent,business,False,119,5,False,False,False,False,True
20596,2327,8,Mission,medium_intent,tourist,False,118,4,False,False,False,False,False
20597,2333,8,Mission,medium_intent,business,True,93,4,False,True,False,False,False
20598,2334,8,Mission,high_intent,international,False,90,4,False,False,False,True,False
20599,2336,8,Mission,medium_intent,business,False,111,4,False,False,False,False,False
20600,2338,8,Mission,high_intent,tourist,False,121,4,False,False,False,False,False
20601,2346,8,Mission,high_intent,tourist,False,93,5,False,False,False,False,False
20602,2348,8,Mission,high_intent,business,False,127,4,False,False,False,False,False
20603,2350,8,Mission,medium_intent,tourist,False,89,4,False,False,False,False,False
20604,2352,8,Mission,browsing,tourist,False,110,4,False,False,False,False,False
20605,2354,8,Mission,medium_intent,tourist,False,118,5,False,False,False,False,True
20606,2356,8,Mission,high_intent,business,True,116,4,False,False,False,False,False
20607,2357,8,Mission,high_intent,business,False,92,4,True,False,False,False,False
20608,2358,8,Mission,high_intent,tourist,False,114,4,False,False,False,False,False
20609,2361,8,Mission,high_intent,tourist,False,104,5,False,False,False,False,False
20610,2365,8,Mission,high_intent,business,True,111,4,False,False,False,False,False
20611,2367,8,Mission,medium_intent,tourist,False,129,5,False,False,False,False,False
20612,2368,8,Mission,medium_intent,tourist,False,106,4,False,True,False,False,False
20613,2369,8,Mission,high_intent,business,False,114,4,True,False,False,False,False
20614,2370,8,Mission,high_intent,business,False,105,4,False,False,False,False,False
20615,2372,8,Mission,medium_intent,tourist,False,115,4,False,False,False,False,False
20616,2373,8,Mission,high_intent,tourist,True,98,4,False,False,False,False,False
20617,2376,8,Mission,medium_intent,tourist,False,89,4,False,False,False,False,False
20618,2378,8,Mission,medium_intent,business,False,99,5,False,False,False,False,False
20619,2380,8,Mission,browsing,tourist,False,93,4,False,False,False,False,False
20620,2384,8,Mission,high_intent,business,False,94,4,True,False,False,False,False
20621,2388,8,Mission,high_intent,tourist,False,120,4,False,False,False,False,False
20622,2389,8,Mission,high_intent,tourist,False,99,5,False,False,False,False,False
20623,2395,8,Mission,high_intent,business,False,126,5,False,False,False,False,False
20624,2399,8,Mission,high_intent,business,False,110,4,False,False,False,False,False
20625,2401,8,Mission,high_intent,business,False,116,4,False,True,False,False,True
20626,2402,8,Mission,medium_intent,international,True,96,5,False,False,False,True,False
20627,2406,8,Mission,high_intent,tourist,False,122,4,False,False,False,False,False
20628,2410,8,Mission,high_intent,business,False,127,4,True,False,False,False,False
20629,2413,8,Mission,high_intent,business,False,122,4,True,False,False,False,False
20630,2414,8,Mission,high_intent,tourist,False,122,5,True,False,False,False,False
20631,2416,8,Mission,high_intent,international,False,116,5,False,False,False,False,False
20632,2417,8,Mission,browsing,tourist,False,102,4,False,False,False,False,False
20633,2419,8,Mission,high_intent,business,True,130,4,False,False,False,False,False
20634,2421,8,Mission,high_intent,business,False,110,4,False,False,False,False,False
20635,2423,8,Mission,browsing,business,False,100,5,True,False,False,False,False
20636,2427,8,Mission,browsing,tourist,False,90,4,False,True,False,False,False
20637,2432,8,Mission,high_intent,tourist,False,124,4,False,True,False,False,False
20638,2434,8,Mission,high_intent,tourist,False,100,4,False,False,False,False,False
20639,2435,8,Mission,high_intent,tourist,False,112,4,False,False,False,False,False
20640,2441,8,Mission,high_intent,tourist,False,112,5,True,False,False,False,False
20641,2444,8,Mission,browsing,tourist,False,117,4,False,False,False,False,False
20642,2459,8,Mission,high_intent,tourist,False,95,4,True,False,False,False,False
20643,2460,8,Mission,medium_intent,tourist,False,128,5,True,False,False,False,False
20644,2461,8,Mission,medium_intent,tourist,True,104,5,False,False,False,False,False
20645,2463,8,Mission,high_intent,business,False,99,4,False,False,False,False,False
20646,2465,8,Mission,browsing,business,False,99,4,False,False,False,False,False
20647,2468,8,Mission,medium_intent,tourist,False,126,4,False,True,False,False,False
20648,2473,8,Mission,high_intent,business,True,89,5,False,False,False,False,False
20649,2477,8,Mission,medium_intent,tourist,False,130,4,False,True,False,False,False
20650,2479,8,Mission,high_intent,tourist,False,112,4,False,False,False,False,False
20651,2480,8,Mission,high_intent,tourist,False,107,4,True,True,False,False,False
20652,2483,8,Mission,medium_intent,business,False,109,4,False,False,False,False,False
20653,2486,8,Mission,high_intent,tourist,False,115,5,False,False,False,False,False
20654,2489,8,Mission,medium_intent,business,False,111,5,False,False,False,False,False
20655,2490,8,Mission,high_intent,tourist,True,93,5,False,False,False,False,False
20656,2491,8,Mission,high_intent,tourist,False,95,4,False,False,False,False,False
20657,2496,8,Mission,high_intent,tourist,False,122,4,False,True,False,False,True
20658,2499,8,Mission,browsing,business,False,115,4,False,False,False,False,False
20659,2502,8,Mission,high_intent,tourist,False,111,5,False,False,False,False,True
20660,2504,8,Mission,high_intent,tourist,False,129,5,True,False,False,False,False
20661,2505,8,Mission,high_intent,business,False,125,5,True,True,False,False,False
20662,2509,8,Mission,medium_intent,tourist,False,126,4,False,False,False,False,False
20663,2510,8,Mission,medium_intent,tourist,False,111,4,True,False,False,False,False
20664,2512,8,Mission,high_intent,business,True,107,5,False,False,False,False,False
20665,2513,8,Mission,high_intent,tourist,True,121,4,True,True,False,False,False
20666,2514,8,Mission,browsing,tourist,False,106,4,False,False,False,False,False
20667,2522,8,Mission,high_intent,tourist,False,113,4,False,False,False,False,False
20668,2524,8,Mission,browsing,business,False,96,5,False,False,False,False,False
20669,2526,8,Mission,high_intent,business,False,97,4,False,False,False,False,False
20670,2529,8,Mission,browsing,business,False,124,4,False,False,False,False,False
20671,2536,8,Mission,high_intent,tourist,True,94,4,False,True,False,False,False
20672,2540,8,Mission,high_intent,tourist,True,124,4,False,True,False,False,False
20673,2541,8,Mission,browsing,business,False,109,5,False,True,False,False,False
20674,2545,8,Mission,medium_intent,tourist,False,96,4,False,False,False,False,False
20675,2547,8,Mission,browsing,business,True,90,5,True,False,False,False,False
20676,2548,8,Mission,medium_intent,business,False,110,4,False,False,False,False,False
20677,2549,8,Mission,high_intent,business,False,107,4,True,True,False,False,False
20678,2553,8,Mission,high_intent,tourist,False,117,4,False,False,False,False,False
20679,2556,8,Mission,medium_intent,business,False,96,4,False,False,False,False,False
20680,2569,8,Mission,high_intent,business,True,96,4,True,False,False,False,False
20681,2570,8,Mission,high_intent,international,False,113,4,False,False,False,True,False
20682,2572,8,Mission,high_intent,tourist,False,112,4,False,False,False,False,False
20683,2574,8,Mission,browsing,tourist,False,114,4,False,False,False,False,False
20684,2578,8,Mission,medium_intent,business,False,110,5,True,False,False,False,True
20685,2581,8,Mission,high_intent,international,False,98,4,False,True,False,False,False
20686,2583,8,Mission,medium_intent,tourist,False,124,4,False,False,False,False,False
20687,2585,8,Mission,high_intent,international,False,126,5,False,False,False,False,False
20688,2586,8,Mission,browsing,business,False,101,4,False,True,False,False,False
20689,2587,8,Mission,medium_intent,tourist,False,114,4,False,False,False,False,True
20690,2588,8,Mission,medium_intent,tourist,False,129,5,False,False,False,False,False
20691,2589,8,Mission,high_intent,tourist,False,111,4,False,False,False,False,False
20692,2590,8,Mission,high_intent,tourist,False,93,4,False,True,False,False,False
20693,2597,8,Mission,medium_intent,tourist,False,126,5,False,False,False,False,False
20694,2598,8,Mission,high_intent,business,False,130,4,False,False,False,False,False
20695,2604,8,Mission,browsing,tourist,False,120,4,True,False,False,False,False
20696,2605,8,Mission,browsing,tourist,False,131,5,True,False,False,False,False
20697,2608,8,Mission,high_intent,business,False,110,5,False,False,False,False,False
20698,2612,8,Mission,browsing,business,False,99,4,False,True,False,False,False
20699,2615,8,Mission,medium_intent,tourist,False,118,4,False,True,False,False,False
20700,2617,8,Mission,medium_intent,business,False,129,5,False,False,False,False,False
20701,2619,8,Mission,high_intent,tourist,False,111,4,False,False,False,False,False
20702,2625,8,Mission,high_intent,tourist,False,108,4,False,False,False,False,False
20703,2631,8,Mission,medium_intent,tourist,False,104,4,False,False,False,False,False
20704,2632,8,Mission,medium_intent,business,False,98,5,False,False,False,False,False
20705,2633,8,Mission,medium_intent,business,True,97,5,False,False,False,False,False
20706,2635,8,Mission,high_intent,business,False,126,4,True,False,False,False,False
20707,2637,8,Mission,medium_intent,business,True,110,4,False,True,False,False,False
20708,2638,8,Mission,high_intent,business,False,121,4,False,True,False,False,False
20709,2643,8,Mission,high_intent,business,False,106,4,False,False,False,False,False
20710,2644,8,Mission,high_intent,business,False,96,4,False,False,False,False,False
20711,2648,8,Mission,high_intent,tourist,False,124,5,True,False,False,False,False
20712,2650,8,Mission,high_intent,tourist,False,107,4,True,False,False,False,False
20713,2651,8,Mission,high_intent,tourist,False,102,4,False,False,False,False,False
20714,2653,8,Mission,high_intent,business,False,126,5,False,False,False,False,False
20715,2660,8,Mission,high_intent,business,False,115,5,False,True,False,False,False
20716,2666,8,Mission,high_intent,tourist,False,110,4,False,False,False,False,False
20717,2668,8,Mission,medium_intent,international,False,131,4,False,False,False,False,False
20718,2675,8,Mission,browsing,tourist,False,103,5,True,False,False,False,False
20719,2677,8,Mission,high_intent,business,False,120,4,False,True,False,False,False
20720,2678,8,Mission,high_intent,tourist,False,95,4,False,False,False,False,False
20721,2682,8,Mission,high_intent,business,False,109,4,False,False,False,False,False
20722,2690,8,Mission,medium_intent,business,False,89,4,False,False,False,False,False
20723,2691,8,Mission,medium_intent,business,False,93,4,False,False,False,False,False
20724,2695,8,Mission,high_intent,business,False,98,5,False,False,False,False,False
20725,2702,8,Mission,high_intent,business,False,107,4,False,True,False,False,False
20726,2706,8,Mission,high_intent,tourist,False,91,4,False,False,False,False,False
20727,2707,8,Mission,high_intent,business,True,91,4,False,False,False,False,False
20728,2708,8,Mission,high_intent,business,False,120,5,False,True,False,False,False
20729,2709,8,Mission,high_intent,tourist,False,102,5,False,True,False,False,False
20730,2710,8,Mission,medium_intent,business,True,115,4,False,False,False,False,False
20731,2711,8,Mission,medium_intent,tourist,False,120,5,False,False,False,False,False
20732,2714,8,Mission,high_intent,tourist,False,125,5,False,False,False,False,False
20733,2715,8,Mission,high_intent,business,False,123,5,False,False,False,False,False
20734,2716,8,Mission,high_intent,international,False,106,5,False,False,False,False,False
20735,2721,8,Mission,high_intent,business,False,88,5,True,True,False,False,False
20736,2728,8,Mission,medium_intent,business,False,114,5,False,False,False,False,False
20737,2730,8,Mission,high_intent,tourist,False,102,4,False,False,False,False,False
20738,2731,8,Mission,browsing,business,False,116,4,True,False,False,False,False
20739,2733,8,Mission,high_intent,tourist,False,95,5,False,False,False,False,False
20740,2735,8,Mission,high_intent,international,False,128,5,False,True,False,False,False
20741,2738,8,Mission,medium_intent,business,False,119,5,False,False,False,False,True
20742,2741,8,Mission,medium_intent,business,False,100,5,False,False,False,False,False
20743,2748,8,Mission,medium_intent,business,False,99,4,False,False,False,False,False
20744,2753,8,Mission,high_intent,international,False,111,5,False,False,False,True,True
20745,2757,8,Mission,high_intent,business,False,122,4,False,False,False,False,False
20746,2758,8,Mission,high_intent,business,False,91,4,False,False,False,False,False
20747,2759,8,Mission,medium_intent,business,False,123,4,False,False,False,False,False
20748,2760,8,Mission,medium_intent,business,False,121,4,False,False,False,False,False
20749,2761,8,Mission,high_intent,international,True,100,4,False,False,False,False,False
20750,2763,8,Mission,medium_intent,tourist,False,93,5,False,False,False,False,False
20751,2764,8,Mission,medium_intent,business,False,100,4,True,False,False,False,False
20752,2765,8,Mission,medium_intent,tourist,True,90,4,False,False,False,False,False
20753,2766,8,Mission,high_intent,business,False,131,4,False,False,False,False,False
20754,2768,8,Mission,medium_intent,tourist,False,109,4,False,False,False,False,False
20755,2771,8,Mission,medium_intent,business,False,90,4,False,False,False,False,False
20756,2776,8,Mission,high_intent,tourist,False,99,4,False,False,False,False,False
20757,2782,8,Mission,high_intent,tourist,False,99,4,False,False,False,False,False
20758,2783,8,Mission,high_intent,business,True,128,4,False,True,False,False,False
20759,2785,8,Mission,medium_intent,business,False,120,4,False,False,False,False,False
20760,2786,8,Mission,high_intent,business,False,103,4,False,False,False,False,False
20761,2788,8,Mission,high_intent,tourist,False,88,5,False,False,False,False,False
20762,2789,8,Mission,medium_intent,business,False,124,4,False,False,False,False,False
20763,2792,8,Mission,medium_intent,business,False,121,4,False,False,False,False,False
20764,2793,8,Mission,high_intent,international,False,128,4,False,False,False,True,False
20765,2794,8,Mission,medium_intent,business,False,129,5,False,False,False,False,False
20766,2796,8,Mission,high_intent,business,False,111,4,False,False,False,False,False
20767,2797,8,Mission,medium_intent,international,False,108,4,False,False,False,False,False
20768,2802,8,Mission,high_intent,tourist,False,116,4,False,False,False,False,False
20769,2804,8,Mission,medium_intent,tourist,False,105,4,False,True,False,False,False
20770,2805,8,Mission,high_intent,business,False,127,4,True,False,False,False,False
20771,2809,8,Mission,high_intent,international,False,88,4,False,False,False,False,False
20772,2811,8,Mission,medium_intent,business,False,114,4,False,True,False,False,False
20773,2813,8,Mission,high_intent,tourist,False,101,4,False,False,False,False,False
20774,2814,8,Mission,medium_intent,tourist,False,102,5,True,False,False,False,False
20775,2819,8,Mission,high_intent,tourist,False,104,4,False,False,False,False,False
20776,2820,8,Mission,medium_intent,tourist,False,106,4,False,False,False,False,False
20777,2825,8,Mission,high_intent,international,False,128,5,False,False,False,False,False
20778,2826,8,Mission,high_intent,tourist,False,117,4,False,False,False,False,False
20779,2827,8,Mission,medium_intent,tourist,False,93,4,True,True,False,False,False
20780,2829,8,Mission,medium_intent,tourist,False,107,4,False,False,False,False,False
20781,2835,8,Mission,high_intent,international,True,103,4,False,False,False,False,False
20782,2837,8,Mission,high_intent,business,False,114,4,False,False,False,False,False
20783,2840,8,Mission,high_intent,tourist,False,128,5,False,False,False,False,False
20784,2842,8,Mission,medium_intent,business,False,105,5,False,True,False,False,False
20785,2845,8,Mission,high_intent,tourist,False,104,5,False,False,False,False,False
20786,2850,8,Mission,high_intent,tourist,False,105,4,False,False,False,False,False
20787,2853,8,Mission,medium_intent,tourist,True,102,4,False,False,False,False,False
20788,2854,8,Mission,high_intent,international,False,113,4,False,False,False,False,False
20789,2855,8,Mission,high_intent,tourist,False,97,5,False,False,False,False,False
20790,2857,8,Mission,high_intent,international,False,131,4,False,False,False,False,False
20791,2869,8,Mission,medium_intent,business,False,89,4,False,False,False,False,False
20792,2872,8,Mission,high_intent,business,False,88,4,True,False,False,False,False
20793,2875,8,Mission,high_intent,tourist,False,122,5,False,False,False,False,False
20794,2876,8,Mission,high_intent,tourist,False,130,5,False,False,False,False,False
20795,2878,8,Mission,high_intent,business,False,88,4,False,False,False,False,False
20796,2882,8,Mission,high_intent,tourist,True,93,5,False,False,False,False,False
20797,2883,8,Mission,medium_intent,business,False,106,5,False,False,False,False,False
20798,2885,8,Mission,high_intent,tourist,False,105,4,False,True,False,False,False
20799,2886,8,Mission,high_intent,tourist,False,91,4,False,False,False,False,False
20800,2889,8,Mission,high_intent,business,False,123,4,False,False,False,False,False
20801,2891,8,Mission,medium_intent,tourist,False,112,4,True,False,False,False,False
20802,2894,8,Mission,medium_intent,business,False,128,4,True,False,False,False,False
20803,2898,8,Mission,high_intent,business,False,113,4,True,False,False,False,False
20804,2901,8,Mission,high_intent,tourist,False,87,4,True,False,False,False,False
20805,2903,8,Mission,high_intent,business,False,103,5,False,True,False,False,False
20806,2905,8,Mission,high_intent,business,False,110,4,False,False,False,False,False
20807,2907,8,Mission,medium_intent,tourist,False,90,4,False,False,False,False,False
20808,2912,8,Mission,medium_intent,business,False,126,4,False,True,False,False,False
20809,2915,8,Mission,high_intent,business,False,126,4,False,False,False,False,False
20810,2916,8,Mission,high_intent,tourist,False,128,5,False,True,False,False,False
20811,2924,8,Mission,high_intent,tourist,False,120,4,False,False,False,False,False
20812,2925,8,Mission,medium_intent,tourist,False,107,4,True,False,False,False,False
20813,2926,8,Mission,high_intent,business,False,118,5,False,True,False,False,False
