attempt_id,view_id,user_id,checkout_price,price_delta_pct,abandoned,abandonment_reason,week_number
ATT0003459,VEW0003877,USR000354,9802.1,0.0013,False,,17
ATT0003460,VEW0010093,USR001154,5331.58,-0.0012,False,,16
ATT0003461,VEW0007966,USR003774,6321.59,0.2511,True,price_shock,16
ATT0003462,VEW0000955,USR001321,7109.16,0.3056,True,price_shock,20
ATT0003463,VEW0012111,USR002528,9197.47,0.2342,True,price_shock,19
ATT0003464,VEW0004610,USR001385,5257.42,0.0186,False,,8
ATT0003465,VEW0001806,USR001025,11489.33,-0.0012,False,,13
ATT0003466,VEW0004291,USR000841,5705.6,-0.0011,False,,6
ATT0003467,VEW0014887,USR003966,5440.69,0.226,True,price_shock,18
ATT0003468,VEW0005380,USR002220,14830.43,-0.0026,False,,10
ATT0003469,VEW0002779,USR000191,3344.12,0.0026,False,,13
ATT0003470,VEW0004890,USR001031,2689.56,0.0011,False,,13
ATT0003471,VEW0005075,USR001168,5505.09,-0.0018,False,,9
ATT0003472,VEW0011921,USR002514,3764.93,0.2253,True,price_shock,16
ATT0003473,VEW0009790,USR000229,6704.15,0.2591,True,price_shock,17
ATT0003474,VEW0014273,USR002245,6184.19,0.0133,True,error,2
ATT0003475,VEW0014729,USR000357,10473.78,0.277,True,price_shock,26
ATT0003476,VEW0000092,USR002724,19685.62,-0.0013,False,,25
ATT0003477,VEW0010003,USR000371,4515.63,-0.0009,True,,7
ATT0003478,VEW0011713,USR002302,4391.55,0.0066,False,,6
ATT0003479,VEW0004063,USR003702,13313.68,0.2593,True,price_shock,21
ATT0003480,VEW0005733,USR001006,32152.24,0.0089,False,,13
ATT0003481,VEW0004906,USR000050,10308.61,0.0197,True,,24
ATT0003482,VEW0004445,USR002023,2332.19,-0.0088,False,,15
ATT0003483,VEW0012114,USR002082,5807.37,-0.0049,False,,15
ATT0003484,VEW0008596,USR000736,2927.24,-0.0046,False,,4
ATT0003485,VEW0005076,USR001794,34416.96,0.0034,False,,12
ATT0003486,VEW0002994,USR000629,3565.74,-0.0088,True,,2
ATT0003487,VEW0001840,USR002878,9892.05,0.0043,False,,25
ATT0003488,VEW0002938,USR002104,23606.02,0.0179,False,,23
ATT0003489,VEW0002582,USR003639,7498.61,0.2215,True,price_shock,23
ATT0003490,VEW0003461,USR000079,14444.85,0.0009,False,,9
ATT0003491,VEW0007234,USR002390,7881.39,0.0128,False,,13
ATT0003492,VEW0012157,USR003897,32412.21,-0.0054,True,timeout,16
ATT0003493,VEW0002584,USR001982,2837.78,-0.0077,False,,8
ATT0003494,VEW0008679,USR003784,5428.7,0.0089,False,,2
ATT0003495,VEW0008569,USR003622,8133.25,-0.0097,True,,19
ATT0003496,VEW0000466,USR002273,6066.9,0.0141,False,,1
ATT0003497,VEW0008775,USR002397,3761.81,-0.008,False,,1
ATT0003498,VEW0014614,USR000639,58033.37,0.0057,False,,23
ATT0003499,VEW0011241,USR000908,4337.35,0.0122,False,,5
ATT0003500,VEW0012807,USR002005,2539.17,-0.0027,False,,12
ATT0003501,VEW0001472,USR000757,4019.49,-0.0069,True,,8
ATT0003502,VEW0012179,USR003328,6040.25,0.2428,True,price_shock,19
ATT0003503,VEW0001486,USR001437,14332.86,0.0156,False,,5
ATT0003504,VEW0007159,USR002631,6302.8,0.3118,True,price_shock,16
ATT0003505,VEW0001903,USR000418,5240.9,-0.0041,False,,25
ATT0003506,VEW0011492,USR003669,5029.48,0.0115,False,,9
ATT0003507,VEW0007609,USR001147,29401.84,0.0113,False,,4
ATT0003508,VEW0011036,USR002387,13065.6,0.0199,False,,11
ATT0003509,VEW0007072,USR003606,14555.46,0.0017,False,,22
ATT0003510,VEW0007570,USR003756,6690.5,0.3324,False,,19
ATT0003511,VEW0010009,USR002008,28079.77,0.0034,True,,26
ATT0003512,VEW0003916,USR002149,7042.87,0.0169,False,,6
ATT0003513,VEW0010303,USR003904,6589.29,-0.0073,True,,10
ATT0003514,VEW0014739,USR001666,3596.3,-0.0047,False,,14
ATT0003515,VEW0013504,USR001293,4099.94,0.0155,True,timeout,7
ATT0003516,VEW0005018,USR003897,8418.65,0.3265,False,,19
ATT0003517,VEW0009747,USR001564,4517.82,-0.0008,False,,23
ATT0003518,VEW0003055,USR001837,5038.09,0.0079,False,,4
ATT0003519,VEW0008963,USR000471,3317.16,0.0015,False,,2
ATT0003520,VEW0010980,USR002750,3342.14,0.2213,True,price_shock,21
ATT0003521,VEW0002025,USR003964,5924.11,0.2234,True,price_shock,26
ATT0003522,VEW0006581,USR000523,15301.43,-0.0084,True,,21
ATT0003523,VEW0011907,USR001495,18905.35,0.0078,False,,6
ATT0003524,VEW0006139,USR001294,4565.17,0.2563,True,price_shock,26
ATT0003525,VEW0001705,USR001211,5879.39,-0.0057,False,,9
ATT0003526,VEW0009541,USR001143,39052.02,0.0182,False,,19
ATT0003527,VEW0010661,USR003305,14342.46,-0.0064,True,,11
ATT0003528,VEW0014482,USR002636,6311.34,0.0102,False,,15
ATT0003529,VEW0012580,USR003021,33844.36,0.0168,False,,23
ATT0003530,VEW0011904,USR002443,5960.61,0.2413,True,price_shock,23
ATT0003531,VEW0007597,USR003343,1932.79,-0.0036,False,,4
ATT0003532,VEW0000297,USR000476,6167.52,0.0072,True,,18
ATT0003533,VEW0006572,USR003991,4960.24,0.0053,False,,9
ATT0003534,VEW0007563,USR000207,11844.14,0.0056,True,,24
ATT0003535,VEW0001803,USR003443,6252.73,0.2921,False,,25
ATT0003536,VEW0008640,USR002993,3801.05,0.0185,False,,4
ATT0003537,VEW0006283,USR001306,7834.61,-0.0084,False,,17
ATT0003538,VEW0010141,USR003559,3950.27,0.0128,True,error,13
ATT0003539,VEW0003599,USR001717,3328.86,-0.003,False,,7
ATT0003540,VEW0010774,USR000732,7041.94,0.2686,True,price_shock,17
ATT0003541,VEW0008268,USR002788,2692.8,-0.0073,False,,12
ATT0003542,VEW0005169,USR000539,5478.63,0.0034,False,,4
ATT0003543,VEW0013111,USR002320,9617.52,0.3245,False,,18
ATT0003544,VEW0002782,USR002817,15723.29,-0.007,False,,24
ATT0003545,VEW0004387,USR001432,8677.93,0.2558,True,price_shock,26
ATT0003546,VEW0012967,USR003343,7639.69,0.2685,False,,17
ATT0003547,VEW0005477,USR001197,6419.25,-0.0069,False,,10
ATT0003548,VEW0013992,USR000384,37443.11,0.0129,True,,6
ATT0003549,VEW0007083,USR000879,9671.95,0.0136,False,,10
ATT0003550,VEW0003187,USR002780,4691.93,0.0151,False,,8
ATT0003551,VEW0008608,USR003184,18368.13,0.0075,True,,15
ATT0003552,VEW0005841,USR001215,23271.12,0.0052,True,timeout,2
ATT0003553,VEW0008325,USR001712,8878.79,-0.0021,True,,11
ATT0003554,VEW0006521,USR002152,9599.92,0.3052,False,,20
ATT0003555,VEW0004205,USR003094,9988.64,0.2778,False,,22
ATT0003556,VEW0001668,USR002518,11011.26,0.0191,False,,4
ATT0003557,VEW0003111,USR002709,9613.45,0.3459,True,price_shock,25
ATT0003558,VEW0006674,USR001111,22907.52,0.0172,False,,19
ATT0003559,VEW0011797,USR003931,6720.26,0.0008,False,,10
ATT0003560,VEW0007735,USR001440,5579.67,0.2678,False,,21
ATT0003561,VEW0011893,USR001507,11777.22,0.0156,True,timeout,16
ATT0003562,VEW0011155,USR000247,10076.95,0.0119,False,,3
ATT0003563,VEW0010194,USR000656,4843.68,0.0111,False,,14
ATT0003564,VEW0007076,USR003066,4273.52,-0.0016,False,,7
ATT0003565,VEW0002635,USR003990,4701.66,0.3283,True,price_shock,22
ATT0003566,VEW0012475,USR001504,3112.1,0.0074,False,,10
ATT0003567,VEW0012274,USR003134,10642.91,0.0034,False,,24
ATT0003568,VEW0009642,USR003378,5711.24,0.3325,False,,23
ATT0003569,VEW0000451,USR001133,5920.2,0.0018,False,,17
ATT0003570,VEW0001314,USR000702,4620.4,0.0096,False,,19
ATT0003571,VEW0014275,USR001888,26447.57,0.004,False,,13
ATT0003572,VEW0010813,USR002216,3630.43,0.2971,True,price_shock,21
ATT0003573,VEW0000738,USR001126,5217.02,-0.0088,True,,18
ATT0003574,VEW0012970,USR001082,2606.85,0.0038,False,,2
ATT0003575,VEW0012317,USR000499,3116.89,0.0067,False,,10
ATT0003576,VEW0006962,USR003987,4355.91,0.2841,False,,19
ATT0003577,VEW0014243,USR002831,22196.49,0.0154,False,,18
ATT0003578,VEW0001307,USR002297,7996.48,-0.0007,False,,8
ATT0003579,VEW0004452,USR001647,4128.34,0.0165,False,,5
ATT0003580,VEW0009261,USR000873,7003.57,0.2725,True,price_shock,18
ATT0003581,VEW0003396,USR002567,1989.48,0.3103,True,price_shock,16
ATT0003582,VEW0014338,USR000380,5382.86,-0.0074,False,,19
ATT0003583,VEW0014379,USR001958,2247.89,0.246,True,price_shock,18
ATT0003584,VEW0001607,USR003606,5001.73,0.0128,False,,15
ATT0003585,VEW0008869,USR001534,14022.97,-0.0096,True,timeout,10
ATT0003586,VEW0012293,USR001112,5910.08,0.0191,False,,13
ATT0003587,VEW0003467,USR000183,2633.9,-0.0043,True,,15
ATT0003588,VEW0014768,USR001056,5889.18,0.3372,True,price_shock,23
ATT0003589,VEW0010007,USR001535,2197.86,0.0055,False,,13
ATT0003590,VEW0003579,USR002844,4364.19,0.0069,False,,14
ATT0003591,VEW0010648,USR001964,3791.91,-0.0075,False,,10
ATT0003592,VEW0008194,USR003447,17916.86,0.001,True,,3
ATT0003593,VEW0000208,USR000846,3341.14,-0.0053,True,,13
ATT0003594,VEW0002407,USR002789,14723.06,0.0058,True,,22
ATT0003595,VEW0010298,USR002761,6619.43,0.0065,False,,8
ATT0003596,VEW0003728,USR003526,6237.53,0.0113,False,,14
ATT0003597,VEW0007201,USR002002,5933.75,0.3342,False,,26
ATT0003598,VEW0014464,USR000552,12816.07,0.004,False,,4
ATT0003599,VEW0001545,USR003660,3720.13,0.2503,True,price_shock,25
ATT0003600,VEW0000371,USR002666,5482.33,0.2634,False,,16
ATT0003601,VEW0012470,USR002040,15441.02,0.0154,False,,8
ATT0003602,VEW0012131,USR000420,17799.24,-0.0056,False,,21
ATT0003603,VEW0008167,USR000936,4890.87,0.3015,True,price_shock,26
ATT0003604,VEW0001459,USR003489,13309.08,-0.0096,False,,24
ATT0003605,VEW0002207,USR003512,3463.86,-0.0026,True,,12
ATT0003606,VEW0004767,USR000506,13331.6,0.0077,False,,12
ATT0003607,VEW0004860,USR001138,4053.5,0.0037,False,,9
ATT0003608,VEW0004110,USR001456,32545.72,0.0048,False,,18
ATT0003609,VEW0005105,USR001446,11894.04,0.3059,True,price_shock,26
ATT0003610,VEW0002373,USR003374,16506.85,-0.003,False,,14
ATT0003611,VEW0007650,USR002281,6016.59,-0.0016,False,,12
ATT0003612,VEW0013576,USR002201,5029.36,0.0105,False,,7
ATT0003613,VEW0006321,USR003039,7560.55,0.29,False,,21
ATT0003614,VEW0001028,USR002896,8536.71,0.2219,True,price_shock,17
ATT0003615,VEW0010856,USR000678,3597.34,0.0101,False,,13
ATT0003616,VEW0008261,USR000138,4326.69,0.0086,False,,3
ATT0003617,VEW0012217,USR003150,7025.62,-0.0076,False,,12
ATT0003618,VEW0002746,USR002456,6165.84,0.0124,False,,13
ATT0003619,VEW0001953,USR003728,5337.33,0.0057,False,,17
ATT0003620,VEW0005287,USR000975,3523.09,0.2466,False,,19
ATT0003621,VEW0005641,USR002915,8053.18,0.0068,False,,11
ATT0003622,VEW0003549,USR002075,9820.16,0.0079,False,,11
ATT0003623,VEW0001407,USR001558,3218.01,0.3396,True,price_shock,16
ATT0003624,VEW0006588,USR003541,6085.53,0.0123,False,,22
ATT0003625,VEW0008859,USR002985,2300.64,-0.0009,False,,3
ATT0003626,VEW0009519,USR002307,6184.28,-0.0065,False,,9
ATT0003627,VEW0009548,USR000048,5306.03,0.0156,False,,6
ATT0003628,VEW0013219,USR003677,14261.8,0.0154,False,,14
ATT0003629,VEW0002230,USR000545,17408.0,-0.0047,False,,25
ATT0003630,VEW0006212,USR002342,4395.4,-0.0081,False,,2
ATT0003631,VEW0008766,USR000183,27371.14,0.0114,True,,6
ATT0003632,VEW0011259,USR003605,17560.98,0.0117,False,,8
ATT0003633,VEW0003623,USR001491,8714.05,-0.0047,False,,5
ATT0003634,VEW0002915,USR002218,4993.3,0.01,False,,1
ATT0003635,VEW0001006,USR003643,4312.29,-0.0016,False,,15
ATT0003636,VEW0007021,USR000593,6562.27,0.2539,True,price_shock,19
ATT0003637,VEW0000604,USR001463,4053.16,-0.0003,False,,1
ATT0003638,VEW0007854,USR001923,19158.07,0.0056,False,,12
ATT0003639,VEW0010072,USR001757,39427.23,0.0141,True,,7
ATT0003640,VEW0012666,USR002902,5065.95,0.005,True,,26
ATT0003641,VEW0006449,USR001630,4945.99,-0.0011,False,,9
ATT0003642,VEW0007628,USR003124,4986.34,0.0165,False,,8
ATT0003643,VEW0002142,USR003991,5902.89,-0.0083,False,,4
ATT0003644,VEW0004278,USR000109,9317.38,0.0139,False,,2
ATT0003645,VEW0012152,USR001496,8807.53,0.322,True,price_shock,26
ATT0003646,VEW0012046,USR000376,4097.02,-0.0024,False,,15
ATT0003647,VEW0012476,USR000711,7928.66,0.2458,False,,16
ATT0003648,VEW0007455,USR002739,3853.29,0.0162,False,,14
ATT0003649,VEW0007866,USR002611,20797.6,0.0068,False,,25
ATT0003650,VEW0005524,USR003479,3070.48,-0.0086,False,,6
ATT0003651,VEW0014940,USR003288,4401.24,0.0167,False,,21
ATT0003652,VEW0003629,USR003238,49086.43,0.0005,False,,9
ATT0003653,VEW0001753,USR001393,4057.9,0.0003,True,,15
ATT0003654,VEW0012391,USR001226,3731.79,0.0093,False,,19
ATT0003655,VEW0007171,USR002621,35265.11,0.0098,False,,14
ATT0003656,VEW0012828,USR000182,5846.92,0.0006,False,,4
ATT0003657,VEW0014086,USR000414,18034.62,-0.0057,False,,12
ATT0003658,VEW0004060,USR001816,21679.51,0.0066,False,,6
ATT0003659,VEW0000553,USR000211,18059.15,0.0088,False,,4
ATT0003660,VEW0000135,USR001452,9534.88,0.3318,True,price_shock,19
ATT0003661,VEW0002587,USR000830,4737.9,0.0045,False,,13
ATT0003662,VEW0011669,USR000422,21230.43,0.0094,False,,22
ATT0003663,VEW0014275,USR002309,26122.37,-0.0084,True,,13
ATT0003664,VEW0007553,USR003295,5431.47,0.0168,False,,4
ATT0003665,VEW0004937,USR001918,5568.75,-0.0002,False,,20
ATT0003666,VEW0000671,USR001873,5053.63,0.009,False,,5
ATT0003667,VEW0011037,USR003538,22771.91,0.0175,False,,16
ATT0003668,VEW0005981,USR001452,3033.92,0.0143,False,,7
ATT0003669,VEW0012381,USR002913,6527.19,0.0091,False,,17
ATT0003670,VEW0010879,USR001289,5304.67,0.0111,False,,7
ATT0003671,VEW0002923,USR001849,1794.16,0.0176,False,,1
ATT0003672,VEW0000367,USR003211,11300.69,0.3256,True,price_shock,21
ATT0003673,VEW0007519,USR001044,3121.19,0.0083,True,,7
ATT0003674,VEW0006701,USR001919,6567.42,0.3056,True,price_shock,26
ATT0003675,VEW0002891,USR003987,6749.53,-0.0056,False,,24
ATT0003676,VEW0008069,USR002032,5744.38,0.2811,False,,17
ATT0003677,VEW0004117,USR002369,8714.43,-0.001,False,,8
ATT0003678,VEW0005545,USR003309,2059.25,0.003,True,timeout,7
ATT0003679,VEW0001471,USR002915,18565.95,0.0099,False,,17
ATT0003680,VEW0000707,USR000197,3442.48,0.2394,True,price_shock,20
ATT0003681,VEW0008720,USR003094,2518.55,0.2223,True,price_shock,21
ATT0003682,VEW0013145,USR001154,6923.57,0.0019,False,,9
ATT0003683,VEW0012901,USR002616,4700.88,-0.0003,False,,4
ATT0003684,VEW0011929,USR003310,6923.34,0.0026,False,,13
ATT0003685,VEW0000238,USR003926,28310.22,0.0179,False,,26
ATT0003686,VEW0002762,USR000526,3956.08,0.0112,False,,26
ATT0003687,VEW0006993,USR003296,4081.0,-0.0002,False,,12
ATT0003688,VEW0014100,USR001996,22434.08,-0.0046,False,,1
ATT0003689,VEW0013850,USR001726,9757.76,0.0086,False,,11
ATT0003690,VEW0011030,USR001090,8343.45,0.3055,True,price_shock,21
ATT0003691,VEW0007376,USR003362,59573.68,0.0045,False,,21
ATT0003692,VEW0001279,USR002116,4623.83,-0.0036,False,,14
ATT0003693,VEW0010020,USR003498,3194.18,-0.0091,True,,7
ATT0003694,VEW0000071,USR000668,5319.54,-0.002,False,,9
ATT0003695,VEW0010921,USR000276,4418.32,0.0037,False,,14
ATT0003696,VEW0006910,USR001589,4913.83,0.0136,False,,13
ATT0003697,VEW0007945,USR000762,12429.25,0.0156,False,,15
ATT0003698,VEW0000557,USR002382,5660.58,0.0024,False,,14
ATT0003699,VEW0005987,USR001976,7010.74,0.3235,True,price_shock,26
ATT0003700,VEW0006260,USR003800,11637.65,0.3491,True,price_shock,26
ATT0003701,VEW0008932,USR002255,3504.38,0.0115,True,,13
ATT0003702,VEW0007552,USR001590,3314.8,0.3147,True,price_shock,19
ATT0003703,VEW0010585,USR001764,5389.76,0.3382,False,,22
ATT0003704,VEW0005744,USR000221,3655.27,0.0001,True,,1
ATT0003705,VEW0005031,USR002146,10649.79,-0.0097,False,,18
ATT0003706,VEW0011599,USR000898,4310.37,0.0196,True,timeout,21
ATT0003707,VEW0001461,USR001951,32980.12,0.0047,False,,18
ATT0003708,VEW0005790,USR003111,20775.65,0.0136,True,,2
ATT0003709,VEW0005651,USR003606,7205.7,0.0144,False,,4
ATT0003710,VEW0004642,USR000945,4820.13,0.2717,True,price_shock,17
ATT0003711,VEW0000292,USR001692,22912.43,0.0062,False,,20
ATT0003712,VEW0008791,USR001676,3320.38,0.0062,False,,22
ATT0003713,VEW0013405,USR003455,5167.9,-0.0034,True,,15
ATT0003714,VEW0004683,USR003957,13278.94,-0.0065,False,,15
ATT0003715,VEW0002881,USR003181,3680.17,0.0063,True,,8
ATT0003716,VEW0004381,USR002623,19336.78,-0.0064,False,,17
ATT0003717,VEW0002111,USR003500,11936.39,0.0004,False,,3
ATT0003718,VEW0003245,USR003765,4616.8,-0.0044,False,,24
ATT0003719,VEW0000798,USR002990,20004.87,0.0112,False,,14
ATT0003720,VEW0004025,USR000332,8130.44,0.0162,True,,5
ATT0003721,VEW0006813,USR002070,4122.33,0.0073,True,,4
ATT0003722,VEW0012697,USR001217,31538.41,0.0023,False,,9
ATT0003723,VEW0002174,USR002906,6078.65,0.0199,False,,9
ATT0003724,VEW0002059,USR001872,3359.49,0.2228,False,,16
ATT0003725,VEW0002154,USR000978,2464.51,-0.0009,True,,7
ATT0003726,VEW0003764,USR003783,5489.97,0.2562,True,price_shock,18
ATT0003727,VEW0014413,USR000336,4257.88,0.0007,False,,11
ATT0003728,VEW0010602,USR002178,7410.35,0.25,True,price_shock,17
ATT0003729,VEW0005957,USR003387,2952.4,-0.0021,False,,26
ATT0003730,VEW0008784,USR003748,3701.63,-0.0023,True,,5
ATT0003731,VEW0007316,USR001171,14934.19,0.0052,False,,9
ATT0003732,VEW0005106,USR003129,4335.93,0.0017,False,,26
ATT0003733,VEW0004336,USR000174,17914.14,0.0092,False,,6
ATT0003734,VEW0004166,USR003451,2415.75,0.0054,True,,14
ATT0003735,VEW0011155,USR002533,9913.91,-0.0045,False,,3
ATT0003736,VEW0006756,USR001728,2815.8,0.3253,True,price_shock,25
ATT0003737,VEW0014429,USR002027,3892.03,0.0042,True,,21
ATT0003738,VEW0010842,USR002560,8872.71,0.2399,True,price_shock,16
ATT0003739,VEW0010756,USR003997,12577.78,-0.005,False,,13
ATT0003740,VEW0002541,USR000554,3395.33,0.3236,True,price_shock,22
ATT0003741,VEW0010924,USR003720,9482.67,0.3114,True,price_shock,22
ATT0003742,VEW0003901,USR002361,4372.86,0.0052,False,,4
ATT0003743,VEW0011495,USR002357,3868.6,-0.0008,False,,25
ATT0003744,VEW0004462,USR000346,5427.29,0.0038,False,,4
ATT0003745,VEW0013200,USR001553,6084.53,0.0091,False,,19
ATT0003746,VEW0007470,USR002253,5911.72,0.0164,False,,2
ATT0003747,VEW0013171,USR002469,8199.99,0.2923,True,price_shock,26
ATT0003748,VEW0001645,USR001546,4798.05,-0.0017,True,,7
ATT0003749,VEW0012577,USR003609,8827.53,0.2256,True,price_shock,20
ATT0003750,VEW0011815,USR000704,42552.93,-0.0047,False,,19
ATT0003751,VEW0002515,USR003985,3636.52,0.0095,True,,13
ATT0003752,VEW0001442,USR001526,7279.16,0.2409,True,price_shock,17
ATT0003753,VEW0009917,USR001121,12313.57,0.0044,True,timeout,18
ATT0003754,VEW0008981,USR002060,19257.93,0.011,False,,3
ATT0003755,VEW0008834,USR001722,4672.17,-0.0008,True,,4
ATT0003756,VEW0007739,USR003194,8747.34,0.0101,False,,12
ATT0003757,VEW0014152,USR000921,2874.15,0.0074,False,,2
ATT0003758,VEW0010140,USR000336,40580.57,0.0032,False,,17
ATT0003759,VEW0003334,USR003476,8167.59,0.0169,True,,8
ATT0003760,VEW0002027,USR002508,6510.88,0.0108,True,,11
ATT0003761,VEW0010360,USR000739,5005.93,0.2669,False,,16
ATT0003762,VEW0005749,USR003401,4533.52,0.0141,False,,10
ATT0003763,VEW0011221,USR001702,15857.55,0.0121,False,,20
ATT0003764,VEW0004236,USR002715,6138.51,0.0138,False,,23
ATT0003765,VEW0005160,USR000367,18027.99,0.0092,True,,16
ATT0003766,VEW0001999,USR002088,3801.28,0.0014,True,timeout,9
ATT0003767,VEW0007820,USR000006,8416.31,0.0005,False,,12
ATT0003768,VEW0013352,USR000210,9051.89,0.305,True,price_shock,19
ATT0003769,VEW0005012,USR000884,5229.56,0.237,True,price_shock,24
ATT0003770,VEW0010559,USR002000,7058.39,0.3266,True,price_shock,20
ATT0003771,VEW0010931,USR003457,11545.34,0.0011,True,,21
ATT0003772,VEW0010167,USR002258,8010.41,0.3019,False,,21
ATT0003773,VEW0003120,USR000643,5506.02,0.005,False,,14
ATT0003774,VEW0000175,USR001017,6651.7,0.0056,False,,1
ATT0003775,VEW0003204,USR002014,11125.88,0.0121,True,error,17
ATT0003776,VEW0007913,USR001129,4378.74,0.0088,False,,15
ATT0003777,VEW0009760,USR002442,14070.89,-0.0025,True,error,26
ATT0003778,VEW0014683,USR000179,8098.96,-0.0078,False,,2
ATT0003779,VEW0002628,USR003479,3636.74,0.0152,False,,17
ATT0003780,VEW0004493,USR000673,6820.35,0.335,False,,17
ATT0003781,VEW0009078,USR003529,10509.61,-0.0051,False,,23
ATT0003782,VEW0000196,USR002025,17537.11,-0.0007,False,,2
ATT0003783,VEW0000863,USR003786,4597.3,0.2567,True,price_shock,25
ATT0003784,VEW0002956,USR000074,7813.62,0.0181,False,,26
ATT0003785,VEW0004353,USR002953,35992.91,-0.0039,False,,6
ATT0003786,VEW0004936,USR000226,14083.35,-0.005,False,,8
ATT0003787,VEW0006623,USR001000,7576.83,0.2436,True,price_shock,22
ATT0003788,VEW0005063,USR000947,5749.95,0.0119,False,,15
ATT0003789,VEW0011783,USR001702,6663.98,0.3354,True,price_shock,19
ATT0003790,VEW0009370,USR002848,10948.5,0.0018,True,,19
ATT0003791,VEW0013062,USR003993,7106.94,0.2377,True,price_shock,18
ATT0003792,VEW0004108,USR003714,4582.51,0.0076,False,,1
ATT0003793,VEW0002165,USR003823,7311.03,-0.0037,False,,14
ATT0003794,VEW0014744,USR002497,7259.49,0.2283,False,,25
ATT0003795,VEW0013107,USR001417,3869.11,0.0166,False,,20
ATT0003796,VEW0010516,USR002448,4462.69,0.0161,False,,9
ATT0003797,VEW0007358,USR002268,7617.4,0.0193,True,,7
ATT0003798,VEW0009883,USR002985,4159.87,0.2816,True,price_shock,23
ATT0003799,VEW0012619,USR003750,5057.48,-0.0012,False,,9
ATT0003800,VEW0000277,USR003960,5147.02,0.0131,False,,14
ATT0003801,VEW0012598,USR003360,20821.92,-0.0046,False,,22
ATT0003802,VEW0010610,USR003199,5655.51,0.2516,True,price_shock,26
ATT0003803,VEW0005565,USR000567,6102.81,-0.0023,True,,4
ATT0003804,VEW0002708,USR002154,7678.78,0.0185,False,,12
ATT0003805,VEW0005481,USR003795,7972.67,0.0119,False,,25
ATT0003806,VEW0012825,USR003348,3637.16,0.2374,True,price_shock,24
ATT0003807,VEW0000948,USR001336,5459.75,0.2321,True,price_shock,19
ATT0003808,VEW0007996,USR000168,24216.49,0.0153,False,,23
ATT0003809,VEW0010608,USR000991,11123.55,0.3243,True,price_shock,24
ATT0003810,VEW0008275,USR002443,5843.15,0.0101,False,,8
ATT0003811,VEW0011631,USR002169,5839.19,-0.0041,False,,13
ATT0003812,VEW0010014,USR000371,7331.47,0.2824,True,price_shock,16
ATT0003813,VEW0004132,USR002586,9986.2,0.0081,False,,5
ATT0003814,VEW0006038,USR003793,3385.8,0.018,True,,1
ATT0003815,VEW0003630,USR001149,6364.15,-0.0049,False,,10
ATT0003816,VEW0008353,USR002120,5605.47,0.0055,True,,9
ATT0003817,VEW0006387,USR002675,3866.36,0.2405,True,price_shock,16
ATT0003818,VEW0003065,USR002610,13418.6,0.0033,False,,5
ATT0003819,VEW0004984,USR003051,4755.19,-0.004,False,,24
ATT0003820,VEW0012676,USR001260,5281.54,0.0151,False,,21
ATT0003821,VEW0008317,USR000909,9736.75,-0.0024,False,,1
ATT0003822,VEW0005179,USR002274,8698.63,0.2742,False,,20
ATT0003823,VEW0006168,USR003003,38547.44,0.0022,False,,12
ATT0003824,VEW0005858,USR002988,4578.6,0.016,False,,6
ATT0003825,VEW0004475,USR001409,4829.43,0.0127,False,,15
ATT0003826,VEW0009647,USR000384,7609.46,0.2275,True,price_shock,26
ATT0003827,VEW0011283,USR003007,14158.36,-0.008,False,,12
ATT0003828,VEW0009701,USR003671,6987.9,0.0065,False,,2
ATT0003829,VEW0010234,USR002541,5815.34,0.0028,False,,6
ATT0003830,VEW0000293,USR002995,4696.78,-0.0017,False,,5
ATT0003831,VEW0014575,USR001285,12626.99,0.323,True,price_shock,20
ATT0003832,VEW0001467,USR002646,4351.36,0.2367,True,price_shock,19
ATT0003833,VEW0013543,USR002442,3668.41,0.0192,False,,20
ATT0003834,VEW0008993,USR000474,4784.16,-0.0093,False,,13
ATT0003835,VEW0002140,USR003406,30936.5,-0.0065,False,,24
ATT0003836,VEW0002691,USR000767,13044.13,-0.0007,False,,1
ATT0003837,VEW0003471,USR002369,6211.28,0.2862,False,,19
ATT0003838,VEW0014850,USR003811,7310.25,0.2481,False,,19
ATT0003839,VEW0009709,USR000935,4092.21,0.0121,True,,5
ATT0003840,VEW0001311,USR003623,15209.5,0.0007,False,,3
ATT0003841,VEW0006644,USR003078,7887.84,-0.0088,False,,6
ATT0003842,VEW0013679,USR002889,3665.45,0.3341,False,,22
ATT0003843,VEW0014087,USR001385,11590.03,0.0183,True,,4
ATT0003844,VEW0006147,USR001255,9537.59,0.0086,False,,6
ATT0003845,VEW0011257,USR003947,6878.01,0.0142,False,,5
ATT0003846,VEW0001566,USR000735,5706.77,-0.0064,False,,6
ATT0003847,VEW0010600,USR003397,3797.66,-0.0019,False,,14
ATT0003848,VEW0008146,USR002974,5589.98,0.2623,True,price_shock,22
ATT0003849,VEW0014417,USR003661,6438.96,0.0188,False,,10
ATT0003850,VEW0010028,USR002299,10501.03,0.0054,False,,26
ATT0003851,VEW0002436,USR001907,3102.06,-0.0098,False,,11
ATT0003852,VEW0003287,USR001839,3114.6,0.0014,False,,12
ATT0003853,VEW0008472,USR001573,7868.39,-0.0098,False,,11
ATT0003854,VEW0006067,USR001268,10461.61,-0.0029,False,,10
ATT0003855,VEW0013354,USR003749,24994.31,0.0036,False,,18
ATT0003856,VEW0007048,USR002549,16513.39,-0.0003,False,,2
ATT0003857,VEW0013849,USR002290,18535.89,-0.009,False,,1
