user_id,user_type,city,first_order_date,first_restaurant_type
USR02378,new,Bangalore,2024-01-04,new_restaurant
USR02379,new,Bangalore,2023-06-15,new_restaurant
USR02380,returning,Bangalore,2023-03-30,new_restaurant
USR02381,returning,Bangalore,2023-07-24,new_restaurant
USR02382,returning,Bangalore,2024-03-01,established
USR02383,returning,Bangalore,2023-08-29,new_restaurant
USR02384,returning,Bangalore,2023-01-19,new_restaurant
USR02385,returning,Bangalore,2023-06-12,new_restaurant
USR02386,new,Bangalore,2024-05-30,new_restaurant
USR02387,returning,Bangalore,2024-03-16,new_restaurant
USR02388,returning,Bangalore,2024-07-29,new_restaurant
USR02389,returning,Bangalore,2023-12-15,new_restaurant
USR02390,new,Bangalore,2024-07-24,new_restaurant
USR02391,returning,Bangalore,2024-06-11,new_restaurant
USR02392,returning,Bangalore,2023-02-21,established
USR02393,returning,Bangalore,2024-04-13,established
USR02394,new,Bangalore,2023-04-19,new_restaurant
USR02395,returning,Bangalore,2023-04-15,established
USR02396,returning,Bangalore,2023-04-18,new_restaurant
USR02397,returning,Bangalore,2023-07-30,established
USR02398,returning,Bangalore,2023-10-27,new_restaurant
USR02399,new,Bangalore,2024-05-25,new_restaurant
USR02400,returning,Bangalore,2024-01-08,new_restaurant
USR02401,returning,Bangalore,2023-07-26,new_restaurant
USR02402,returning,Bangalore,2023-01-07,new_restaurant
USR02403,new,Bangalore,2023-12-16,new_restaurant
USR02404,returning,Bangalore,2023-09-30,new_restaurant
USR02405,new,Bangalore,2024-01-05,new_restaurant
USR02406,returning,Bangalore,2024-06-26,new_restaurant
USR02407,returning,Bangalore,2024-03-15,new_restaurant
USR02408,returning,Bangalore,2024-04-14,established
USR02409,returning,Bangalore,2024-01-06,established
USR02410,returning,Bangalore,2023-01-11,new_restaurant
USR02411,returning,Bangalore,2023-03-13,new_restaurant
USR02412,returning,Bangalore,2023-06-18,new_restaurant
USR02413,returning,Bangalore,2023-02-07,new_restaurant
USR02414,returning,Bangalore,2024-08-11,new_restaurant
USR02415,returning,Bangalore,2024-06-16,established
USR02416,returning,Bangalore,2024-07-20,established
USR02417,new,Bangalore,2023-11-18,established
USR02418,returning,Bangalore,2023-10-14,established
USR02419,returning,Bangalore,2023-05-31,new_restaurant
USR02420,returning,Bangalore,2023-07-30,established
USR02421,returning,Bangalore,2024-03-28,new_restaurant
USR02422,new,Bangalore,2024-02-19,new_restaurant
USR02423,new,Bangalore,2023-03-28,new_restaurant
USR02424,returning,Bangalore,2023-05-10,new_restaurant
USR02425,returning,Bangalore,2023-08-07,new_restaurant
USR02426,returning,Bangalore,2024-06-17,new_restaurant
USR02427,returning,Bangalore,2023-01-24,new_restaurant
USR02428,new,Bangalore,2023-09-22,new_restaurant
USR02429,new,Bangalore,2024-03-08,established
USR02430,returning,Bangalore,2023-03-03,established
USR02431,returning,Bangalore,2024-06-03,new_restaurant
USR02432,returning,Bangalore,2023-05-08,new_restaurant
USR02433,returning,Bangalore,2023-01-06,new_restaurant
USR02434,resurrected,Bangalore,2024-08-18,new_restaurant
USR02435,new,Bangalore,2024-06-30,established
USR02436,returning,Bangalore,2023-11-03,new_restaurant
USR02437,new,Bangalore,2024-08-09,new_restaurant
USR02438,new,Bangalore,2024-06-16,new_restaurant
USR02439,returning,Bangalore,2024-06-12,new_restaurant
USR02440,new,Bangalore,2024-01-05,new_restaurant
USR02441,returning,Bangalore,2024-03-11,established
USR02442,returning,Bangalore,2023-03-05,new_restaurant
USR02443,returning,Bangalore,2023-08-08,new_restaurant
USR02444,returning,Bangalore,2024-06-22,new_restaurant
USR02445,returning,Bangalore,2024-02-09,established
USR02446,returning,Bangalore,2024-03-09,established
USR02447,new,Bangalore,2024-05-16,new_restaurant
USR02448,returning,Bangalore,2023-06-16,new_restaurant
USR02449,returning,Bangalore,2024-04-13,new_restaurant
USR02450,new,Bangalore,2024-06-25,new_restaurant
USR02451,returning,Bangalore,2024-04-29,new_restaurant
USR02452,returning,Bangalore,2024-07-26,new_restaurant
USR02453,resurrected,Bangalore,2024-02-23,new_restaurant
USR02454,returning,Bangalore,2023-10-24,new_restaurant
USR02455,returning,Bangalore,2024-01-16,new_restaurant
USR02456,returning,Bangalore,2023-10-29,new_restaurant
USR02457,new,Bangalore,2023-05-26,new_restaurant
USR02458,returning,Bangalore,2023-11-09,established
USR02459,returning,Bangalore,2024-05-15,new_restaurant
USR02460,returning,Bangalore,2023-03-11,established
USR02461,returning,Bangalore,2024-08-09,new_restaurant
USR02462,returning,Bangalore,2023-12-12,new_restaurant
USR02463,returning,Bangalore,2023-05-16,new_restaurant
USR02464,returning,Bangalore,2024-04-16,new_restaurant
USR02465,new,Bangalore,2023-06-02,established
USR02466,returning,Bangalore,2024-02-24,new_restaurant
USR02467,resurrected,Bangalore,2023-12-14,new_restaurant
USR02468,resurrected,Bangalore,2024-03-29,new_restaurant
USR02469,returning,Bangalore,2023-06-19,new_restaurant
USR02470,returning,Bangalore,2023-11-13,new_restaurant
USR02471,returning,Bangalore,2024-07-26,new_restaurant
USR02472,resurrected,Bangalore,2024-07-08,new_restaurant
USR02473,returning,Bangalore,2024-08-06,new_restaurant
USR02474,new,Bangalore,2024-05-29,established
USR02475,returning,Bangalore,2024-06-28,new_restaurant
USR02476,returning,Bangalore,2023-07-30,new_restaurant
USR02477,new,Bangalore,2024-08-16,new_restaurant
USR02478,new,Bangalore,2023-11-25,new_restaurant
USR02479,returning,Bangalore,2023-01-24,new_restaurant
USR02480,returning,Bangalore,2023-01-25,established
USR02481,returning,Bangalore,2023-09-21,new_restaurant
USR02482,resurrected,Bangalore,2024-07-08,new_restaurant
USR02483,returning,Bangalore,2023-09-19,new_restaurant
USR02484,returning,Bangalore,2024-02-22,new_restaurant
USR02485,returning,Bangalore,2023-11-30,new_restaurant
USR02486,new,Bangalore,2023-11-02,new_restaurant
USR02487,returning,Bangalore,2024-02-27,established
USR02488,returning,Bangalore,2023-05-04,new_restaurant
USR02489,returning,Bangalore,2024-08-23,new_restaurant
USR02490,returning,Bangalore,2024-05-31,new_restaurant
USR02491,returning,Bangalore,2023-03-04,new_restaurant
USR02492,returning,Bangalore,2023-03-09,new_restaurant
USR02493,returning,Bangalore,2023-08-28,established
USR02494,returning,Bangalore,2024-07-21,established
USR02495,new,Bangalore,2023-09-10,new_restaurant
USR02496,new,Bangalore,2023-05-09,new_restaurant
USR02497,returning,Bangalore,2023-03-27,established
USR02498,returning,Bangalore,2023-05-26,new_restaurant
USR02499,resurrected,Bangalore,2023-09-09,new_restaurant
USR02500,returning,Bangalore,2024-07-22,new_restaurant
USR02501,returning,Bangalore,2024-04-20,established
USR02502,returning,Bangalore,2023-06-21,new_restaurant
USR02503,resurrected,Bangalore,2024-05-08,new_restaurant
USR02504,returning,Bangalore,2024-01-25,established
USR02505,new,Bangalore,2023-08-06,new_restaurant
USR02506,returning,Bangalore,2023-02-16,new_restaurant
USR02507,returning,Bangalore,2023-03-13,new_restaurant
USR02508,returning,Bangalore,2023-05-06,established
USR02509,new,Bangalore,2023-10-14,established
USR02510,returning,Bangalore,2024-05-31,established
USR02511,returning,Bangalore,2023-12-17,new_restaurant
USR02512,resurrected,Bangalore,2024-04-08,new_restaurant
USR02513,new,Bangalore,2023-11-26,new_restaurant
USR02514,returning,Bangalore,2023-12-03,new_restaurant
USR02515,new,Bangalore,2023-01-03,new_restaurant
USR02516,returning,Bangalore,2023-01-10,new_restaurant
USR02517,returning,Bangalore,2024-05-15,new_restaurant
USR02518,returning,Bangalore,2023-03-21,new_restaurant
USR02519,new,Bangalore,2024-03-31,new_restaurant
USR02520,returning,Bangalore,2024-01-21,established
USR02521,returning,Bangalore,2023-07-01,established
USR02522,new,Bangalore,2023-01-09,new_restaurant
USR02523,returning,Bangalore,2023-07-17,new_restaurant
USR02524,returning,Bangalore,2023-01-21,new_restaurant
USR02525,new,Bangalore,2024-01-02,new_restaurant
USR02526,new,Bangalore,2023-11-07,established
USR02527,returning,Bangalore,2024-05-20,established
USR02528,returning,Bangalore,2024-05-19,established
USR02529,new,Bangalore,2023-08-03,new_restaurant
USR02530,resurrected,Bangalore,2024-02-10,new_restaurant
USR02531,returning,Bangalore,2024-05-27,new_restaurant
USR02532,returning,Bangalore,2024-08-02,new_restaurant
USR02533,returning,Bangalore,2023-06-29,new_restaurant
USR02534,returning,Bangalore,2023-03-08,new_restaurant
USR02535,resurrected,Bangalore,2023-08-22,established
USR02536,new,Bangalore,2023-10-08,new_restaurant
USR02537,new,Bangalore,2024-06-29,new_restaurant
USR02538,new,Bangalore,2024-04-09,new_restaurant
USR02539,returning,Bangalore,2023-02-23,established
USR02540,returning,Bangalore,2024-02-21,new_restaurant
USR02541,new,Bangalore,2024-04-22,new_restaurant
USR02542,returning,Bangalore,2023-02-14,established
USR02543,returning,Bangalore,2023-10-12,established
USR02544,returning,Bangalore,2023-11-20,new_restaurant
USR02545,returning,Bangalore,2023-03-25,established
USR02546,new,Bangalore,2023-08-20,established
USR02547,returning,Bangalore,2023-03-18,established
USR02548,returning,Bangalore,2023-12-04,new_restaurant
USR02549,returning,Bangalore,2023-04-10,new_restaurant
USR02550,returning,Bangalore,2023-01-25,new_restaurant
USR02551,returning,Bangalore,2023-12-09,established
USR02552,returning,Bangalore,2024-04-29,new_restaurant
USR02553,returning,Bangalore,2023-02-25,established
USR02554,returning,Bangalore,2023-08-31,established
USR02555,new,Bangalore,2024-03-25,new_restaurant
USR02556,returning,Bangalore,2024-08-15,new_restaurant
USR02557,resurrected,Bangalore,2023-02-04,new_restaurant
USR02558,new,Bangalore,2023-03-08,new_restaurant
USR02559,returning,Bangalore,2024-03-28,new_restaurant
USR02560,returning,Bangalore,2024-03-18,new_restaurant
USR02561,new,Bangalore,2024-07-26,new_restaurant
USR02562,new,Bangalore,2024-02-16,new_restaurant
USR02563,new,Bangalore,2023-08-27,established
USR02564,new,Bangalore,2023-01-11,new_restaurant
USR02565,returning,Bangalore,2024-03-14,established
USR02566,returning,Bangalore,2023-12-14,new_restaurant
USR02567,new,Bangalore,2023-01-27,new_restaurant
USR02568,returning,Bangalore,2023-07-17,new_restaurant
USR02569,returning,Bangalore,2023-03-11,new_restaurant
USR02570,new,Bangalore,2024-08-09,new_restaurant
USR02571,returning,Bangalore,2023-12-30,new_restaurant
USR02572,new,Bangalore,2024-03-31,new_restaurant
USR02573,returning,Bangalore,2023-02-15,new_restaurant
USR02574,returning,Bangalore,2024-03-22,new_restaurant
USR02575,new,Bangalore,2024-01-02,new_restaurant
USR02576,new,Bangalore,2023-05-30,new_restaurant
USR02577,returning,Bangalore,2023-12-18,new_restaurant
USR02578,resurrected,Bangalore,2024-06-14,new_restaurant
USR02579,new,Bangalore,2023-02-28,new_restaurant
USR02580,new,Bangalore,2024-07-26,established
USR02581,returning,Bangalore,2023-07-20,established
USR02582,returning,Bangalore,2023-07-26,new_restaurant
USR02583,returning,Bangalore,2024-05-02,new_restaurant
USR02584,resurrected,Bangalore,2023-12-06,established
USR02585,returning,Bangalore,2023-12-10,new_restaurant
USR02586,returning,Bangalore,2023-06-16,new_restaurant
USR02587,new,Bangalore,2023-02-13,new_restaurant
USR02588,resurrected,Bangalore,2023-08-17,new_restaurant
USR02589,returning,Bangalore,2023-08-07,new_restaurant
USR02590,new,Bangalore,2023-12-06,established
USR02591,returning,Bangalore,2024-02-14,new_restaurant
USR02592,resurrected,Bangalore,2024-01-07,new_restaurant
USR02593,returning,Bangalore,2024-07-22,new_restaurant
USR02594,returning,Bangalore,2023-07-19,new_restaurant
USR02595,resurrected,Bangalore,2024-01-04,new_restaurant
USR02596,returning,Bangalore,2023-07-22,new_restaurant
USR02597,returning,Bangalore,2023-09-26,new_restaurant
USR02598,returning,Bangalore,2024-07-21,new_restaurant
USR02599,returning,Bangalore,2023-06-30,established
USR02600,resurrected,Bangalore,2023-01-22,established
USR02601,returning,Bangalore,2023-04-24,new_restaurant
USR02602,returning,Bangalore,2024-04-12,new_restaurant
USR02603,new,Bangalore,2023-06-25,established
USR02604,resurrected,Bangalore,2024-03-20,established
USR02605,returning,Bangalore,2023-05-28,established
USR02606,returning,Bangalore,2023-07-14,new_restaurant
USR02607,returning,Bangalore,2024-01-19,new_restaurant
USR02608,returning,Bangalore,2023-09-08,established
USR02609,new,Bangalore,2023-07-13,established
USR02610,returning,Bangalore,2023-06-02,new_restaurant
USR02611,returning,Bangalore,2023-10-14,established
USR02612,new,Bangalore,2024-08-21,established
USR02613,returning,Bangalore,2023-03-25,new_restaurant
USR02614,new,Bangalore,2023-03-08,new_restaurant
USR02615,returning,Bangalore,2024-06-05,new_restaurant
USR02616,returning,Bangalore,2023-07-03,new_restaurant
USR02617,returning,Bangalore,2024-05-09,new_restaurant
USR02618,returning,Bangalore,2023-10-02,new_restaurant
USR02619,returning,Bangalore,2024-08-20,new_restaurant
USR02620,returning,Bangalore,2023-07-27,new_restaurant
USR02621,returning,Bangalore,2023-08-12,new_restaurant
USR02622,new,Bangalore,2024-08-08,new_restaurant
USR02623,new,Bangalore,2023-09-18,new_restaurant
USR02624,returning,Bangalore,2023-03-28,new_restaurant
USR02625,returning,Bangalore,2023-08-24,new_restaurant
USR02626,returning,Bangalore,2023-12-11,new_restaurant
USR02627,returning,Bangalore,2024-02-23,new_restaurant
USR02628,returning,Bangalore,2023-10-07,new_restaurant
USR02629,returning,Bangalore,2023-08-28,new_restaurant
USR02630,returning,Bangalore,2023-03-26,new_restaurant
USR02631,returning,Bangalore,2024-07-13,new_restaurant
USR02632,new,Bangalore,2023-08-22,new_restaurant
USR02633,returning,Bangalore,2023-02-09,new_restaurant
USR02634,returning,Bangalore,2023-12-04,new_restaurant
USR02635,new,Bangalore,2023-10-09,new_restaurant
USR02636,returning,Bangalore,2023-05-22,established
USR02637,new,Bangalore,2024-07-10,established
USR02638,returning,Bangalore,2023-11-03,new_restaurant
USR02639,returning,Bangalore,2024-02-18,established
USR02640,new,Bangalore,2023-01-13,new_restaurant
USR02641,returning,Bangalore,2023-06-02,established
USR02642,returning,Bangalore,2023-08-03,new_restaurant
USR02643,returning,Bangalore,2024-07-19,new_restaurant
USR02644,new,Bangalore,2024-04-17,new_restaurant
USR02645,returning,Bangalore,2023-07-12,new_restaurant
USR02646,resurrected,Bangalore,2024-03-03,new_restaurant
USR02647,returning,Bangalore,2024-07-25,new_restaurant
USR02648,returning,Bangalore,2023-05-12,new_restaurant
USR02649,new,Bangalore,2024-05-26,established
USR02650,new,Bangalore,2023-12-14,new_restaurant
USR02651,returning,Bangalore,2024-02-18,new_restaurant
USR02652,new,Bangalore,2023-11-03,new_restaurant
USR02653,returning,Bangalore,2023-02-02,established
USR02654,returning,Bangalore,2023-12-05,new_restaurant
USR02655,new,Bangalore,2024-08-10,established
USR02656,resurrected,Bangalore,2023-07-29,established
USR02657,returning,Bangalore,2024-01-31,new_restaurant
USR02658,returning,Bangalore,2024-08-06,established
USR02659,returning,Bangalore,2023-11-08,new_restaurant
USR02660,returning,Bangalore,2024-07-20,new_restaurant
USR02661,new,Bangalore,2024-05-15,new_restaurant
USR02662,returning,Bangalore,2024-01-31,new_restaurant
USR02663,returning,Bangalore,2024-06-20,new_restaurant
USR02664,returning,Bangalore,2024-06-14,new_restaurant
USR02665,returning,Bangalore,2024-02-25,new_restaurant
USR02666,resurrected,Bangalore,2023-05-13,new_restaurant
USR02667,returning,Bangalore,2023-03-12,new_restaurant
USR02668,resurrected,Bangalore,2023-07-31,new_restaurant
USR02669,returning,Bangalore,2024-03-18,established
USR02670,new,Bangalore,2023-06-12,new_restaurant
USR02671,resurrected,Bangalore,2023-07-27,new_restaurant
USR02672,new,Bangalore,2023-10-10,new_restaurant
USR02673,resurrected,Bangalore,2024-04-01,new_restaurant
USR02674,returning,Bangalore,2023-09-10,new_restaurant
USR02675,resurrected,Bangalore,2024-05-17,new_restaurant
USR02676,returning,Bangalore,2023-04-04,new_restaurant
USR02677,new,Bangalore,2024-04-12,new_restaurant
USR02678,new,Bangalore,2023-11-01,new_restaurant
USR02679,new,Bangalore,2023-06-29,new_restaurant
USR02680,returning,Bangalore,2024-03-18,new_restaurant
USR02681,resurrected,Bangalore,2023-07-07,new_restaurant
USR02682,returning,Bangalore,2023-02-14,new_restaurant
USR02683,new,Bangalore,2023-10-08,established
USR02684,returning,Bangalore,2023-03-10,new_restaurant
USR02685,new,Bangalore,2023-08-11,established
USR02686,returning,Bangalore,2024-07-20,new_restaurant
USR02687,returning,Bangalore,2023-04-18,new_restaurant
USR02688,new,Bangalore,2024-02-24,new_restaurant
USR02689,returning,Bangalore,2024-06-02,new_restaurant
USR02690,returning,Bangalore,2024-04-17,new_restaurant
USR02691,new,Bangalore,2023-07-19,new_restaurant
USR02692,returning,Bangalore,2023-04-28,new_restaurant
USR02693,returning,Bangalore,2024-04-20,new_restaurant
USR02694,returning,Bangalore,2024-07-15,new_restaurant
USR02695,new,Bangalore,2024-03-24,new_restaurant
USR02696,new,Bangalore,2023-06-15,new_restaurant
USR02697,returning,Bangalore,2023-04-13,new_restaurant
USR02698,returning,Bangalore,2024-02-05,new_restaurant
USR02699,new,Bangalore,2023-01-12,new_restaurant
USR02700,returning,Bangalore,2024-01-02,new_restaurant
USR02701,new,Bangalore,2024-06-29,new_restaurant
USR02702,new,Bangalore,2024-06-19,new_restaurant
USR02703,new,Bangalore,2023-04-16,new_restaurant
USR02704,returning,Bangalore,2023-02-23,new_restaurant
USR02705,returning,Bangalore,2024-01-22,new_restaurant
USR02706,resurrected,Bangalore,2024-01-19,established
USR02707,returning,Bangalore,2023-01-17,new_restaurant
USR02708,resurrected,Bangalore,2023-12-12,established
USR02709,new,Bangalore,2023-03-06,new_restaurant
USR02710,new,Bangalore,2023-06-21,new_restaurant
USR02711,returning,Bangalore,2024-06-08,new_restaurant
USR02712,returning,Bangalore,2024-07-29,new_restaurant
USR02713,returning,Bangalore,2024-07-08,new_restaurant
USR02714,returning,Bangalore,2023-08-26,new_restaurant
USR02715,returning,Bangalore,2023-06-27,new_restaurant
USR02716,new,Bangalore,2023-01-13,new_restaurant
USR02717,returning,Bangalore,2023-03-09,new_restaurant
USR02718,returning,Bangalore,2024-01-13,new_restaurant
USR02719,new,Bangalore,2024-02-25,new_restaurant
USR02720,returning,Bangalore,2023-04-15,new_restaurant
USR02721,new,Bangalore,2024-08-05,new_restaurant
USR02722,resurrected,Bangalore,2023-11-29,established
USR02723,new,Bangalore,2023-05-17,new_restaurant
USR02724,returning,Bangalore,2023-11-22,established
USR02725,new,Bangalore,2023-03-11,new_restaurant
USR02726,returning,Bangalore,2024-08-22,new_restaurant
USR02727,returning,Bangalore,2023-08-27,new_restaurant
USR02728,new,Bangalore,2023-01-14,new_restaurant
USR02729,returning,Bangalore,2023-05-08,new_restaurant
USR02730,new,Bangalore,2023-09-07,new_restaurant
USR02731,returning,Bangalore,2024-01-19,new_restaurant
USR02732,returning,Bangalore,2024-01-20,new_restaurant
USR02733,returning,Bangalore,2024-03-30,new_restaurant
USR02734,returning,Bangalore,2023-10-12,new_restaurant
USR02735,new,Bangalore,2023-02-10,new_restaurant
USR02736,resurrected,Bangalore,2023-10-23,new_restaurant
USR02737,returning,Bangalore,2023-12-06,new_restaurant
USR02738,returning,Bangalore,2023-02-25,established
USR02739,new,Bangalore,2023-09-12,established
USR02740,new,Bangalore,2023-08-16,new_restaurant
USR02741,returning,Bangalore,2023-11-26,new_restaurant
USR02742,returning,Bangalore,2023-03-08,established
USR02743,returning,Bangalore,2023-07-17,new_restaurant
USR02744,resurrected,Bangalore,2023-07-29,new_restaurant
USR02745,returning,Bangalore,2024-07-16,established
USR02746,resurrected,Bangalore,2023-08-30,new_restaurant
USR02747,returning,Bangalore,2024-04-23,new_restaurant
USR02748,new,Bangalore,2023-09-08,new_restaurant
USR02749,returning,Bangalore,2023-11-07,new_restaurant
USR02750,returning,Bangalore,2023-07-26,new_restaurant
USR02751,new,Bangalore,2023-03-23,established
USR02752,returning,Bangalore,2024-01-22,new_restaurant
USR02753,returning,Bangalore,2024-06-01,new_restaurant
USR02754,returning,Bangalore,2023-06-09,established
USR02755,new,Bangalore,2023-01-21,new_restaurant
USR02756,returning,Bangalore,2023-03-27,new_restaurant
USR02757,resurrected,Bangalore,2024-07-04,new_restaurant
USR02758,new,Bangalore,2023-09-21,new_restaurant
USR02759,returning,Bangalore,2023-10-18,new_restaurant
USR02760,returning,Bangalore,2023-03-15,new_restaurant
USR02761,new,Bangalore,2023-07-20,new_restaurant
USR02762,returning,Bangalore,2023-01-14,established
USR02763,new,Bangalore,2024-01-19,new_restaurant
USR02764,resurrected,Bangalore,2024-02-09,established
USR02765,returning,Bangalore,2024-05-16,new_restaurant
USR02766,resurrected,Bangalore,2023-03-14,new_restaurant
USR02767,returning,Bangalore,2023-05-08,new_restaurant
USR02768,returning,Bangalore,2023-07-18,new_restaurant
USR02769,resurrected,Bangalore,2023-12-23,new_restaurant
USR02770,returning,Bangalore,2024-01-13,new_restaurant
USR02771,new,Bangalore,2024-03-10,new_restaurant
USR02772,returning,Bangalore,2023-02-05,established
USR02773,returning,Bangalore,2023-01-29,new_restaurant
USR02774,returning,Bangalore,2023-09-25,new_restaurant
USR02775,resurrected,Bangalore,2023-05-31,new_restaurant
USR02776,returning,Bangalore,2023-06-15,new_restaurant
USR02777,new,Bangalore,2024-01-29,new_restaurant
USR02778,returning,Bangalore,2023-03-24,new_restaurant
USR02779,returning,Bangalore,2024-03-09,new_restaurant
USR02780,returning,Bangalore,2023-11-06,new_restaurant
USR02781,returning,Bangalore,2024-01-27,new_restaurant
USR02782,new,Bangalore,2023-04-02,new_restaurant
USR02783,returning,Bangalore,2023-12-19,established
USR02784,returning,Bangalore,2023-08-03,established
USR02785,returning,Bangalore,2023-11-12,new_restaurant
USR02786,returning,Bangalore,2024-05-18,new_restaurant
USR02787,returning,Bangalore,2024-03-03,new_restaurant
USR02788,new,Bangalore,2024-03-17,new_restaurant
USR02789,returning,Bangalore,2023-05-18,new_restaurant
USR02790,returning,Bangalore,2023-04-23,new_restaurant
USR02791,new,Bangalore,2023-07-10,new_restaurant
USR02792,new,Bangalore,2023-07-16,new_restaurant
USR02793,resurrected,Bangalore,2024-02-23,new_restaurant
USR02794,resurrected,Bangalore,2023-04-22,established
USR02795,returning,Bangalore,2023-10-28,new_restaurant
USR02796,returning,Bangalore,2023-03-07,new_restaurant
USR02797,returning,Bangalore,2024-05-04,new_restaurant
USR02798,new,Bangalore,2023-01-10,new_restaurant
USR02799,new,Bangalore,2023-01-08,new_restaurant
USR02800,new,Bangalore,2023-02-12,new_restaurant
USR02801,returning,Bangalore,2023-01-08,new_restaurant
USR02802,returning,Bangalore,2023-09-30,established
USR02803,returning,Bangalore,2023-12-12,new_restaurant
USR02804,returning,Bangalore,2023-12-18,established
USR02805,new,Bangalore,2024-01-05,new_restaurant
USR02806,returning,Bangalore,2023-02-28,established
USR02807,new,Bangalore,2023-04-13,new_restaurant
USR02808,new,Bangalore,2024-02-16,new_restaurant
USR02809,new,Bangalore,2023-05-23,new_restaurant
USR02810,returning,Bangalore,2024-06-27,new_restaurant
USR02811,new,Bangalore,2023-09-12,new_restaurant
USR02812,returning,Bangalore,2024-05-01,new_restaurant
USR02813,new,Bangalore,2023-01-04,established
USR02814,resurrected,Bangalore,2023-11-26,new_restaurant
USR02815,returning,Bangalore,2023-02-16,established
USR02816,new,Bangalore,2024-03-30,new_restaurant
USR02817,returning,Bangalore,2023-03-25,new_restaurant
USR02818,resurrected,Bangalore,2024-05-02,established
USR02819,new,Bangalore,2023-04-13,new_restaurant
USR02820,returning,Bangalore,2023-07-19,new_restaurant
USR02821,new,Bangalore,2024-08-08,new_restaurant
USR02822,new,Bangalore,2023-02-02,new_restaurant
USR02823,new,Bangalore,2023-11-05,established
USR02824,resurrected,Bangalore,2024-04-23,new_restaurant
USR02825,returning,Bangalore,2023-04-29,new_restaurant
USR02826,returning,Bangalore,2023-09-07,new_restaurant
USR02827,new,Bangalore,2023-04-02,new_restaurant
USR02828,resurrected,Bangalore,2023-01-30,new_restaurant
USR02829,resurrected,Bangalore,2024-01-28,new_restaurant
USR02830,returning,Bangalore,2023-09-21,new_restaurant
USR02831,resurrected,Bangalore,2023-05-07,new_restaurant
USR02832,resurrected,Bangalore,2024-05-18,new_restaurant
USR02833,new,Bangalore,2023-08-18,established
USR02834,new,Bangalore,2023-03-08,new_restaurant
USR02835,returning,Bangalore,2024-01-26,new_restaurant
USR02836,new,Bangalore,2024-03-23,established
USR02837,returning,Bangalore,2023-04-29,new_restaurant
USR02838,returning,Bangalore,2023-12-15,new_restaurant
USR02839,resurrected,Bangalore,2023-04-29,new_restaurant
USR02840,returning,Bangalore,2023-11-17,established
USR02841,returning,Bangalore,2023-01-02,new_restaurant
USR02842,returning,Bangalore,2023-07-14,established
USR02843,resurrected,Bangalore,2023-11-24,new_restaurant
USR02844,new,Bangalore,2023-05-10,new_restaurant
USR02845,returning,Bangalore,2023-08-16,new_restaurant
USR02846,returning,Bangalore,2024-04-16,new_restaurant
USR02847,new,Bangalore,2023-10-31,established
USR02848,returning,Bangalore,2024-04-11,new_restaurant
USR02849,returning,Bangalore,2023-02-05,new_restaurant
USR02850,returning,Bangalore,2023-05-07,new_restaurant
USR02851,new,Bangalore,2024-08-10,new_restaurant
USR02852,new,Bangalore,2024-05-21,new_restaurant
USR02853,resurrected,Bangalore,2023-03-02,established
USR02854,returning,Bangalore,2023-08-04,established
USR02855,resurrected,Bangalore,2023-08-19,new_restaurant
USR02856,returning,Bangalore,2023-07-03,established
USR02857,new,Bangalore,2023-11-03,established
USR02858,new,Bangalore,2023-06-13,established
USR02859,returning,Bangalore,2023-12-12,new_restaurant
USR02860,returning,Bangalore,2023-12-23,new_restaurant
USR02861,returning,Bangalore,2024-06-24,new_restaurant
USR02862,returning,Bangalore,2023-07-19,new_restaurant
USR02863,returning,Bangalore,2023-04-10,new_restaurant
USR02864,new,Bangalore,2024-08-17,established
USR02865,returning,Bangalore,2023-11-08,new_restaurant
USR02866,returning,Bangalore,2023-05-21,new_restaurant
USR02867,returning,Bangalore,2023-05-29,new_restaurant
USR02868,new,Bangalore,2023-07-20,new_restaurant
USR02869,returning,Bangalore,2024-08-12,new_restaurant
USR02870,new,Bangalore,2023-06-01,new_restaurant
USR02871,resurrected,Bangalore,2023-06-22,established
USR02872,returning,Bangalore,2024-04-30,new_restaurant
USR02873,returning,Bangalore,2024-06-11,new_restaurant
USR02874,returning,Bangalore,2023-06-02,new_restaurant
USR02875,returning,Bangalore,2023-02-04,new_restaurant
USR02876,returning,Bangalore,2023-11-06,new_restaurant
USR02877,resurrected,Bangalore,2024-01-20,new_restaurant
USR02878,resurrected,Bangalore,2023-04-02,new_restaurant
USR02879,new,Bangalore,2024-01-27,new_restaurant
USR02880,new,Bangalore,2024-01-12,new_restaurant
USR02881,returning,Bangalore,2023-05-05,new_restaurant
USR02882,new,Bangalore,2024-06-05,new_restaurant
USR02883,returning,Bangalore,2024-08-09,new_restaurant
USR02884,new,Bangalore,2023-04-07,new_restaurant
USR02885,returning,Bangalore,2024-05-10,established
USR02886,new,Bangalore,2023-11-02,new_restaurant
USR02887,returning,Bangalore,2023-03-07,new_restaurant
USR02888,new,Bangalore,2024-07-04,new_restaurant
USR02889,new,Bangalore,2023-01-21,new_restaurant
USR02890,new,Bangalore,2024-06-26,new_restaurant
USR02891,returning,Bangalore,2024-08-21,new_restaurant
USR02892,new,Bangalore,2023-05-08,new_restaurant
USR02893,returning,Bangalore,2023-05-01,new_restaurant
USR02894,returning,Bangalore,2023-07-04,new_restaurant
USR02895,returning,Bangalore,2023-11-18,new_restaurant
USR02896,returning,Bangalore,2023-07-31,new_restaurant
USR02897,returning,Bangalore,2023-09-20,established
