order_id,user_id,restaurant_id,order_date,order_status,cuisine_type,delivery_area,city,gmv,user_type
ORD0007740,USR04956,RST301,2024-10-23,completed,Biryani,east_bangalore,Bangalore,325,new
ORD0007741,USR00685,RST301,2024-10-23,completed,Biryani,east_bangalore,Bangalore,332,returning
ORD0007742,USR03214,RST301,2024-10-23,completed,Biryani,east_bangalore,Bangalore,350,returning
ORD0007743,USR02647,RST301,2024-10-23,completed,Biryani,east_bangalore,Bangalore,259,returning
ORD0007744,USR02037,RST301,2024-10-23,completed,Biryani,east_bangalore,Bangalore,204,returning
ORD0007745,USR04252,RST301,2024-10-23,completed,Biryani,east_bangalore,Bangalore,398,new
ORD0007746,USR04022,RST301,2024-10-23,completed,Biryani,east_bangalore,Bangalore,400,new
ORD0007747,USR01281,RST301,2024-10-23,completed,Biryani,east_bangalore,Bangalore,181,new
ORD0007748,USR02579,RST301,2024-10-23,completed,Biryani,east_bangalore,Bangalore,362,returning
ORD0007749,USR04505,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,419,returning
ORD0007750,USR01618,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,378,returning
ORD0007751,USR01294,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,281,returning
ORD0007752,USR03276,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,207,returning
ORD0007753,USR03666,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,316,returning
ORD0007754,USR03310,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,196,new
ORD0007755,USR04053,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,351,returning
ORD0007756,USR00008,RST401,2024-10-23,cancelled,North Indian,west_bangalore,Bangalore,271,new
ORD0007757,USR00184,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,225,returning
ORD0007758,USR03756,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,412,resurrected
ORD0007759,USR02009,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,327,returning
ORD0007760,USR03391,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,414,returning
ORD0007761,USR02918,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,261,returning
ORD0007762,USR02331,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,305,returning
ORD0007763,USR02158,RST401,2024-10-23,cancelled,North Indian,west_bangalore,Bangalore,285,returning
ORD0007764,USR04165,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,326,returning
ORD0007765,USR01575,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,411,new
ORD0007766,USR04404,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,267,new
ORD0007767,USR04596,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,261,returning
ORD0007768,USR01535,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,365,returning
ORD0007769,USR02821,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,221,new
ORD0007770,USR04337,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,395,new
ORD0007771,USR01872,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,400,returning
ORD0007772,USR02243,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,185,new
ORD0007773,USR02017,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,214,new
ORD0007774,USR04056,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,251,returning
ORD0007775,USR02354,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,378,returning
ORD0007776,USR01192,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,259,returning
ORD0007777,USR03741,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,415,returning
ORD0007778,USR02314,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,193,new
ORD0007779,USR03871,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,213,resurrected
ORD0007780,USR03223,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,413,new
ORD0007781,USR01232,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,382,new
ORD0007782,USR04178,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,378,returning
ORD0007783,USR04612,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,284,new
ORD0007784,USR00611,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,332,returning
ORD0007785,USR04580,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,224,returning
ORD0007786,USR01353,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,243,returning
ORD0007787,USR02128,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,212,returning
ORD0007788,USR03471,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,269,returning
ORD0007789,USR03849,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,192,resurrected
ORD0007790,USR01475,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,331,returning
ORD0007791,USR02805,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,300,new
ORD0007792,USR04653,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,376,returning
ORD0007793,USR04332,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,238,new
ORD0007794,USR02874,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,269,new
ORD0007795,USR01208,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,237,resurrected
ORD0007796,USR02173,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,363,returning
ORD0007797,USR00220,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,185,returning
ORD0007798,USR01774,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,367,returning
ORD0007799,USR02694,RST401,2024-10-23,completed,North Indian,west_bangalore,Bangalore,254,new
ORD0007800,USR02895,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,380,returning
ORD0007801,USR01748,RST101,2024-10-24,cancelled,Biryani,north_bangalore,Bangalore,338,new
ORD0007802,USR03028,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,356,returning
ORD0007803,USR00825,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,221,returning
ORD0007804,USR00666,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,226,new
ORD0007805,USR04033,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,348,returning
ORD0007806,USR02055,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,376,returning
ORD0007807,USR03530,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,235,returning
ORD0007808,USR04024,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,193,resurrected
ORD0007809,USR02366,RST101,2024-10-24,cancelled,Biryani,north_bangalore,Bangalore,293,new
ORD0007810,USR02370,RST101,2024-10-24,cancelled,Biryani,north_bangalore,Bangalore,364,resurrected
ORD0007811,USR02551,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,278,resurrected
ORD0007812,USR01240,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,225,returning
ORD0007813,USR04534,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,375,returning
ORD0007814,USR01351,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,265,returning
ORD0007815,USR00023,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,306,resurrected
ORD0007816,USR00355,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,305,returning
ORD0007817,USR03283,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,382,returning
ORD0007818,USR04057,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,334,returning
ORD0007819,USR03204,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,264,returning
ORD0007820,USR04141,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,330,returning
ORD0007821,USR01309,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,386,returning
ORD0007822,USR03315,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,250,returning
ORD0007823,USR04316,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,319,new
ORD0007824,USR03254,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,295,resurrected
ORD0007825,USR03621,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,222,returning
ORD0007826,USR00992,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,184,returning
ORD0007827,USR02267,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,334,returning
ORD0007828,USR02018,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,417,returning
ORD0007829,USR03470,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,306,new
ORD0007830,USR02322,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,368,returning
ORD0007831,USR01366,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,345,returning
ORD0007832,USR04887,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,383,returning
ORD0007833,USR04060,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,306,returning
ORD0007834,USR02433,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,337,new
ORD0007835,USR04737,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,298,returning
ORD0007836,USR03998,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,208,returning
ORD0007837,USR00139,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,223,new
ORD0007838,USR02700,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,336,returning
ORD0007839,USR02294,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,390,new
ORD0007840,USR04774,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,298,new
ORD0007841,USR00032,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,342,returning
ORD0007842,USR02092,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,409,returning
ORD0007843,USR04123,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,229,new
ORD0007844,USR04445,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,410,returning
ORD0007845,USR03179,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,278,new
ORD0007846,USR01383,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,322,returning
ORD0007847,USR03658,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,355,resurrected
ORD0007848,USR03197,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,395,returning
ORD0007849,USR04891,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,281,returning
ORD0007850,USR04304,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,261,returning
ORD0007851,USR00507,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,269,returning
ORD0007852,USR01697,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,232,new
ORD0007853,USR00906,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,186,new
ORD0007854,USR02866,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,367,returning
ORD0007855,USR04134,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,347,returning
ORD0007856,USR04951,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,331,new
ORD0007857,USR02395,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,260,returning
ORD0007858,USR03652,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,374,resurrected
ORD0007859,USR02444,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,247,returning
ORD0007860,USR03524,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,327,returning
ORD0007861,USR04549,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,376,new
ORD0007862,USR04238,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,270,returning
ORD0007863,USR01505,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,285,returning
ORD0007864,USR00034,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,195,returning
ORD0007865,USR00738,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,219,new
ORD0007866,USR04100,RST101,2024-10-24,cancelled,Biryani,north_bangalore,Bangalore,382,resurrected
ORD0007867,USR01286,RST101,2024-10-24,completed,Biryani,north_bangalore,Bangalore,316,returning
ORD0007868,USR00885,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,302,resurrected
ORD0007869,USR00701,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,392,returning
ORD0007870,USR02629,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,413,returning
ORD0007871,USR02596,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,366,new
ORD0007872,USR02398,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,203,new
ORD0007873,USR00367,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,240,returning
ORD0007874,USR00009,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,180,new
ORD0007875,USR02489,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,267,returning
ORD0007876,USR04409,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,274,returning
ORD0007877,USR04068,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,394,new
ORD0007878,USR02329,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,405,returning
ORD0007879,USR00940,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,302,returning
ORD0007880,USR01941,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,195,returning
ORD0007881,USR02767,RST102,2024-10-24,cancelled,Biryani,north_bangalore,Bangalore,337,returning
ORD0007882,USR04755,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,218,new
ORD0007883,USR00367,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,256,returning
ORD0007884,USR02715,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,227,new
ORD0007885,USR04464,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,185,returning
ORD0007886,USR00648,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,393,new
ORD0007887,USR02973,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,393,returning
ORD0007888,USR02070,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,404,returning
ORD0007889,USR01107,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,180,returning
ORD0007890,USR04511,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,342,returning
ORD0007891,USR02653,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,231,returning
ORD0007892,USR03658,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,276,new
ORD0007893,USR00375,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,399,returning
ORD0007894,USR02754,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,281,returning
ORD0007895,USR01456,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,402,returning
ORD0007896,USR02135,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,248,returning
ORD0007897,USR02956,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,326,returning
ORD0007898,USR04333,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,335,returning
ORD0007899,USR01354,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,327,returning
ORD0007900,USR02620,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,325,returning
ORD0007901,USR02460,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,320,returning
ORD0007902,USR03904,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,197,returning
ORD0007903,USR01007,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,418,returning
ORD0007904,USR00125,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,372,returning
ORD0007905,USR03302,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,300,returning
ORD0007906,USR03590,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,412,returning
ORD0007907,USR01673,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,296,new
ORD0007908,USR02556,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,369,resurrected
ORD0007909,USR04366,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,225,returning
ORD0007910,USR01655,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,227,resurrected
ORD0007911,USR01533,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,379,returning
ORD0007912,USR03627,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,196,returning
ORD0007913,USR01682,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,265,returning
ORD0007914,USR02284,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,387,returning
ORD0007915,USR04807,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,235,new
ORD0007916,USR01022,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,202,returning
ORD0007917,USR02114,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,375,returning
ORD0007918,USR00442,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,317,returning
ORD0007919,USR03409,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,255,returning
ORD0007920,USR02577,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,335,returning
ORD0007921,USR00796,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,295,returning
ORD0007922,USR02097,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,251,returning
ORD0007923,USR01125,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,380,returning
ORD0007924,USR00704,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,325,returning
ORD0007925,USR01550,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,317,returning
ORD0007926,USR01469,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,347,returning
ORD0007927,USR00421,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,311,returning
ORD0007928,USR04509,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,386,returning
ORD0007929,USR00161,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,411,returning
ORD0007930,USR00326,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,367,returning
ORD0007931,USR03799,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,377,returning
ORD0007932,USR03484,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,205,returning
ORD0007933,USR01469,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,412,returning
ORD0007934,USR03568,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,203,returning
ORD0007935,USR04465,RST102,2024-10-24,completed,Biryani,north_bangalore,Bangalore,198,returning
ORD0007936,USR04360,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,382,returning
ORD0007937,USR03787,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,339,returning
ORD0007938,USR02714,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,192,resurrected
ORD0007939,USR03333,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,393,returning
ORD0007940,USR00533,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,343,returning
ORD0007941,USR04585,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,206,returning
ORD0007942,USR02997,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,393,returning
ORD0007943,USR01097,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,284,resurrected
ORD0007944,USR03006,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,187,returning
ORD0007945,USR03314,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,268,returning
ORD0007946,USR01810,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,182,resurrected
ORD0007947,USR04108,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,362,returning
ORD0007948,USR04461,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,303,returning
ORD0007949,USR00047,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,195,returning
ORD0007950,USR02343,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,381,returning
ORD0007951,USR02627,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,268,returning
ORD0007952,USR03862,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,377,returning
ORD0007953,USR01994,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,342,returning
ORD0007954,USR02662,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,205,returning
ORD0007955,USR03740,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,268,resurrected
ORD0007956,USR01404,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,272,returning
ORD0007957,USR03641,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,182,returning
ORD0007958,USR02559,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,247,returning
ORD0007959,USR00906,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,293,resurrected
ORD0007960,USR03121,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,301,returning
ORD0007961,USR02111,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,397,returning
ORD0007962,USR02690,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,240,returning
ORD0007963,USR04708,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,274,returning
ORD0007964,USR04407,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,317,returning
ORD0007965,USR00608,RST103,2024-10-24,cancelled,Biryani,north_bangalore,Bangalore,342,returning
ORD0007966,USR00809,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,399,returning
ORD0007967,USR02574,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,379,returning
ORD0007968,USR02369,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,206,new
ORD0007969,USR03482,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,272,new
ORD0007970,USR01620,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,419,returning
ORD0007971,USR02325,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,374,returning
ORD0007972,USR03174,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,298,returning
ORD0007973,USR01120,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,218,new
ORD0007974,USR04554,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,251,returning
ORD0007975,USR04436,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,369,returning
ORD0007976,USR02250,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,303,new
ORD0007977,USR02760,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,291,returning
ORD0007978,USR00045,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,406,returning
ORD0007979,USR00128,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,361,returning
ORD0007980,USR04387,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,263,returning
ORD0007981,USR00298,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,258,resurrected
ORD0007982,USR01145,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,254,returning
ORD0007983,USR04316,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,312,returning
ORD0007984,USR02342,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,313,returning
ORD0007985,USR01203,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,402,returning
ORD0007986,USR02905,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,289,returning
ORD0007987,USR01059,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,272,returning
ORD0007988,USR02974,RST103,2024-10-24,cancelled,Biryani,north_bangalore,Bangalore,277,returning
ORD0007989,USR00406,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,317,returning
ORD0007990,USR04304,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,216,returning
ORD0007991,USR04494,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,284,returning
ORD0007992,USR02382,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,196,new
ORD0007993,USR01326,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,342,new
ORD0007994,USR04726,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,378,returning
ORD0007995,USR01940,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,392,new
ORD0007996,USR01845,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,293,resurrected
ORD0007997,USR02170,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,397,new
ORD0007998,USR03264,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,287,returning
ORD0007999,USR03129,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,292,returning
ORD0008000,USR03730,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,182,returning
ORD0008001,USR04384,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,265,resurrected
ORD0008002,USR01232,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,329,returning
ORD0008003,USR00499,RST103,2024-10-24,completed,Biryani,north_bangalore,Bangalore,360,new
ORD0008004,USR01827,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,402,resurrected
ORD0008005,USR02705,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,371,returning
ORD0008006,USR01600,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,304,new
ORD0008007,USR03187,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,253,returning
ORD0008008,USR01299,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,417,new
ORD0008009,USR01385,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,318,returning
ORD0008010,USR01684,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,377,new
ORD0008011,USR02101,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,384,new
ORD0008012,USR04818,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,367,new
ORD0008013,USR01718,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,294,new
ORD0008014,USR03081,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,366,returning
ORD0008015,USR04855,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,231,new
ORD0008016,USR02155,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,189,returning
ORD0008017,USR04336,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,364,returning
ORD0008018,USR01155,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,217,returning
ORD0008019,USR04230,RST104,2024-10-24,cancelled,Biryani,north_bangalore,Bangalore,276,resurrected
ORD0008020,USR01520,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,275,returning
ORD0008021,USR00867,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,242,new
ORD0008022,USR01562,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,272,new
ORD0008023,USR02729,RST104,2024-10-24,completed,Biryani,north_bangalore,Bangalore,346,new
