user_id,signup_date,city,device_type,user_segment
USR001174,2022-09-04,London,desktop,returning
USR001175,2022-01-09,,desktop,new
USR001176,2022-12-07,Bengaluru,mobile,returning
USR001177,2022-12-02,London,mobile,returning
USR001178,2022-02-21,Ahmedabad,desktop,returning
USR001179,2022-03-05,Pune,mobile,returning
USR001180,2023-07-30,New York,mobile,new
USR001181,2022-08-12,Goa,desktop,new
USR001182,2023-11-25,London,mobile,returning
USR001183,2023-08-25,Dubai,desktop,returning
USR001184,2022-08-05,Bangkok,desktop,returning
USR001185,2022-05-07,New York,desktop,vip
USR001186,2023-01-27,Hyderabad,desktop,returning
USR001187,2023-09-21,Goa,mobile,new
USR001188,2022-10-08,Ahmedabad,mobile,returning
USR001189,2023-09-21,Ahmedabad,desktop,new
USR001190,2022-07-12,Hyderabad,desktop,returning
USR001191,2022-09-21,Pune,mobile,new
USR001192,2023-12-17,Bengaluru,mobile,returning
USR001193,2023-08-07,Jaipur,desktop,returning
USR001194,2022-11-08,Singapore,desktop,returning
USR001195,2022-03-02,Goa,mobile,new
USR001196,2023-07-27,Ahmedabad,mobile,returning
USR001197,2023-10-17,Bengaluru,mobile,new
USR001198,2022-09-08,,mobile,vip
USR001199,2023-04-05,London,desktop,returning
USR001200,2023-01-20,Jaipur,mobile,returning
USR001201,2022-04-03,Delhi,mobile,returning
USR001202,2022-01-22,Kolkata,mobile,returning
USR001203,2022-11-20,Delhi,mobile,returning
USR001204,2022-03-07,Mumbai,mobile,returning
USR001205,2023-10-11,Ahmedabad,mobile,returning
USR001206,2023-01-30,London,mobile,new
USR001207,2022-02-10,Dubai,mobile,new
USR001208,2022-07-04,Bangkok,mobile,returning
USR001209,2022-12-08,Goa,mobile,returning
USR001210,2023-02-11,Bengaluru,mobile,new
USR001211,2022-03-31,London,mobile,new
USR001212,2022-08-20,Jaipur,mobile,vip
USR001213,2022-06-26,London,desktop,new
USR001214,2023-11-26,Ahmedabad,desktop,returning
USR001215,2022-04-09,Singapore,mobile,returning
USR001216,2023-10-23,Delhi,tablet,returning
USR001217,2023-05-06,Goa,desktop,returning
USR001218,2022-03-26,London,mobile,returning
USR001219,2022-01-31,Jaipur,desktop,new
USR001220,2023-03-13,Mumbai,mobile,returning
USR001221,2023-05-14,New York,mobile,returning
USR001222,2023-10-01,Dubai,mobile,returning
USR001223,2022-10-14,Pune,mobile,returning
USR001224,2023-09-23,Pune,mobile,new
USR001225,2022-03-24,London,mobile,returning
USR001226,2022-01-11,Dubai,mobile,returning
USR001227,2023-09-21,Pune,mobile,returning
USR001228,2022-10-04,New York,mobile,returning
USR001229,2023-07-15,Ahmedabad,desktop,vip
USR001230,2022-01-21,Singapore,mobile,new
USR001231,2023-03-01,Kolkata,mobile,new
USR001232,2023-12-03,Bangkok,tablet,returning
USR001233,2023-11-15,London,desktop,new
USR001234,2023-02-03,Bangkok,desktop,new
USR001235,2023-11-05,Jaipur,mobile,returning
USR001236,2023-03-07,Pune,mobile,new
USR001237,2022-12-30,Hyderabad,desktop,returning
USR001238,2022-12-14,Singapore,mobile,returning
USR001239,2022-10-17,London,mobile,returning
USR001240,2023-08-05,Delhi,tablet,returning
USR001241,2023-04-26,Jaipur,mobile,returning
USR001242,2022-07-07,Jaipur,mobile,vip
USR001243,2022-11-06,Hyderabad,desktop,new
USR001244,2022-06-01,Mumbai,mobile,returning
USR001245,2022-02-02,Singapore,mobile,new
USR001246,2023-07-01,Mumbai,desktop,returning
USR001247,2023-07-11,Ahmedabad,mobile,returning
USR001248,2023-07-06,Ahmedabad,mobile,returning
USR001249,2023-10-13,Kolkata,mobile,new
USR001250,2022-04-17,Hyderabad,mobile,returning
USR001251,2022-12-06,Bangkok,mobile,returning
USR001252,2022-04-07,Pune,mobile,returning
USR001253,2022-02-01,Delhi,tablet,returning
USR001254,2023-04-30,Pune,desktop,returning
USR001255,2022-08-10,Jaipur,desktop,returning
USR001256,2022-05-14,Hyderabad,mobile,new
USR001257,2023-08-08,Jaipur,desktop,returning
USR001258,2023-05-09,Jaipur,mobile,new
USR001259,2022-09-16,Goa,desktop,returning
USR001260,2022-03-19,New York,desktop,returning
USR001261,2023-04-16,Kolkata,mobile,returning
USR001262,2022-09-18,Hyderabad,mobile,vip
USR001263,2023-04-15,Jaipur,mobile,new
USR001264,2022-02-18,Jaipur,tablet,new
USR001265,2023-12-23,Bengaluru,desktop,vip
USR001266,2022-09-12,Jaipur,mobile,new
USR001267,2023-03-13,Ahmedabad,mobile,returning
USR001268,2022-02-07,New York,desktop,returning
USR001269,2022-06-21,Jaipur,desktop,returning
USR001270,2023-07-24,Singapore,mobile,returning
USR001271,2023-10-18,Kolkata,desktop,new
USR001272,2022-10-06,Bengaluru,mobile,returning
USR001273,2023-01-13,Bangkok,mobile,returning
USR001274,2022-05-10,Delhi,tablet,new
USR001275,2023-03-01,,mobile,returning
USR001276,2022-03-18,Singapore,mobile,returning
USR001277,2022-10-24,New York,desktop,new
USR001278,2022-01-25,Delhi,tablet,new
USR001279,2023-04-20,Ahmedabad,desktop,new
USR001280,2022-09-21,Singapore,desktop,new
USR001281,2023-02-26,Bangkok,mobile,new
USR001282,2023-06-12,Goa,mobile,returning
USR001283,2022-12-04,Dubai,desktop,returning
USR001284,2022-08-25,Mumbai,desktop,new
USR001285,2023-09-14,Kolkata,mobile,returning
USR001286,2023-05-04,Goa,tablet,new
USR001287,2022-12-07,Bangkok,tablet,returning
USR001288,2022-05-26,Bangkok,mobile,new
USR001289,2022-12-30,Ahmedabad,desktop,new
USR001290,2022-05-23,Goa,desktop,returning
USR001291,2023-03-05,Delhi,mobile,vip
USR001292,2022-01-15,Hyderabad,mobile,returning
USR001293,2023-03-05,Kolkata,mobile,returning
USR001294,2023-12-10,Goa,desktop,new
USR001295,2022-02-26,Dubai,desktop,new
USR001296,2022-11-22,London,desktop,returning
USR001297,2023-03-26,Pune,desktop,new
USR001298,2023-12-24,Goa,desktop,returning
USR001299,2022-06-01,Chennai,mobile,returning
USR001300,2022-01-29,New York,mobile,returning
USR001301,2023-11-12,Mumbai,mobile,returning
USR001302,2022-04-21,Singapore,desktop,returning
USR001303,2022-08-11,Bengaluru,tablet,returning
USR001304,2023-03-14,Ahmedabad,tablet,vip
USR001305,2023-05-11,Mumbai,mobile,new
USR001306,2022-04-20,Bangkok,desktop,new
USR001307,2023-01-06,London,tablet,returning
USR001308,2023-05-22,Ahmedabad,mobile,new
USR001309,2022-03-21,Bengaluru,mobile,new
USR001310,2023-06-21,Singapore,mobile,vip
USR001311,2022-04-06,Ahmedabad,mobile,new
USR001312,2023-04-20,Dubai,tablet,new
USR001313,2022-02-06,Goa,desktop,returning
USR001314,2022-02-25,Dubai,mobile,new
USR001315,2022-02-03,Kolkata,tablet,returning
USR001316,2023-08-14,Goa,mobile,returning
USR001317,2022-03-29,New York,desktop,returning
USR001318,2023-09-24,Delhi,mobile,new
USR001319,2022-03-30,Chennai,mobile,new
USR001320,2022-03-11,Kolkata,mobile,vip
USR001321,2023-11-22,Dubai,desktop,returning
USR001322,2023-02-19,Pune,desktop,returning
USR001323,2022-10-07,Hyderabad,tablet,returning
USR001324,2023-11-28,,desktop,returning
USR001325,2022-05-18,Dubai,desktop,vip
USR001326,2022-12-24,London,desktop,new
USR001327,2023-08-20,Jaipur,mobile,new
USR001328,2023-10-01,Dubai,mobile,returning
USR001329,2023-03-05,Jaipur,desktop,returning
USR001330,2023-02-01,Jaipur,mobile,returning
USR001331,2022-11-02,Kolkata,mobile,vip
USR001332,2023-07-06,Bangkok,mobile,returning
USR001333,2023-06-10,Hyderabad,desktop,new
USR001334,2023-08-19,New York,mobile,returning
USR001335,2022-06-28,Pune,mobile,returning
USR001336,2022-12-23,Pune,desktop,returning
USR001337,2022-07-07,Mumbai,desktop,returning
USR001338,2022-08-06,Bengaluru,desktop,returning
USR001339,2023-03-28,Ahmedabad,desktop,vip
USR001340,2023-07-17,Jaipur,desktop,new
USR001341,2023-04-13,Ahmedabad,tablet,returning
USR001342,2022-08-26,,mobile,new
USR001343,2023-03-05,Delhi,mobile,returning
USR001344,2023-01-20,Ahmedabad,mobile,new
USR001345,2023-09-06,Hyderabad,mobile,returning
USR001346,2022-09-09,Jaipur,mobile,returning
USR001347,2023-10-16,Singapore,mobile,returning
USR001348,2023-08-10,Hyderabad,mobile,returning
USR001349,2023-05-15,Pune,mobile,new
USR001350,2022-02-08,Kolkata,tablet,vip
USR001351,2022-02-10,Ahmedabad,mobile,vip
USR001352,2022-11-21,Hyderabad,mobile,returning
USR001353,2022-06-10,Kolkata,mobile,returning
USR001354,2022-12-23,Singapore,mobile,new
USR001355,2023-10-01,Dubai,desktop,returning
USR001356,2022-11-23,London,mobile,new
USR001357,2023-12-18,Bangkok,mobile,new
USR001358,2023-04-06,Ahmedabad,mobile,returning
USR001359,2022-07-01,Hyderabad,mobile,vip
USR001360,2023-08-28,Kolkata,mobile,returning
USR001361,2022-09-23,Singapore,desktop,new
USR001362,2022-12-20,Hyderabad,desktop,new
USR001363,2022-02-12,Dubai,tablet,returning
USR001364,2022-02-12,Bangkok,mobile,returning
USR001365,2023-04-08,Pune,desktop,returning
USR001366,2022-05-13,Kolkata,mobile,returning
USR001367,2022-12-07,Jaipur,mobile,new
USR001368,2022-03-19,,mobile,vip
USR001369,2022-12-17,Hyderabad,desktop,new
USR001370,2023-09-13,Chennai,mobile,returning
USR001371,2022-02-09,,desktop,returning
USR001372,2023-05-07,Singapore,mobile,returning
USR001373,2022-09-06,Kolkata,mobile,returning
USR001374,2023-12-07,Jaipur,desktop,returning
USR001375,2022-04-07,Bengaluru,mobile,new
USR001376,2022-06-06,Chennai,mobile,returning
USR001377,2023-01-31,Hyderabad,desktop,vip
USR001378,2022-04-17,Jaipur,desktop,new
USR001379,2023-05-20,Bengaluru,desktop,new
USR001380,2022-03-09,Singapore,mobile,returning
USR001381,2023-10-29,London,mobile,new
USR001382,2022-03-22,Bengaluru,mobile,returning
USR001383,2022-09-13,Singapore,desktop,returning
USR001384,2022-01-14,Hyderabad,mobile,returning
USR001385,2023-02-26,Hyderabad,desktop,new
USR001386,2022-03-08,Hyderabad,mobile,returning
USR001387,2022-11-09,Hyderabad,mobile,returning
USR001388,2023-09-04,Bangkok,mobile,new
USR001389,2023-08-11,Bangkok,mobile,returning
USR001390,2023-11-16,Kolkata,tablet,new
USR001391,2023-11-24,Singapore,mobile,new
USR001392,2023-02-24,Delhi,desktop,returning
USR001393,2022-08-15,Delhi,mobile,returning
USR001394,2023-09-05,New York,desktop,returning
USR001395,2023-09-24,Ahmedabad,desktop,returning
USR001396,2023-05-06,Mumbai,tablet,vip
USR001397,2022-06-30,Bangkok,mobile,returning
USR001398,2023-08-16,New York,desktop,returning
USR001399,2022-11-30,Bangkok,desktop,vip
USR001400,2022-09-24,Kolkata,desktop,new
USR001401,2022-12-18,Chennai,desktop,returning
USR001402,2022-02-14,London,desktop,returning
USR001403,2022-01-18,London,mobile,returning
USR001404,2022-06-27,Jaipur,desktop,new
USR001405,2022-10-29,,desktop,new
USR001406,2022-05-10,Bengaluru,mobile,returning
USR001407,2023-07-27,Singapore,mobile,new
USR001408,2022-11-03,Ahmedabad,mobile,new
USR001409,2022-03-02,Kolkata,mobile,vip
USR001410,2023-09-22,Singapore,mobile,returning
USR001411,2022-08-18,Delhi,mobile,vip
USR001412,2022-04-11,Ahmedabad,mobile,returning
USR001413,2022-11-10,Pune,mobile,new
USR001414,2023-03-21,New York,desktop,vip
USR001415,2023-11-29,Mumbai,mobile,returning
USR001416,2022-01-25,Kolkata,desktop,new
USR001417,2022-12-18,,desktop,new
USR001418,2023-05-24,Singapore,mobile,returning
USR001419,2022-10-04,Pune,mobile,returning
USR001420,2022-10-03,Delhi,mobile,returning
USR001421,2023-05-05,Ahmedabad,desktop,returning
USR001422,2022-12-26,Chennai,desktop,returning
USR001423,2023-09-22,Mumbai,mobile,returning
USR001424,2022-01-29,Dubai,tablet,returning
USR001425,2022-12-21,Kolkata,mobile,new
USR001426,2022-06-23,Delhi,desktop,new
USR001427,2022-03-12,Kolkata,mobile,new
USR001428,2022-12-30,Bangkok,mobile,returning
USR001429,2023-10-31,Bengaluru,mobile,new
USR001430,2022-11-20,Hyderabad,desktop,new
USR001431,2023-03-25,Chennai,mobile,new
USR001432,2023-06-21,New York,desktop,new
USR001433,2023-08-29,Kolkata,mobile,returning
USR001434,2022-09-23,Bengaluru,desktop,returning
USR001435,2023-09-30,Pune,mobile,new
USR001436,2022-02-22,Pune,desktop,returning
USR001437,2023-05-29,Singapore,mobile,new
USR001438,2022-03-15,Kolkata,desktop,new
USR001439,2022-03-18,Pune,desktop,returning
USR001440,2022-04-30,Pune,mobile,new
USR001441,2023-12-11,Jaipur,tablet,returning
USR001442,2023-11-11,New York,desktop,returning
USR001443,2023-01-25,Dubai,mobile,new
USR001444,2023-04-27,Bangkok,mobile,new
USR001445,2023-08-26,Dubai,mobile,vip
USR001446,2022-06-02,Bangkok,mobile,new
USR001447,2023-06-05,Jaipur,tablet,new
USR001448,2023-10-23,Bangkok,mobile,new
USR001449,2022-06-13,Bengaluru,mobile,returning
USR001450,2023-06-03,Bangkok,mobile,returning
USR001451,2022-05-11,Singapore,mobile,returning
USR001452,2023-05-25,Ahmedabad,mobile,new
USR001453,2023-05-08,Mumbai,desktop,new
USR001454,2023-01-30,Pune,mobile,returning
USR001455,2023-08-03,Bengaluru,mobile,returning
USR001456,2022-05-01,London,mobile,returning
USR001457,2023-12-30,Goa,mobile,vip
USR001458,2023-03-24,Jaipur,mobile,new
USR001459,2023-08-06,Chennai,mobile,returning
USR001460,2023-08-21,Ahmedabad,desktop,new
USR001461,2022-06-27,Hyderabad,desktop,returning
USR001462,2023-04-20,Bangkok,tablet,new
USR001463,2023-07-07,Mumbai,desktop,returning
USR001464,2023-09-11,Delhi,mobile,returning
USR001465,2022-02-24,Bengaluru,mobile,returning
USR001466,2023-12-06,Hyderabad,desktop,returning
USR001467,2023-08-20,Hyderabad,mobile,returning
USR001468,2023-12-17,Bangkok,mobile,returning
USR001469,2022-12-31,Delhi,mobile,returning
USR001470,2023-05-03,Singapore,mobile,vip
USR001471,2022-05-09,Hyderabad,mobile,returning
USR001472,2023-02-04,Kolkata,mobile,returning
USR001473,2023-12-16,Jaipur,mobile,new
USR001474,2023-07-07,Bangkok,desktop,vip
USR001475,2023-04-05,Kolkata,mobile,vip
USR001476,2023-11-09,Pune,mobile,new
USR001477,2023-08-25,Kolkata,tablet,returning
USR001478,2022-10-27,Dubai,mobile,returning
USR001479,2022-07-12,Goa,desktop,new
USR001480,2023-09-07,Jaipur,mobile,new
USR001481,2023-10-28,Goa,mobile,new
USR001482,2022-09-01,Jaipur,mobile,new
USR001483,2022-09-29,New York,tablet,returning
USR001484,2022-12-27,Chennai,desktop,new
USR001485,2022-07-25,Chennai,mobile,returning
USR001486,2022-05-04,Ahmedabad,mobile,returning
USR001487,2023-09-12,Singapore,mobile,returning
USR001488,2022-09-26,Pune,desktop,returning
USR001489,2022-08-04,Delhi,desktop,vip
USR001490,2023-05-20,Goa,mobile,returning
USR001491,2022-04-12,Pune,mobile,new
USR001492,2023-11-18,New York,desktop,new
USR001493,2022-02-26,London,mobile,new
USR001494,2022-07-17,Goa,desktop,vip
USR001495,2023-02-27,London,desktop,returning
USR001496,2022-09-19,Pune,mobile,returning
USR001497,2022-03-14,Goa,mobile,new
USR001498,2023-12-01,Pune,desktop,new
USR001499,2023-10-31,London,mobile,vip
USR001500,2022-08-29,Delhi,desktop,returning
USR001501,2022-11-16,Kolkata,desktop,returning
USR001502,2022-10-22,Chennai,desktop,returning
USR001503,2022-01-29,Goa,mobile,returning
USR001504,2023-09-13,Dubai,desktop,returning
USR001505,2022-08-17,Goa,mobile,returning
USR001506,2022-01-02,Kolkata,desktop,new
USR001507,2022-10-04,,desktop,returning
USR001508,2023-10-18,Singapore,mobile,vip
USR001509,2023-10-11,New York,mobile,returning
USR001510,2023-02-06,Singapore,mobile,returning
USR001511,2022-04-19,Ahmedabad,mobile,returning
USR001512,2023-08-03,Pune,mobile,returning
USR001513,2023-10-26,Bengaluru,desktop,returning
USR001514,2023-08-25,Bangkok,mobile,new
USR001515,2023-03-26,Delhi,mobile,new
USR001516,2022-04-02,Hyderabad,desktop,returning
USR001517,2022-03-24,Hyderabad,mobile,new
USR001518,2022-05-12,Singapore,mobile,returning
USR001519,2022-06-19,Singapore,mobile,returning
USR001520,2022-01-02,Hyderabad,tablet,returning
USR001521,2023-02-03,Kolkata,mobile,returning
USR001522,2022-12-07,Delhi,tablet,returning
USR001523,2022-04-30,New York,desktop,new
USR001524,2022-07-07,Ahmedabad,mobile,returning
USR001525,2023-03-06,Mumbai,mobile,returning
USR001526,2022-09-24,Singapore,tablet,returning
USR001527,2022-08-02,Ahmedabad,desktop,returning
USR001528,2022-04-22,New York,mobile,new
USR001529,2022-10-18,Delhi,mobile,returning
USR001530,2023-09-22,Goa,mobile,new
USR001531,2022-01-13,Delhi,mobile,returning
USR001532,2023-09-06,London,mobile,new
USR001533,2022-03-02,Kolkata,desktop,new
USR001534,2022-03-06,Hyderabad,tablet,returning
USR001535,2022-06-16,Singapore,mobile,returning
USR001536,2023-05-26,Pune,mobile,returning
USR001537,2022-10-18,Delhi,desktop,new
USR001538,2022-09-26,Ahmedabad,desktop,new
USR001539,2023-05-13,Bengaluru,mobile,new
USR001540,2022-11-04,Mumbai,mobile,new
USR001541,2023-01-19,Kolkata,mobile,vip
USR001542,2022-09-24,London,desktop,returning
USR001543,2022-11-19,Bangkok,mobile,returning
USR001544,2022-11-02,Ahmedabad,mobile,returning
USR001545,2023-09-26,London,mobile,returning
USR001546,2023-02-15,,mobile,returning
USR001547,2022-10-21,Jaipur,mobile,returning
USR001548,2023-02-15,Bengaluru,desktop,returning
USR001549,2022-02-19,New York,mobile,returning
USR001550,2023-04-15,Jaipur,mobile,returning
USR001551,2022-12-14,Jaipur,mobile,returning
USR001552,2023-07-29,Pune,mobile,new
USR001553,2022-01-28,Singapore,mobile,new
USR001554,2022-09-03,London,mobile,returning
USR001555,2023-10-25,Pune,tablet,new
USR001556,2023-09-30,Goa,desktop,new
USR001557,2023-10-06,Jaipur,tablet,new
USR001558,2023-09-28,London,mobile,returning
USR001559,2022-10-16,Ahmedabad,mobile,returning
USR001560,2023-09-25,Hyderabad,mobile,returning
USR001561,2022-12-16,Delhi,mobile,returning
USR001562,2023-08-21,Chennai,mobile,new
USR001563,2022-06-11,Pune,mobile,returning
USR001564,2023-11-01,Bengaluru,desktop,vip
USR001565,2022-05-11,Mumbai,mobile,new
USR001566,2022-06-05,Ahmedabad,mobile,new
USR001567,2022-06-05,Singapore,mobile,vip
USR001568,2023-01-29,Bengaluru,mobile,returning
USR001569,2022-02-14,Chennai,desktop,vip
USR001570,2023-08-29,Jaipur,mobile,new
USR001571,2022-11-07,Dubai,desktop,new
USR001572,2023-01-04,Ahmedabad,mobile,returning
USR001573,2022-02-19,Singapore,tablet,new
USR001574,2022-10-25,Chennai,mobile,vip
USR001575,2023-11-10,Singapore,mobile,returning
USR001576,2023-03-13,Singapore,mobile,new
USR001577,2022-04-27,Jaipur,desktop,returning
USR001578,2023-02-16,Singapore,mobile,returning
USR001579,2023-01-06,Jaipur,mobile,new
USR001580,2023-09-17,Bengaluru,mobile,vip
USR001581,2022-05-20,London,desktop,returning
USR001582,2022-07-31,Pune,desktop,returning
USR001583,2023-05-29,Hyderabad,mobile,vip
USR001584,2023-07-27,Dubai,desktop,new
USR001585,2022-02-28,Goa,mobile,vip
USR001586,2022-08-26,Bangkok,mobile,returning
USR001587,2023-05-17,Hyderabad,tablet,vip
USR001588,2023-09-13,Delhi,mobile,returning
USR001589,2023-01-08,Goa,tablet,new
USR001590,2022-06-11,Ahmedabad,desktop,returning
USR001591,2022-12-21,Singapore,mobile,returning
USR001592,2023-09-06,Goa,mobile,returning
USR001593,2023-03-22,Dubai,desktop,new
USR001594,2022-05-24,Chennai,mobile,returning
USR001595,2023-05-15,,desktop,new
USR001596,2022-10-19,Ahmedabad,mobile,new
USR001597,2022-06-06,Chennai,mobile,returning
USR001598,2022-04-05,Bengaluru,mobile,new
USR001599,2022-04-13,Delhi,mobile,returning
USR001600,2022-02-09,Bengaluru,mobile,new
USR001601,2022-03-14,Delhi,mobile,returning
USR001602,2022-06-10,Pune,mobile,new
USR001603,2023-12-06,Pune,mobile,new
USR001604,2022-04-18,Dubai,desktop,new
USR001605,2022-02-27,,mobile,returning
USR001606,2022-01-21,Chennai,desktop,new
USR001607,2023-04-03,Bengaluru,desktop,returning
USR001608,2023-12-03,New York,desktop,new
USR001609,2023-07-01,Mumbai,mobile,returning
USR001610,2023-03-28,New York,desktop,vip
USR001611,2022-01-12,Chennai,mobile,returning
USR001612,2023-02-19,Delhi,mobile,returning
USR001613,2023-01-19,Pune,mobile,new
USR001614,2023-01-07,Mumbai,desktop,new
USR001615,2023-12-26,Delhi,desktop,returning
USR001616,2023-06-30,Mumbai,desktop,new
USR001617,2023-08-08,Hyderabad,mobile,returning
USR001618,2022-06-01,Pune,mobile,returning
USR001619,2022-02-27,Singapore,mobile,returning
USR001620,2022-11-17,Ahmedabad,desktop,new
USR001621,2023-10-22,Kolkata,mobile,new
USR001622,2023-08-09,Dubai,mobile,returning
USR001623,2022-03-24,Mumbai,desktop,new
USR001624,2023-12-01,Delhi,desktop,returning
USR001625,2023-09-30,Singapore,mobile,new
USR001626,2022-07-07,Bengaluru,mobile,returning
USR001627,2023-05-26,,mobile,new
USR001628,2022-12-12,Kolkata,mobile,new
USR001629,2022-10-29,Jaipur,mobile,returning
USR001630,2022-09-24,Bengaluru,mobile,new
USR001631,2023-01-17,London,tablet,returning
USR001632,2023-07-24,Hyderabad,mobile,new
USR001633,2022-12-19,Kolkata,desktop,returning
USR001634,2023-02-16,Mumbai,desktop,returning
USR001635,2023-02-03,New York,mobile,returning
USR001636,2022-05-30,Dubai,mobile,returning
USR001637,2022-05-01,Kolkata,mobile,returning
USR001638,2023-10-07,New York,mobile,returning
USR001639,2023-11-09,Hyderabad,desktop,returning
USR001640,2023-07-26,New York,desktop,vip
USR001641,2023-07-24,Bengaluru,mobile,returning
USR001642,2022-04-09,Singapore,mobile,returning
USR001643,2023-11-12,Delhi,mobile,new
USR001644,2022-02-10,Goa,mobile,new
USR001645,2023-10-10,Hyderabad,mobile,new
USR001646,2023-03-29,Kolkata,mobile,returning
USR001647,2022-10-05,New York,mobile,new
USR001648,2022-02-23,New York,desktop,new
USR001649,2022-10-24,Bengaluru,desktop,returning
USR001650,2022-08-22,Dubai,mobile,vip
USR001651,2022-04-20,Singapore,tablet,new
USR001652,2022-10-06,Jaipur,desktop,returning
USR001653,2022-11-03,Delhi,tablet,vip
USR001654,2023-03-28,Ahmedabad,mobile,returning
USR001655,2023-05-26,Chennai,mobile,new
USR001656,2022-07-26,Kolkata,desktop,returning
USR001657,2023-09-07,Mumbai,desktop,new
USR001658,2023-01-13,Dubai,mobile,returning
USR001659,2022-10-18,,mobile,new
USR001660,2023-09-10,Hyderabad,mobile,returning
USR001661,2023-03-17,Pune,mobile,returning
USR001662,2022-02-06,Mumbai,desktop,returning
USR001663,2022-02-06,Singapore,mobile,new
USR001664,2022-05-04,Jaipur,mobile,new
USR001665,2022-08-21,Kolkata,mobile,returning
USR001666,2022-07-11,,mobile,new
USR001667,2022-02-17,New York,tablet,new
USR001668,2023-02-20,,desktop,new
USR001669,2023-11-16,,desktop,returning
USR001670,2023-05-21,Dubai,tablet,new
USR001671,2022-11-23,Bengaluru,tablet,returning
USR001672,2022-04-28,Singapore,desktop,returning
USR001673,2023-11-06,Hyderabad,mobile,new
USR001674,2023-12-25,Ahmedabad,mobile,new
USR001675,2023-06-06,Dubai,mobile,vip
USR001676,2023-02-27,Kolkata,tablet,returning
USR001677,2023-05-30,New York,desktop,new
USR001678,2023-08-14,Singapore,desktop,new
USR001679,2023-04-15,Mumbai,mobile,new
USR001680,2023-03-11,Kolkata,mobile,returning
USR001681,2023-01-31,Bengaluru,mobile,returning
USR001682,2023-09-01,Jaipur,mobile,returning
USR001683,2023-12-25,Delhi,mobile,returning
USR001684,2022-08-10,Ahmedabad,mobile,new
USR001685,2022-10-18,Chennai,mobile,returning
USR001686,2023-07-06,Jaipur,tablet,new
USR001687,2023-08-22,Goa,mobile,returning
USR001688,2022-12-08,Kolkata,desktop,returning
USR001689,2022-07-05,London,desktop,returning
USR001690,2022-01-11,Dubai,desktop,returning
USR001691,2023-05-11,Mumbai,desktop,returning
USR001692,2022-08-07,Kolkata,mobile,returning
USR001693,2022-06-08,Dubai,mobile,vip
USR001694,2022-02-16,Hyderabad,mobile,new
USR001695,2023-01-04,Mumbai,mobile,returning
USR001696,2023-10-20,Dubai,mobile,new
USR001697,2022-11-21,Jaipur,mobile,vip
USR001698,2023-11-19,Jaipur,desktop,returning
USR001699,2022-10-12,Ahmedabad,desktop,returning
USR001700,2023-12-13,,tablet,returning
USR001701,2022-09-18,Jaipur,mobile,returning
USR001702,2023-10-14,,desktop,returning
USR001703,2023-02-15,Ahmedabad,tablet,new
USR001704,2022-05-22,London,desktop,new
USR001705,2022-10-19,Jaipur,desktop,returning
USR001706,2022-05-24,Bangkok,mobile,vip
USR001707,2022-11-13,Bengaluru,mobile,returning
USR001708,2022-01-05,Ahmedabad,mobile,new
USR001709,2022-03-17,Pune,mobile,new
USR001710,2022-10-31,Bangkok,mobile,returning
USR001711,2023-03-11,Jaipur,mobile,returning
USR001712,2023-09-06,Pune,desktop,new
USR001713,2022-11-13,Singapore,mobile,new
USR001714,2023-12-11,Ahmedabad,mobile,returning
USR001715,2023-02-03,Singapore,mobile,returning
USR001716,2023-07-10,London,mobile,returning
USR001717,2022-04-09,Goa,mobile,vip
USR001718,2022-09-17,Kolkata,desktop,new
USR001719,2022-01-25,Goa,mobile,returning
USR001720,2022-12-27,Chennai,desktop,new
USR001721,2023-10-03,Mumbai,mobile,returning
USR001722,2022-10-11,New York,desktop,returning
USR001723,2023-09-15,Bangkok,mobile,returning
USR001724,2023-04-27,Bengaluru,mobile,returning
USR001725,2022-10-12,Dubai,mobile,vip
USR001726,2022-05-08,Singapore,mobile,returning
USR001727,2022-11-17,Bengaluru,desktop,new
USR001728,2022-07-14,Chennai,mobile,returning
USR001729,2023-10-13,Pune,mobile,new
USR001730,2022-11-22,Chennai,tablet,returning
USR001731,2023-02-18,Delhi,desktop,new
USR001732,2023-01-19,Goa,mobile,returning
USR001733,2023-05-20,Mumbai,mobile,returning
USR001734,2023-01-25,New York,desktop,vip
USR001735,2023-07-13,Bengaluru,mobile,returning
USR001736,2023-10-15,Mumbai,desktop,returning
USR001737,2022-07-28,Delhi,desktop,returning
USR001738,2022-03-24,Bengaluru,mobile,returning
USR001739,2023-09-07,Mumbai,mobile,returning
USR001740,2022-07-07,Goa,mobile,returning
USR001741,2022-07-28,Kolkata,mobile,returning
USR001742,2023-06-17,Ahmedabad,mobile,new
USR001743,2023-01-09,Goa,mobile,returning
USR001744,2023-01-07,Jaipur,desktop,returning
USR001745,2022-03-12,Mumbai,tablet,returning
USR001746,2023-08-03,Hyderabad,tablet,returning
USR001747,2023-05-05,Dubai,tablet,vip
USR001748,2023-09-18,Mumbai,mobile,vip
USR001749,2023-08-05,London,mobile,returning
USR001750,2023-04-14,Goa,mobile,returning
USR001751,2023-06-13,London,desktop,new
USR001752,2023-07-08,Bangkok,mobile,new
USR001753,2022-04-25,Ahmedabad,desktop,returning
USR001754,2023-07-29,Goa,desktop,returning
USR001755,2022-03-01,Kolkata,mobile,vip
USR001756,2023-10-16,Singapore,desktop,returning
USR001757,2023-07-04,London,desktop,vip
USR001758,2022-03-29,Bangkok,desktop,new
